u,t,m
845,2025-03-12 18:19,"hey -- if there is no ZE call today or if it ends early, can i grab you for a few minutes to align on a couple items regarding the pulse check: 1. What format do you want the data to be presented in so we can operationalize this without asking Eng to pull each time a. Lets also talk about cases where you acknowledge the check but dont want to take action (e.g. mismatch is off by $0.05). How do you want to handle? 2. Triage process: I am thinking delivery takes the first pass at investigating the issue. a. If theres an immediate blocker, flag to FPI or FOPs depending on nature of the issue (e.g. suspected issue with Plaid goes to FPI, suspected issue with JEs go to FOPs). b. If theres an issue that can be resolved by delivery, do so but lets still track the issue somewhere so we can catalog the problems and see if patterns develop that RD can help solve. c. If there are logic adjustments to the check that you want to propose, flag to FOPs"
845,2025-03-12 19:10,OK - set up this sync for 1:30pm PT / 4:30 ET today since ZE meeting was cancelled
845,2025-03-12 19:43,- do you know if banks connected to us via oauth are coming through in the pulse check? The oauth connections i think primarily apply to Brex accounts which we used to use as standard for SPV formations
29,2025-03-12 20:40,for institutional balance
549,2025-03-12 20:43,"yeah cc , but this is possibly a case where our balance calculation is off. I looked through this particular issue but couldn’t pinpoint what specifically was wrong, but I think it may be that our calculation for pending balances isnt’ right for Plaid specifically"
29,2025-03-12 20:44,Would it help to look at a few examples live?
3,2025-03-12 20:44,- is there a new sheet available that would be possible to look at w/ the updated logic from yesterday's discussion?
549,2025-03-12 20:45,"yeah that might be good. I’d like to have Felippe/Aneetha in there as well just to sanity check, but we should schedule a quick sync"
549,2025-03-12 20:47,yeah so the change just went in earlier today. let me see how the numbers look since it takes about a day to sync all accounts. If they’re still high I may wait until tomorrow to pull the latest numbers
549,2025-03-12 20:49,"so I think the number is dropping, but it’s still pretty high (around 500 accounts ) would it be ok if we plan to pull this later tomorrow? I can still share the results if that’s useful, but don’t want you to waste any time triaging things that may be bugs"
3,2025-03-12 20:51,that sounds good!
12,2025-03-12 21:03,": When you click on Sync Transactions button, does it resolve?"
29,2025-03-12 21:10,"This issue here is the data on the pulse check. So in these examples hitting sync or on-demand refresh _may_ resolve the discrepancy btwn bank and Carta feed if it exists but the institution balance on the sheet is what we think is incorrect. So this is not something we can resolve, rather the the way the logic is designed to report back on the institution balance. If this makes sense."
549,2025-03-13 20:10,"just FYI, the numbers are still dropping. I pulled the sheet today and it’s down to 338 (was 500 yesterday). I can link that data here but I may suggest we wait til tomorrow where I expect it will be back to baseline"
3,2025-03-13 20:47,thanks - do you know what time it'd be available tomorrow? just going to set up my meeting w/ to be after that to walk through the differences I was seeing!
549,2025-03-13 21:44,"I can pull it first thing tomorrow, just unsure exactly when all the accounts will be updated"
549,2025-03-14 18:17,"still looking a bit higher than I would expect, but attaching latest results"
549,2025-03-14 18:18,cc if you want to do a sanity check on the current pulse checks
3,2025-03-14 18:33,ahh- thanks - looked into the first two and we're still seeing the issues! will wait to dig into further!
549,2025-03-14 18:33,which issue specifically? the GL is still matching but the pulse check reports it isn’t?
3,2025-03-14 18:36,yeah - you can see the discrepancies in the snips
549,2025-03-14 18:37,"thanks! we’ll take a look. It’s possible the check still hasn’t refreshed for some of these yet, but we’ll investigate"
14,2025-03-14 22:51,When looking to updating the cadence to the 1st of each month for the *manual-txn-upload* tasks can you please also include as he created this document to explain why the logic exists in it's current state. We want to make sure we're aware of the reasoning the current logic exists cc: <
845,2025-03-14 23:53,"- we're no longer in the big cash backlog state that the teams were in previously, and the business wants to move more towards a model where the manual transaction upload tasks all spin up on the the 1st of each month. Any concerns with moving to this model from the current one we have where the task spins up on a rolling basis?"
845,2025-03-15 00:11,"The other thing we'd need to do is suppress the Bank Statement upload tasks for any account that is: • unaudited fund (from `Has Audit` field in Fund Properties) • AND not a brokerage, money market or sweep account (from `Account type` field) Separately we'd want to clear out old statement upload tasks for anything meeting those conditions. is that fairly straightfoward to do? If so we will want to prioritize this as we go GA with the pulse check next week. Just spoke about it with Scott and Dave earlier today and hence the timing"
1676,2025-03-15 00:27,"Any concerns with moving to this model from the current one we have where the task spins up on a rolling basis? no concerns, i just want to understand requirements to make sure we avoid our previous mistakes. as outlined in that doc, we used to spin up tasks at the beginning of every month, but it caused us to have manual accounts go up to 60 days without getting a manual txn upload task so i just want to have a clear understand under what conditions we create a task vs what conditions we don't"
845,2025-03-15 01:00,"I know this was your preferred approach to move back to same day each month, so we can use some input from you. Would you want to do that as described in the doc per the first implementation, given the risk of missing some extra weeks given timing of when the first task might fall)? Or we just have the task always happen for each of these accounts on 1st of the month regardless of if/ when the last task was resolved"
14,2025-03-15 01:02,Hi I like the second approach where we can be assured the new task will always be on the 1st of each month regardless of when the last task was resolved
29,2025-03-15 01:25,"Hey , hoping to confirm the below: • Tasks would spin up each month for all manual accounts on the 1st, similar to statements • In the off chance we can’t get through the task before month end, a second task would still spin up? (ideally we will clear these monthly) • Logic would still close/auto-resolve the tasks when we upload cash after task generation date (no matter how many exist) • We would still be able to manually resolve the workflow if no cash activity occurred • This would not impact CapActivity tasks where those spin up daily from notice date until 5 days after due date"
845,2025-03-15 02:09,"Thanks Zach! • Yes • Do you mean just wait for the next month's task on the 1st of the new month? Or do you mean we should spin up a second task in the same month? I'd suggest we just wait for new task in the new month • Good call on closing out all old tasks. How does this work today? Hoping we can use same logic, but may need to modify to make sure we clear out old task when we create a new one. • Yes - same as today (I think you can just hit ""Submit"" even if you dont actually upload, to clear the task right?) • Yes - wouldnt change cap activity cadence for now"
29,2025-03-15 02:59,"Awesome, thank you! • Agreed on the second point, I believe there was logic that the entity only can have one open task at a time (I could be wrong there). So essentially if a task spins up 01/01 and we can't clear it by 02/01. Would a task spin up 02/01 as well (regardless of if we closed the 01/01 task) and sounds like it would or could? • I believe the logic does close the task if cash is uploaded after task generation currently. So essentially if there were multiple open, like in the scenario above, cash is then uploaded 02/03, hopefully the 01/01 and 02/01 tasks would auto resolve. • Yes, we can manually resolve tasks currently. Appreciate all the additional insight, want to make sure we're ready so we can cascade any updates to the team!"
3,2025-03-17 01:24,"- can you confirm that to close out the task, someone has to know they're working on the task? I just want to ensure that if someone uploads cash that it doesn't auto resolve the task, rather you have to intentionally resolve something w/in the task (in case other teams upload cash through non month end dates, etc) - for period end reporting, cash rec had been comparing the cash rec txns to entities w/o the healthcheck failing for the close packages to prioritize those entities first (essentially prioritizing for entity completeness)- will there be a new healthcheck for the close package/when do we expect this to go into play (will it be in 2 weeks for Q1 reporting?)"
3,2025-03-17 14:12,hey - would you please send over a new sheet once it's available today? Would love to be able to test to see if the logic updates are working as expected!
549,2025-03-17 14:55,Looks like a bit of a drop from last time (215 accounts with issues). Part of this may also be due to some recent filters we added to remove onboarding funds and non-USD cc
29,2025-03-17 17:04,"that is not currently the process to my understanding. The logic currently would close the existing task when someone uploads cash, this keeps it on a rolling 30 days. I think it is worth discussing, if the tasks resolves bc someone uploads cash after task generation but a task spins up like clockwork on the 1st regardless then I would prefer it to auto-close. Especially if there could be more than one task open at any time."
3,2025-03-17 17:13,- I think this would be an issue then- do you have details as to what triggers this to close? I'm concerned about folks just accidentally/unknowingly closing out
29,2025-03-17 17:14,would we know more specifically how this works? Manually transaction close logic cc
1676,2025-03-17 17:18,"the existing auto resolve logic does not look at dates. there can only be 1 open workflow to upload manual txns at a time, and if any txns get uploaded the existing task is resolved automatically"
3,2025-03-17 17:29,"- how are we defining ""txns get uploaded"" - ex: some manual accounts may not have had any txns for the month to upload, would these ever clear?"
1676,2025-03-17 17:31,"""txns get uploaded"" means a user uploads txns either via the manual spreadsheet or OFX file in app for a bank account. accounts that truly don't have any transactions to upload can either be resolved manually via the cworld UI, or just left open until there is eventually a transaction uploaded for the account that triggers workflow resolution"
3,2025-03-17 17:32,- this could cause issues for the QE then if the task is left open
29,2025-03-17 18:52,the task shouldn't be left open unless there is a reason we cannot resolve it though correct? If there are no txns our team would manually resolve it.
845,2025-03-18 15:45,"hey team just as a heads up, and I are going to cover bank statement upload reduction work in Show Tell as part of the ""ERP Core takeover of ST"" tomorrow! So definitely could use some good enthusiasm and support. Love that this project will show pretty immediate value and hopefully the company will too!"
3,2025-03-19 14:59,hey - is there an updated sheet available that you could send over so we can review the logic changes?
845,2025-03-19 15:24,sharing the deck here for folks as FYI! <
549,2025-03-19 15:26,I can share the latest report today but I haven’t had a chance to dig into any of the follow-ups and discrepancies that we chatted about yet
3,2025-03-19 15:28,got it- so no new code updates from the chat on Monday yet?
549,2025-03-19 15:30,"nothing yet, no. Going to try to work on those later this week, and FPI is going to take a look at some of the discrepancies as well"
549,2025-03-19 15:30,"In any case, here’s the report as of today:"
29,2025-03-24 23:56,"Hey wanted to check in on a few things pulse check related! ST was Apologies if we reviewed these somewhere but just want to be sure we're aligned/have next steps + revisit where action might still be needed from our team as we approach month end. • Do we have a rough eta on the Jupyter script? ◦ Confirming we would be removing international, syndicates, investran and onboarding? • Would you agree we're seeing ~200 tasks per report? • When exactly does this go live? ◦ All tasks (Including new pulse checks) generate for March in April? ◦ We'll shut down statements for non-audited funds starting May for April tasks? ▪︎ If so, do we know roughly how many tasks based on March's numbers? ▪︎ How will these tasks be turned off and prevented from spinning up going forward? ◦ Have we agreed on statement upload cadence changes for audited funds + manual brokerage/mma/sweep/etc? ◦ Similar to our convo today do we know how we want to treat variances? Would we want to set a standard for correcting variances or FA enablement etc? / also as I know you've synced on this. • This one may be more of an - Did we address the mercury-plaid balance calculation? I think last we chatted we needed to sync with and go through some examples? If so, can I set that up? cc"
29,2025-03-24 23:57,sorry for the essay
845,2025-03-25 00:08,"Thanks Zach! On the cadence of uploads -- will let provide the update there. In terms of total Pulse check failures, i'm seeing 292 right now. has a ticket out on the Jupyter script (< here for vis>) . any ETA on this one, as well as < one> on suppressing the statement upload tasks?"
14,2025-03-25 00:12,"and I haven’t yet had a chance sync regarding the variance reconciliation. However, I’m still in favor of ensuring a precise penny-for-penny match as a health check to maintain accuracy moving forward. From previous discussions with Becca, I believe there are at least two key issues that need to be addressed: a. Historic Imbalances – We’ll need alignment from FA leadership on how to reconcile historic balances that have already been reported, ensuring that feeds match current bank balances. This can be added as a topic for discussion in the next Delivery Leadership meeting. b. FX Conversions – Based on Becca’s feedback, FX rates should be recorded at the current spot rate to maintain alignment, rather than being calculated at a later stage which is happening piecemeal today. Let me know your thoughts and if I missed anything. Happy to discuss further."
14,2025-03-25 15:18,"Hi Team, Following my sync with Becca, we are aligned that the *bank balance and the bank feed balance should match 1:1, penny-for-penny*. Here are the key takeaways and next steps: 1. *Alignment with FA Leadership (Wednesday April 2nd)* ◦ In cases where a *historic imbalance is discovered*, a *true-up transaction* should be created by the Bank Admin team to align balances correctly at the *beginning of the most recent unlocked reporting period*. 2. *Bank Admin True-Up Process & Communication* • Whenever Bank Admin creates a *true-up transaction*, they should: ▪︎ Message the *FA client channel* ▪︎ Tag the *FAs and FA leadership (Director Level) responsible for that client* ▪︎ Tag * and * for visibility 3. *Standardized Memo Line for True-Ups* ◦ *Cash Rec and Bank Admin to align on a common standardized memo line* to ensure *Cash Rec can proactively skip escalations* for recognized True-Up transactions. 4. *FX Transaction Review* ◦ Bank Admin to pull *FX transaction issue examples* for further alignment with Becca. ◦ Current thinking: *FX spot rate should be included in transaction data ingestion and trued up at the moment of ingestion.* ◦ We need to gather examples to *finalize internal processes*. cc:"
3,2025-03-25 15:37,"- is there a new sheet I could look at today w/ the updated logic for the gl balance pull in? I think and I had been talking about a few different things from it! As mentioned, there likely needs to be further discussion/alignment on how to treat fx items as well"
29,2025-03-25 15:45,/ I don't think Bank Admin has that much context on the FX issues and would need guidance/examples on how to proceed with these types of uploads. I don't think anything currently exists that we have access to.
549,2025-03-25 15:49,", we still haven’t had a chance to address the discrepancies that have been identified, but we’ve triaged them and know the root cause. cc for visibility/prioritization."
845,2025-03-25 20:47,"- when you work through the bank statement upload queue right now, does the team have the ability to see whether the bank is connected or are you dependent on us suppressing the task for connected accounts"
29,2025-03-25 20:56,we don't on our priority sheet but when we click into the task we can see if an account is connected in the accounting tab but it would be a very manual process and would be task by task. Does that answer your question?
3,2025-03-25 21:53,- and I talked about it on a 1:1 and I think we may have different views/understandings- would be good to discuss w/ larger group/FA as to how the accounting for multicurrency entities should work
3,2025-03-25 21:55,"thanks - is there an eta on the fix? I may also be way behind - is there a way to download the pulse check to tabular format (excel/google sheet) as I think the cash rec team will need to ""clear"" items starting next week when its live? cc"
549,2025-03-25 21:58,"Im working on a jupyter script that will dump a spreadsheet. Im hoping to have that done end of week and will share it out once it’s ready I’ve filed tickets for the false positives also, but don’t have an ETA for fixing those (cc and )"
3,2025-03-25 21:59,"thank you! please let us know of anything we can do to help push along, otherwise it may take more efforts on the cash rec team's side w/ false positives"
845,2025-03-26 21:44,"Hi team - was able to produce example of the Jupyter output each team will be able to see with the self-serve scripts, based on our previous convo where we walked through what fields we want < Rec> and < Admin> teams to see. • can you confirm the data fields here in the `cash_team_mismatched_accounts` file look good for the Jupyter export for your team? • can you confirm the data fields here in the `treasury_mismatched_accounts` file look good for the Jupyter report for your team?"
29,2025-03-27 21:47,"hey I think this looks good to me! Confirming we will get the script to run and then future state have this included in our current Jupyter report D&O built? are you ok with something along the lines of this? I know we still need FA leadership buy in but want to have a general template ready if you agree. • Post to the client slack channel ◦ *What to say?* ""Hi FA/FC we noticed a discrepancy on the bank feed of xx.xx amount. In order to move forward we need to true up the balance in Carta. We will post this balance to the first month after the last reporting period. Please confirm you agree and let us know if you have questions. Your team will be responsible for the journal entry Cash Rec/Manco will not action this journal."" ◦ *Who to tag?* @FA director ◦ *What to upload?* TBD: ""Carta bank feed historical balance true up of xx.xx amount"" cc"
3,2025-03-27 21:58,"- do you want the treasury team to book, or require FA to?"
29,2025-03-27 22:00,"Ideally FA, but we'll want to clear the pulse check so I'm controlling for what may be more realistic. If and you can get FA leadership buy in that FA will do it I am all for it!"
3,2025-03-28 04:41,"I think FA needs to own it - the JE will also need to be booked, and cash rec doesn’t have the insight into where it should go."
5,2025-03-28 13:49,Can we have the entity PK added as a column? we use that to crossreference with our master reports. The Fund ID in the first column is different than the entity PK
3,2025-03-28 14:17,"- I think the cash rec team will be responsible for this check typically (, lmk if you think otherwise), so I think we should be good. We can also use a formula to pull the PK number out of the bank feed link if we need to, but open to other thoughts as well"
29,2025-03-28 15:15,can we chat through this in ZE today?
3,2025-03-28 15:16,"yeah, I think its a good thing to talk through!"
549,2025-03-28 16:46,", it’s a bit weird, but the ID in the spreadsheet is the real fund ID However, the ID used in the app (and shown in the URL) is what we call the “carta ID”. I’ll add both to make this clearer, and I can add a URL"
549,2025-03-28 18:37,"hey folks, just as an FYI, we’re going to stop the “upload statement” tasks for all integrated accounts (accounts that are not connected to JPM/Plaid/DC/etc) starting next month, and will move to an exception-based process using the pulse check results. The change is going in later today, but wanted to post to make everyone aware! cc"
3,2025-03-28 21:18,"hey - • how can we run these reports starting next week in order to action them? • from the call yesterday, Aaron had created some wizardry to help identify historical txns that were causing differences - could instructions/ability to run that be sent over (or an eta on when to expect? I don't think this is a current blocker as issues have been in place since 2020) cc"
549,2025-03-28 21:19,I’ll share these scripts out shortly! the best way for us to share these initially is going to be with a jupyter script
549,2025-03-28 21:19,"long-term, and I can figure out a better way to communicate issues"
549,2025-03-28 22:05,Script for Cash Team
549,2025-03-28 22:06,Script for Treasury Team
549,2025-03-28 22:08,"You can load the appropriate script into jupyter and run it. When it completes, it will create a csv in `private/bank_pulse` jupyter. The filename is the date and time when the report was executed. Feel free to run it as often as you like, just note that we only refresh results for each account once daily. cc"
29,2025-03-31 20:12,hey not sure who we have to look at this but I ran both Jupyter scripts and they both look like the are Cash Rec team scripts. The one labeled Treasury has no difference on the institution vs bank fee balance and the Cash Rec has a few differences. cc
3,2025-03-31 20:17,I'm getting an error (not sure if I'm running it right)
29,2025-03-31 20:18,Are you in the Fund Admin notebook?
845,2025-03-31 20:23,"these are the fields you should be seeing -- is this what you see? ""Firm Name"", ""Fund Name"", ""Fund URL"", ""Bank Feed URL"", ""Account Number"", ""Bank Name"", ""Connection"", ""As Of Date"", ""Institution"", ""Institution Balance"", ""Bank Feed Balance"", ""GL Balance"", ""Unreconciled"", ""Difference Between Bank Feed and Institution"", ""Recent Capital Activity"""
29,2025-03-31 20:47,"the issue is the script labeled Treasury above gives us column K and L as the same, we need these to be different"
29,2025-03-31 20:49,The Cash Rec script had a few difference but maybe ~10 or so that related to Treasury
845,2025-03-31 20:50,oh i see. Ok so we'd need to filter those out such that they dont show up when the difference is 0 right?
29,2025-03-31 20:50,They're all zero
29,2025-03-31 20:51,For this column *Difference Between Bank Feed and Institution*
845,2025-03-31 20:51,oh so its showing the literal inverse of what it should then.. it should be showing non-zero only
29,2025-03-31 20:53,Agreed I think that makes sense
845,2025-03-31 20:53,is this something you'd be able to help out with while Aaron is out? the Treasury script should only include cases where *Difference Between Bank Feed and Institution* is non-zero. but right now its only showing the cases where its 0.
1676,2025-03-31 21:30,"think there's just a typo on L129, try this: ```from fund_admin.fund_admin.services import FundService from fund_admin.fund_admin.constants import EntityTypes, FirmSegment import re from datetime import date, datetime, timedelta import csv from pathlib import Path churned_fund_ids = set( int(a) for a in GeneralProperties.objects.filter(is_churned=True) .select_related(""fund"") .values_list(""fund__id"", flat=True) ) funds_ids_in_scope = { f.id for f in filter( lambda f: f.id not in churned_fund_ids, FundService().list_query( entity_types=( EntityTypes.FUND, EntityTypes.SPV, EntityTypes.GP_ENTITY, EntityTypes.MANAGEMENT_CO, ), segments=set(FirmSegment) - {FirmSegment.INTERNATIONAL}, is_using_investran=False, ), ) } from datetime import date, timedelta all_checks = PulseHealthCheckResult.objects.filter( is_latest=True, check_name=""BANK_ACCOUNT_CONSISTENCY"" ) failing_bank_account_ids = set( all_checks.filter(status=""FAILURE"").values_list(""object_id"", flat=True).distinct() ) failing_by_institution = {} for b in BankAccount.objects.all().with_integration_annotations(): if int(b.entity_id) not in funds_ids_in_scope: continue integration = ""manual"" if b.has_plaid: integration = ""plaid"" elif b.has_direct: integration = ""dc"" elif b.has_oauth: integration = ""oauth"" elif b.has_jpm: integration = ""jpm"" if str(b.id) in failing_bank_account_ids: failing_by_institution.setdefault(integration, []).append(b.id) # Fund Name Account Number Connection Institution Balance Bank Feed Balance GL Balance feed_mismatch = re.compile( r"".*has a balance of \$(?P<institution_balance>.*?) as of (?P<as_of_date>.*?) .*which does not match feed balance of \$(?P<feed_balance>.*?)$"" ) gl_mismatch = re.compile( r"".*has a balance of \$(?P<institution_balance>.*?) as of (?P<as_of_date>.*?) .*which does not match GL balance of \$(?P<gl_balance>.*?) (and there are no unreconciled transactions)*(excluding.*?\$(?P<unreconciled>.*?) unreconciled transactions)*$"" ) # stolen from: CapitalActivityBankingShared def has_fresh_cap_activity(fund, bank_account) -> bool: fresh_until = date.today() - timedelta(days=7) return CapitalActivity.objects.filter( fund=fund, due_date__gte=fresh_until, payment_details__account_number=bank_account.account_number, ).exists() pulse_dir = ""bank_pulse"" file = Path(pulse_dir).mkdir(parents=True, exist_ok=True) with open( f""{pulse_dir}/treasury_{datetime.now().strftime('%Y%m%d_%H%M%S')}.csv"", ""w"", newline="""", ) as file: writer = csv.writer(file) writer.writerow( [ ""Fund ID"", ""Firm Name"", ""Fund Name"", ""Fund URL"", ""Bank Feed URL"", ""Account Number"", ""Bank Name"", ""Connection"", ""As Of Date"", ""Institution"", ""Institution Balance"", ""Bank Feed Balance"", ""GL Balance"", ""Unreconciled"", ""Difference Between Bank Feed and Institution"", ""Recent Capital Activity"", ] ) for institution in failing_by_institution.keys(): failing_bank_account_ids = failing_by_institution.get(institution) failing_accounts = BankAccount.objects.filter(id__in=failing_bank_account_ids) funds_by_id = { str(fund.id): fund for fund in Fund.objects.filter( id__in=failing_accounts.values_list(""entity_id"", flat=True).distinct() ) } messages_by_id = { pulse.object_id: pulse.messages for pulse in all_checks.filter( status=""FAILURE"", object_id__in=failing_bank_account_ids ) } for account in failing_accounts: if account.has_sweeps: continue messages = messages_by_id.get(str(account.id), None) if not messages: continue institution_balance = None as_of_date = None gl_balance = None feed_balance = None unreconciled = None for message in messages: result = feed_mismatch.match(message) if not result: result = gl_mismatch.match(message) if not result: continue i_institution_balance = result.group(""institution_balance"") i_as_of_date = result.group(""as_of_date"") try: i_gl_balance = result.group(""gl_balance"") i_unreconciled = result.group(""unreconciled"") except: i_gl_balance = None i_unreconciled = None try: i_feed_balance = result.group(""feed_balance"") except: i_feed_balance = None if i_institution_balance is not None: institution_balance = Decimal(i_institution_balance) if i_as_of_date is not None: as_of_date = i_as_of_date if i_gl_balance is not None: gl_balance = Decimal(i_gl_balance) if i_feed_balance is not None: feed_balance = Decimal(i_feed_balance) if i_unreconciled is not None: unreconciled = Decimal(i_unreconciled) if institution_balance is None: print() print(messages) fund = funds_by_id.get(str(account.entity_id), None) if not fund: continue unreconciled = unreconciled or Decimal(""0"") bank_feed_balance = ( feed_balance if feed_balance is not None else institution_balance ) or Decimal(""0"") gl_balance = ( gl_balance if gl_balance is not None else institution_balance ) or Decimal(""0"") if bank_feed_balance == institution_balance: # skip entries that are balancing out continue writer.writerow( [ fund.id, fund.firm.name, fund.name, f""< f""< f""{'*' * (len(account.account_number) - 4)}{account.account_number[-4:]}"", account.bank_name, institution, as_of_date, account.institution.name if account.institution else None, institution_balance, bank_feed_balance, gl_balance, unreconciled, institution_balance - bank_feed_balance, ""Yes"" if has_fresh_cap_activity(fund, account) else ""No"", ] )```"
6,2025-03-31 22:01,"I just ran the cash rec script. File attached below. I'm looking at Elefund II, LP in row 3. For GL balance I see $578,328.26 which is causing a difference in ""Difference Between GL and Bank"" column. Bank feed balance and institution balance tie. However, when I look at the TB the bank feed balance listed on the pull date matches the bank and institution balance."
29,2025-03-31 22:39,thank you for the Treasury script appears to be pulling in the correct data now!
845,2025-03-31 22:40,Thanks !! we can look into
845,2025-04-01 15:47,"- looked into a few and agree with you, GL balance looks off in the report. May need to wait for Aaron to help take a look when hes back. Let me know if you do see some that are not false positives so we can compare what might be going on. But i looked at a few examples (Shatter, Rogue, Imaginary) and they all seemed to have GL balances off while the other fields seemed right"
5,2025-04-01 17:27,"I looked through a sample size of mancos and out of the 5, 4 have issues on the report and differs from what is actually in carta"
845,2025-04-01 17:44,are the issues specifically with GL balance or other fields too?
5,2025-04-01 18:10,• 2 were GL balance • 1 was GL balance and the unreconciled transaction was missing • 1 was the as of date being 3/9 even though all cash is reconciled through 3/28
845,2025-04-02 14:54,- wanted to check how the statement upload tasks are coming in today for March statements. You should see a reduction since we removed connected accounts from it
29,2025-04-02 15:03,"We have not seen the tasks yet, we _should_ be able to see this info later today."
29,2025-04-02 15:03,The task generally spins up by the 2nd/3rd
6,2025-04-02 20:14,"Small Update: Is it possible to change the column O header to update ""Bank"" to ""Bank Feed"" just to avoid confusion if other team members are working on this in the future. Looks like we use Bank Feed everywhere else except this header."
14,2025-04-03 13:39,"Hi , As of this morning, the tasks have not yet spun up due to the 30-day rolling rule. They may populate by tomorrow or Monday. We have a previous SMR ticket (< 2565>) that we are working with to convert into a FATT ticket. This update will adjust the manual-txn-upload task logic to ensure tasks generate on the 1st of each month, minimizing the lag time between when we’re scheduled to start Monthly Reconciliation and when the tasks are created."
845,2025-04-03 13:57,The statement upload tasks should be spinning up though right? For the manual accounts
14,2025-04-03 14:13,It's on a 30 day rolling cycle so that 30 days just hasn't hit yet. Could be tomorrow or Monday
14,2025-04-03 14:14,"We ran the report again this morning, we will try again in the afternoon"
14,2025-04-03 22:32,"No Bank Statement Tasks today again, the fix may have worked too well. Will report back tomorrow"
845,2025-04-03 23:26,"We're looking into now. Looks like the task may have timed out in the system (apparently has happened once before), is trying to re-run. Will keep you guys posted asap"
845,2025-04-03 23:29,"cc as FYI here, seems like the bank statement upload tasks timed out but we didnt get an alert"
1264,2025-04-04 01:28,"has a fix, and we tested it out. We were timing out because the data was just a lot. We chunked up our task so that it doesn’t block and fail. We’ll release a fix tomorrow because the deployment process is down right now :( Good catch, and sorry about this! We’re going to figure out alerting and monitoring on this as well, appreciate everyone’s understanding as we build a better platform"
14,2025-04-04 17:38,Hey any update on this so far?
1676,2025-04-04 17:39,we just merged the PR and are waiting for it to deploy
845,2025-04-04 18:47,Looks like the deploy worked and the tasks are showing up now. cc
845,2025-04-04 18:47,should be for the manual accounts only
845,2025-04-04 18:48,Let us know if anything looks off. Thanks guys so much for the patience and apologies about this. And thanks and for jumping into this!
29,2025-04-04 18:51,Confirmed! I see an uptick of ~3k tasks. Thank you so much for the work/help here !!
14,2025-04-04 19:24,Agreed thank you all!
14,2025-04-04 19:24,3K seems low
845,2025-04-04 19:24,Sawyer mentioned there should be 4500 or so
29,2025-04-04 19:28,Double checking again!
29,2025-04-04 19:31,"Ok, correction: We had 3,602 a couple hours ago. We now have 8,766. So that's ~5,164 new tasks. The column I was checking had some blanks"
14,2025-04-04 19:32,That seems more right
14,2025-04-04 19:32,Thank you!
845,2025-04-14 15:57,Sorry for the delay guys -- we'll provide an update on these this week
549,2025-04-14 17:43,I think the root cause for several of these discrepancies is that we were showing stale pulse check results. I updated the scripts to ensure we’re only pulling pulse check results that were valid in the last 3 days. I also updated the columns to use the term “Bank Feed” instead of “Bank” where appropriate:
29,2025-04-14 17:57,"was the only change to the Treasury script this: ""Bank Feed” instead of “Bank” where appropriate?"
549,2025-04-14 17:58,I also updated the script to avoid including stale pulse check results (I think this was the source of the issues Alex noted that were present in both the treasury and cash rec scripts)
845,2025-04-15 20:14,"I set up some time on Friday with a few of the folks here to check-in on how its going with the pulse checks and Jupyter report, and see if theres any other feedback. Feel free to share any other issues here in the thread beforehand as well"
2047,2025-04-17 21:14,"asked me to check 5 only 2 came back with balance mismatch's- < Fund I>, the difference of $325 was caused by an unposted JE. < VC Fund III>, the difference of $143,792.61 was caused by an unposted JE."
29,2025-04-18 15:57,quick heads up the data I get from the first script appears to be the CR script.
845,2025-04-18 17:39,Next steps from our session this morning: • Treasury export ◦ FATT ticket added for us to consolidate the Jupyter scripts that Treasury team uses ◦ to double check that the script is pulling cases where bank feed <> institution balance • Cash Rec export ◦ New fields to add: `Entity PK` `Entity Type` `Reporting Cadence` `Segment` -> ◦ Remaining issues we need to investigate fixes for: ▪︎ FX conversions where GL balance doesnt match bank feed ▪︎ Bank transactions that get reconciled to multiple JEs ◦ Share example of cases that are not footing for Mancos:
5,2025-04-18 17:43,hey - here is the file with my notes that we went over in today's meeting
29,2025-04-21 21:43,"hey QQ for you, at what time does the pulse check run again? I think you told us but just want to be sure"
549,2025-04-21 21:44,"it’s scheduled to run once daily for all accounts that we manage. We evenly space each pulse check over the course of the day to avoid getting hit by rate limits or other issues with our integrations, so it doesn’t run at a consistent time"
29,2025-04-21 21:47,"Ahhh Got it, so when should we run this for the best data. We would normally run at 3pm PST or we can run it at ~6am PST"
29,2025-04-21 21:47,Or is it that we just need to run it consistently at the same time each day to ensure standard results.
549,2025-04-21 22:02,"you can actually run this whenever it’s most convenient. Because we always look back 3 days when comparing data in the pulse check, this decision won’t actually affect results too much. there may be some edge cases where we see some significant lag importing transactions (it would have to be more than 3 days). Also if you correct a mistake in a transaction that occurred more than 3 days ago, you won’t see the results until the next day when the pulse check updates Generally though I think these cases will be rare, and I would suggest you pull the report whenever it’s best for you!"
29,2025-04-21 22:06,Awesome! Thank you so much!! Super helpful
6,2025-04-22 20:25,Do you have an idea of when we can expect the GL balance issues to be solved due to the FX and multiple JE issue raised above? Or should we still be checking the sheet and flagging more entities where we see something off? Not sure how many entities are directly correlated to those 2 issues.
549,2025-04-22 20:27,"sorry I’ve still not had a chance to look into this yet. , unsure what SMR/FOPs capacity is this week, but if we could get another set of eyes on this, may make sense to prioritize"
845,2025-04-23 19:09,cc since shes getting involved here too
845,2025-04-23 19:10,- some of the discrepancies that Andrew noted on the Manco team
845,2025-04-23 19:11,+ and - please feel free to flag additional discrepancies as you see them to . She's getting involved in helping to dig into the remaining issues here
