u,t,m
1032,2026-03-16 15:54,LLC Portfolios pull in a different component for Waterfall. I updated your PR to have it read the currency code we pass in from the Portfolio app.
102,2026-03-16 15:58,Thank you! FYI to not double up on the work
80,2026-03-16 16:06,"Thank you! i'll check on my end, this might have been done on my PR"
80,2026-03-16 16:35,safe to say waterfalls are completely independent? i worked on WF on my end but they don't seem to be the same components/pages
1032,2026-03-16 17:07,"Yeah, they're totally different it seems"
1007,2026-03-16 18:50,"I scheduled a testing session for us tomorrow to check on the EQT progress so far, please let me know if that time doesn't work for you. I talked to Victor today and he is finishing the work to update waterfall and financing history for core companies. All other tabs (except valuation) currently respect either the company or the security currency. For EQT these always match, which is good, but Victor's PR will also ensure all tabs pull from the same source for Core. does your work also include the Valuations tab and sub-tabs? Victor will be looking at Valuations so just want to make sure he includes NG-LLC if needed. As for the investment dashboard, I'm doing some tests later today to see if it can be solved by adjusting the fund reporting currency. I'll share more once I wrap my meetings."
80,2026-03-16 18:53,thank you! i should have most of these ready or at least testable today • PR with all the currency changes on the investment details tabs (working on tests and reviews) and will get a box • Working on Overview - Financing History • Will work on spiking Valuation tabs next
1007,2026-03-16 18:56,"I think you had a PR covering the investment dashboard, is that right?"
1032,2026-03-16 19:03,"We haven't touched valuations yet. please let me know if you're planning on adding the defaultCurrency prop to the valTool/ValuationsLedger FARS component, so I can include it on the Portfolio app."
80,2026-03-16 19:11,we do! i haven't started spiking it deeply just yet but that's the next step
102,2026-03-16 19:13,Yea I haven’t touched Val section
1032,2026-03-16 19:13,"cool, I'll update the renderer on the Portfolio app so it's ready for the changes"
102,2026-03-16 19:14,I have a PR for investments but I don’t think it’s needed. Let’s set the firm/fund currency for EQT to see if that works
1007,2026-03-16 19:14,"ok, i'll do more tests later today"
80,2026-03-16 22:04,[VAL-9667] Multi-currency display for investment detail tabs — PR up for review < ``` ┌──────────────────────┬───────────────────────────────────────────────┬───────────────────────────────┐ │ Tab │ Before │ After (FF on) │ ├──────────────────────┼───────────────────────────────────────────────┼───────────────────────────────┤ │ Cap Table │ GP's currency preference │ Corporation's actual currency │ ├──────────────────────┼───────────────────────────────────────────────┼───────────────────────────────┤ │ Rights Preferences │ EUR0.10 (bug — ISO code used as symbol) │ €0.10 │ ├──────────────────────┼───────────────────────────────────────────────┼───────────────────────────────┤ │ Waterfall Modeling │ GP's currency preference │ Corporation's actual currency │ ├──────────────────────┼───────────────────────────────────────────────┼───────────────────────────────┤ │ Financials │ GP's currency preference (mobile hardcoded $) │ Corporation's actual currency │ ├──────────────────────┼───────────────────────────────────────────────┼───────────────────────────────┤ │ Key Metrics │ GP's currency preference │ Corporation's actual currency │ └──────────────────────┴───────────────────────────────────────────────┴───────────────────────────────┘```
248,2026-03-16 22:15,"/ confirming that financials KPIs are out of scope for this project, correct? We have a separate project to enable financial/KPI currency selction."
248,2026-03-16 22:17,"If it's already included in this PR I think it's fine to update to GP currency preference, just know is making updates based on these < right now"
1007,2026-03-16 22:18,"We will remove Financials from this PR, . I talked to , and we are keeping Financials KPIs out of scope."
248,2026-03-16 22:18,Sg! if there's anything you can use for your work on financials KPIs from PR - take a look!
248,2026-03-16 22:19,"We probably just need to change where we're calling the currency from, but the FE changes will be the same"
80,2026-03-16 22:31,"sorry, i tackled this in different batches according to the issue (hardcoded and displaying fund preference) and Financials fit on both: • Mobile specific logic hardcoding `$` • We're currently displaying `GP's currency preference` instead of of the corporation's. if the fund is in Euro and the Corp in dollars, we'll show the wrong symbol to the GP 1. My goal was to get unified display and removing Financials would break it 2. Im building a box to visually check the tabs if that helps 3. This is ultimately your call and I sure I can wait for to chime in before removing the code changes but believe it's good work"
1007,2026-03-16 22:41,"Sorry, reading this made me realize it might be best keep the PR as is. when are you planning to release the Financials KPI work? Asking because to yours and ’s point, the alternative is we keep his PR as is, ensure EQT's experience looks good for the demo this Thursday and then can build on top of the change so Financials KPI pulls from data collection when applicable."
248,2026-03-16 22:43,"Not until March 25, so after EQT mtg. I'm fine with that, just want to make sure this doesn't make what you're working on a lot harder (I don't think it should)"
922,2026-03-16 22:43,I'm sure I can work with whatever already has - I don't see any changes in the PR overlapping with anything I'm doing
922,2026-03-16 22:43,"I only see relevant changes in Key Metrics, but our designs have limited work to do with that and it doesn't conflict as far as I can tell rn"
248,2026-03-16 22:44,Great I do think where we're calling the currency from is going to change with your work given currently it's called from GP currency preference but ultimately we'll have multiple ways to set currency (including GP preference OR portco set currency via data collection flow)
248,2026-03-16 22:46,just to confirm - you're updating the financials KPI currency to match the cap table currency?
80,2026-03-16 22:47,exactly! for Financials and most tabs making sure the same symbol will be used across the board
248,2026-03-16 22:48,Ok - so our work is going to make it so that the financials/KPI currency is set via GP and/or via portco. So this is a conflicting flow. It's fine to push your PR for now since it's better than what we have live today.
248,2026-03-16 22:49,"FYI on ^ I think the 3 of us need to have a conversation on how this impacts our work. We should probably just default to cap table currency if it exists, but still allow override by GP/company via our flow."
80,2026-03-16 22:50,thank you! happy to help if needed - conceptually or bridging any gaps we might have caused
248,2026-03-16 22:51,"Thanks! For some background, there are our < review slides> on non-USD currency support for data collection"
102,2026-03-16 22:53,"Yea that was my learning as well, currency in financial / KPI tab and financial / KPI columns on Investment Dashboard are not hard coded. But their current logic is wrong."
102,2026-03-16 22:58,is there any change in fund admin repo needed?
102,2026-03-16 23:02,"sorry I think I broke your test box, I was trying to add Victor's PR above to dev tools, afterwards Krakatoa doesn't load :( I can still log in though. <"
80,2026-03-16 23:02,we may need but not yet all the FE changes lives in CW for now
80,2026-03-16 23:53,"*Our box is ready!* *Sandbox: < Setup params: - Firm currency: GBP (GP's portco_currency preference) - Corporation currency: EUR (actual corporation_currency) With this setup: EUR = correct (pulling from corp), GBP = falling back to GP preference, $ = hardcoded bug. --- *MULTI_CURRENCY_INVESTMENT* *Enable FF*, then verify: ``` ┌──────────────────────────────────────────────────────┬─────────────────────────────────────┬──────────────────────────┐ │ Tab │ What to check │ Expected │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Cap Table → By Share Class │ All monetary amounts │ EUR │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Cap Table → By Stakeholder │ Original amount column │ EUR │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Rights & Preferences │ Issue price, liquidation preference │ EUR (not EUR0.10 format) │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Waterfall → Inputs │ Input field prefix │ € symbol │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Waterfall → Payouts / Breakpoints / Detailed results │ Monetary values │ EUR │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Financials │ All table values, mobile view │ EUR │ ├──────────────────────────────────────────────────────┼─────────────────────────────────────┼──────────────────────────┤ │ Key Metrics │ Charts, forecast values │ EUR │ └──────────────────────────────────────────────────────┴─────────────────────────────────────┴──────────────────────────┘```"
1007,2026-03-17 00:12,Just tested and this is looking good! Still need financing history under Overview and confirm that Financials are good too. TY!!
80,2026-03-17 00:14,"KPIs are failing to load, is that common on boxes ? is there's a service i need to enable?"
1007,2026-03-17 00:38,"*Investment Dashboard* Users can set up a fund currency on Manage Funds < This should control the Investment Dashboard. FA customers can establish a currency at the investment level via the GL, but this is not the case for EQT. Ideally, we should make the currency symbols from the investment dashboard respect the defaultCurrency. Here's the output of my claude research. are you able to continue using your PR for the Investment Dashboard? cc:"
1432,2026-03-17 01:33,"Catching up on this thread now. Wanted to call out these two fairly common use cases I've heard for international PE investments: 1. cap table could be in multi-currency - what do we pick as the display currency for the investment details tab on the FA side in this case? 2. the company's local currency (cap table currency) is not necessarily the same as their reporting currency to the investors. Some may actually keep separate books in different currency to meet their investors' specific reporting needs. Are we sure having a ""unified display"" is the right goal here? Last thing is, previously, finanicals and kpis currency were managed by PI service. Although the service was mainly for VCs, worth checking if any settings are not the same as the cap table currency, cause this change would actually result in displaying it incorrectly."
248,2026-03-17 05:16,hmm not that I know of
1007,2026-03-17 16:27,"Hey , these are great points. For context, the work Victor is doing specific for a firm called EQT (top tier global PE firm we have a demo with this Thursday). For EQT we are fixing hard coded currency symbols and making sure the system respects the currency it is receiving from the cap tables, but conversions are out of scope. All these changes will be behind a feature flag enabled for that firm only, for now. EQT doesn't have cap tables in multiple currencies, all their non-USD cap tables are in a single currency. Then on Q2 Valuations is building on top of this solution to support non-USD investments for all firms, including conversion from the company to the fund's reporting currency. Thanks for the heads up about the PI service, we can double check for sure. I'll find time with you and for us to align on the Q2 plans."
1432,2026-03-17 16:46,Thanks for the clarification. Makes sense if this is targeting a specific firm w/ more straightforward setups.
102,2026-03-17 17:16,"what's blocking us from shipping this to all firms now? We just have to make it clear that we don't support FX conversion and multiple currencies in the same company, which is already the case, so no change there."
102,2026-03-17 17:17,"We can tell EU GTM now that we're ready for them, especially the 2 big deals."
1007,2026-03-17 17:24,"Right, . IMO we need more testing before releasing the cosmetic changes to all firms, and we can make it happen a few days after the demo. What I am referring to in my answer to Fiona are the next steps to truly support international funds, which include conversion and potentially multi-currency cap tables."
80,2026-03-17 17:54,"*Multi-currency PR tracker* === Investments Tabs === #119047 — Add corporation_currency to firm_entity_tabs API (merged) < #119164 — Multi-currency display: Cap Table, Waterfall, Financials, Key Metrics (merged) < #119204 — Overview page < #119211 — Fix hardcoded $ in Waterfall Sensitivity Analysis charts < === Nested Valuations tabs === #119215 — Fix currency display gaps in portfolio-tabs <"
80,2026-03-17 19:48,1. PRs are merged! 2. Woking on more Valuations tabs
80,2026-03-17 19:49,I'll update our box with all the changes for the testing session! See you there
80,2026-03-17 20:40,Creating a testing plan across all PRs: F0AM7AWLQNN
248,2026-03-17 20:42,"I think before we release to GA we need to align our work on our team with this work you all have done. To my understanding there's a fundamental difference which is for portco financials KPIs our flow is: (1) allowing the firms to set the reporting currency (different setting from cap table currency), (2) allowing portco's to set/override firm reporting currency setting, which is then the default KPI/financials currency setting for that portco. Vs what you have implemented here is to always default the currency to the cap table currency. Am I understanding this correctly?"
1007,2026-03-17 21:00,"You are, . I did schedule a sync with you and Fiona to go over this. Before we release this to GA we will run detailed tests and we can test the use case where the firm reporting currency is different from the cap table currency. I want to make sure we test this with your team's changes to see the impact. If needed, we also can remove Financials KPIs from the scope before releasing to GA. The TL;DR is what we have today is designed with the EQT use case in mind but a big part of this work can be helpful to other firms. Before we can release it confidently to all firms, we will run the appropriate tests."
248,2026-03-17 21:55,"Aligned, thanks !"
1032,2026-03-18 10:40,Here's a test box with the change to display the LLC's currency on the Investment Ledger <
1007,2026-03-18 17:58,"I have a few questions in preparation for the demo tomorrow. Can you confirm the following? 1. Everything should be behind `MULTI_CURRENCY_INVESTMENT`, and the FF in PROD should support the `firm_id` condition 2. NG-LLC is merged 3. Core is merged 4. Valuations is WIP 5. Investment Dashboard is WIP 6. Later today will do a release to make sure everything is ready for tomorrow. I can run a final round of tests after that [UPDATE]: demo was moved to Friday, so we can release changes tomorrow if needed"
1032,2026-03-18 18:10,#2 and #5 are correct
1032,2026-03-18 18:11,there's another feature flag `LLC_15200_ENABLE_INTERNATIONAL_CURRENCY_DISPLAY` to enable foreign currency by account_id on the NG-LLC side
80,2026-03-18 18:15,All PRs for Valuations tabs are merged and should go out on the regular release schedule today! If we need a follow up with investments ledger updates im happy to do it
80,2026-03-18 18:30,How's the Investments Ledger investigation? I just merged all my valuations tabs PRs and just started spiking the BE + FE changes for the ledger on my end
1007,2026-03-18 18:32,"could you enable the LLC FF for this company in PROD and change the currency to Euro? < This is a production link, but a trial shell so the customer doesn't have access to it just yet and we can make changes to it."
1032,2026-03-18 18:33,I can't access that because I'm not an LLC Staff user
1032,2026-03-18 18:33,I can enable the flag though!
1007,2026-03-18 18:34,"NP, if you could enable it I'll have an LLC staff user change the currency. TY"
1032,2026-03-18 18:34,Cool. Flag is enabled now.
1032,2026-03-18 20:20,The change for LLC-NG entries on the Investment Ledger is merged in FYI
80,2026-03-18 22:18,"Investments Ledger PRs: < < both on CW and will need a release, i'll wait for tomorrow's since there's no more live testing for today"
102,2026-03-18 22:51,I still can't access prod / sandbox apparently access changes take 24 hours to propogate
102,2026-03-18 23:03,"Sorry I haven't had time to work on this, thanks for covering for me"
102,2026-03-18 23:03,Cap table MCP blew up this week :(
80,2026-03-18 23:38,no worries! glad that we have an extra day
102,2026-03-19 00:15,I got access to prod! (still need to wait 24 hours for sandbox)
102,2026-03-19 00:15,what is the EQT investor account to test and demo? I see quite a few
80,2026-03-19 00:26,"don't remember the id by heart but there're a few links for sandbox and my personal box on this channel, since all PRs are merged i'd suggest testing straight on app.sandbox"
1007,2026-03-19 00:42,this is < account>
102,2026-03-19 01:54,"I tested Parloa GmbH. Questions: 1. Did the Valuation section PRs get merged? All of the valuation tabs show $. 2. Are companies supposed to see CW simple WF? I thought they're all getting Niagara, and I don't think this was in the scope. In simple WF, only the top 2 sections get correct currency. See screenshot. 3. IFS should show up in the Investment Dashboard right? I don't see it, so I couldn't test. But looking at the LLC NG account, feature flag is working as expected. 4. Should any of the corp PortCos be set in another currency?"
1007,2026-03-19 02:40,"1. Not all, I tested the changes with Victor today but he has some PRs going live with the release tomorrow. We will test everything tomorrow once again. 2. Yes, Parloa is an exception to their portfolio and has a typical VC structure, no Niagara model. Victor has another PR with fixes to the waterfall page going live tomorrow. 3. Need to confirm. I'll meet with Runar tomorrow and get back to you. 4. Nope, just Parloa and IFS are non-USD."
102,2026-03-19 03:01,OK I'll test again tomorrow
102,2026-03-20 16:25,"Congrats on the successful demo , and thanks for your hard work. I'll write a release note for what we accomplished so far."
1007,2026-03-20 16:53,"Thank you, !!"
102,2026-03-20 23:43,"FYI I was trying to record a demo, and noticed corp simple WF for Parloa GmbH in sandbox no longer runs. It just spins forever."
80,2026-03-22 01:43,Valuations team was aware of that and might have fix on the way/already merged. ill check on Monday. thanks for flagging
80,2026-03-23 23:32,flag updated in prod -- only enabled for EQT now
80,2026-03-24 18:35,For our Currency meeting: Claude Plans PR: < After the Currency work we did I'm also spending time mapping whats left and what would take to get them all connected under one centralized currency resolver My goal was to map how currencies flow across domains and pages to design a service that would help us display correct symbols across pages so we can think about unifying and FX'ing later on
248,2026-03-25 04:20,Thanks! cc
102,2026-03-26 21:15,"can you help with this left over task from our multi-currency work? For LLC NG companies, we used the existing `LLC_15200_ENABLE_INTERNATIONAL_CURRENCY_DISPLAY` flag, which turns on multi-currency in both LLC NG and FA Investments Dashboard. But the implementation in LLC NG was partial, and only for demoing the main cap table views. We need to decouple the display in FA from this flag - FA should always show multi-currency, and LLC should not unless this flag is on. Is there a way to conditionally render the LLC NG components reused in FA?"
1032,2026-03-27 15:13,"Change is merged in, I'll update once it's deployed"
1032,2026-03-27 16:12,It's deployed now
248,2026-04-09 15:46,"since you all worked on non USD currency, do you know the answer to this question? cc"
174,2026-04-09 15:53,"hey I've not worked on multi-currency at Carta yet. Its on the UEX roadmap to make improvements to the Investment Dashboard so that multi-currency doesn't cause weird behaviors like hiding grouping options, however I haven't dug into it yet"
174,2026-04-09 15:53,do you know?
174,2026-04-09 15:55,What Bob is stating should be included in the cleanup initiative though
102,2026-04-10 02:48,Thanks you!
102,2026-04-10 03:06,1. Is flag `MULTI_CURRENCY_INVESTMENT` on? 2. Is this a paper company or a Core company? 3. Is both the company currency setting and the security currency setting set to AED? 4. Which column on the Investments Dashboard isn't showing the right currency?
752,2026-04-10 06:01,"1. Not sure 2. Right now it's just paper companies, but they will have Core companies in AED and USD as well. a. Right now: 250 paper companies. Eventual state after Q2: ~160 paper companies + 90 Core companies 3. Only security currency setting was in AED, but changing the company currency setting didn't seem to change anything 4. Cost and Unrealized value"
1292,2026-04-10 13:53,"the FF is on, but its gated by the firm id, which firm is this?"
1292,2026-04-10 14:17,"ok yeah, this `3555584` is not set for multi currency.. i can enable in sandbox if u want to test it out.."
174,2026-04-10 14:18,why not just enable multi-currency by default for everyone? I'm wondering how many issues are caused by FF misconfiguration.
174,2026-04-10 14:18,Is it because of all of the cleanup we're anticipating on the investment dashboard?
1292,2026-04-10 14:19,[My understanding] i think this was built as POC with limited capability for pilot firms.. we might have to confirm the experience might know more
1292,2026-04-10 14:22,"enabled in sandbox, but I dont see other currency there.. i might be missing something"
80,2026-04-10 14:43,Are both securities and corporation setting currencies the same?
752,2026-04-21 08:04,I tested this by manually changing the SAFE and company currency of Abhi - it's the only one in AED right now
752,2026-04-21 08:07,Is there anyone I can work with on this? I'm doing a demo on Thursday to the client on the end-to-end Data Collection workflow and would ideally want to have this resolved by then
1292,2026-04-21 15:23,is the issue that the investment dashboard (last image) is still showing USD?
752,2026-04-21 15:28,"I'm also curious what the intended investment tab UI is in a multicurrency situation, particularly the sum rows at the bottom of the page"
752,2026-04-22 05:25,can I please get your help to turn `MULTI_CURRENCY_INVESTMENT` on for this firm?
1292,2026-04-22 13:00,I have just enabled `3555584` in sandbox. do u want this to be enabled in production as well?
752,2026-04-22 13:20,Thanks. What does this enable specifically? So that I know what to test/look out for
1292,2026-04-22 13:30,This should enable multi currency experience for LLC companies - it does not cover multi currency experience for carta-web companies.
752,2026-04-22 14:54,Oh - will it affect the investment dashboard in any way then? Only if they are LLC and not carta-web/paper companies will the non-USD currencies flow through?
1292,2026-04-22 15:20,"Correct, this feature was to show the non-USD currency for LLCs (in investment dashboard)... I believe non-USD paper company already supported (Ex: Euro Corp).. for carta web companies, it does not support multi currency (yet).."
