u,t,m
1203,2025-03-18 13:26,"Hi Team, I would really appreciate your help with this one. Thank you in advance!"
1106,2025-03-18 15:03,"Hi team! I have a client who is wanting to request a 409a valuation, they are currently an LLC and converting to a C-Corp soon. Their question is, is it best to request the valuation before the conversion, or after? Or, does it not make a difference? They also have the QSBS added onto their subscription and the AE provided this context ""they wanted a 409a as an LLC so they could increase their capital gain tax break with QSBS. I believe if you do it before converting, It goes from being capped at 10 million to being capped at 10x your initial investment. They also wanted a conversion valuation, which may also cover that need in this case but I'm not 100% certain. I was under the impression they needed to do both to increase the QSBS tax break."" Would someone be able to provide more context here and guidance for the customer? They are wanting to know the best route to take that would be most beneficial to them in regards to when they should request the valuation considering the QSBS."
383,2025-03-18 15:04,it doesn't really matter if it's before or after since the valuation will essentially calc the value AT conversion
383,2025-03-18 15:04,"the main reason to do it beforehand would be to avoid any surprises, if the company is valued at over $50M it wouldn't be eligible for qsbs"
1106,2025-03-18 15:13,"Got it, so they would still qualify for the QSBS as it would still cap at 10 million rather than 10x their initial investment?"
1106,2025-03-18 15:18,"just to confirm, there is essentially no difference or affect that it will have on the QSBS if they request the valuation before or after?"
339,2025-03-18 15:19,"Hey one thing to also consider is that the client might be confusing authorized with _outstanding_ shares, because they are not the same. With a 409A, we're concerned with _outstanding_ shares. Said differently, if he requested a val with todays date, we would only be looking for him to confirm the ~8M common shares _outstanding_, not the ~15.8M common shares authorized"
383,2025-03-18 15:23,"The QSBS would cap at 10x their contributed property, so in this case the LLC valuation"
383,2025-03-18 15:24,"there’s no difference in how it affects their QSBS eligibility, either they’re eligible or they’re not. But the valuation would be something we’d need completed before we could finalize QSBS"
1106,2025-03-18 15:42,"Ahh got it, tysm for the context here! I will relay this to the client"
383,2025-03-18 15:43,yep anytime!
230,2025-03-18 16:23,Hey - thanks for following up here. The 2019/2020 valuation was the only one requested from Carta. The 05/31/2020 FMV was added by Nir Leibovich on 10/21/2020 and they attached the 2019/2020 Carta valuation. Looks like they also did this for the 06/01/2021 FMV.
1203,2025-03-18 16:25,"Hey , Thank you so so much for clarifying!"
359,2025-03-18 16:37,I think in most cases the valuation is dated the date of the conversion but to ’s point the valuation will be the same so I agree that the distinction between performing the valuation pre vs post conversion does not really matter
305,2025-03-18 16:58,Hi Team - Can I get a subject matter expert to join a customer call at 3:30 pm PT today or 10:30 am PT tomorrow? < customer >in churn risk are UK based and have questions about 409A and 718. They have a valuation that expired in Sept 2024 and had a material event in Feb 2025 so they are debating on what value to use for last years expense and whether or not it's necessary to run a valuation for Sept and for Feb post material event. There may be other related questions that come up.
305,2025-03-18 19:37,"Hi team, soft ping on this again. I have a meeting scheduled for 3:30 pm PT and 10:30 am PT tomorrow. Is anyone available to answer some 409a & 718 questions for this customer at either time?"
369,2025-03-18 20:01,CC : <!subteam^S6G2ZUS3G|@financial-reporters-qsbs> < be easier to use our Calendly link to set up time with a FiRE analyst> . Before you do that... Do you have a combo of analysts in mind to support this?
607,2025-03-18 20:02,"Hey team, I’m working on a reincorporation due to an EIN change, and the client asked whether their previous 409A valuation from the old account will transfer during the offboarding/onboarding process. From my understanding, they would need to download all data from the old account, but since this is a new EIN, they would ultimately need a new 409A valuation. Can you confirm if this is correct? Old account:< Realize Truck Parking > New shell: < HoldCo Inc. >"
211,2025-03-18 20:17,Do you know if they run HMRC valuations or 409A valuations ?
305,2025-03-18 20:20,Looks like they ran separate valuations based on security types. They sent the attached previous valuations
305,2025-03-18 20:21,Looks like Shareworks is 409a and Crowe is HMRC
339,2025-03-18 20:48,Are they just looking to only do 1 409A instead of 2?
305,2025-03-18 20:49,Admins seems unsure whether they need 1/2 or how that would influence expenses etc. They need a little direction as to best practice vs efficiency.
339,2025-03-18 20:53,"can probably correct me but best practice would be 2 vals, while efficiency would be 1 (as of the material event) and use a linear interpolation between the two FMVs and the year end). As to the impact on expenses, that would really depend on the value differences between the two indications, but the FiRe team would be best to answer that"
369,2025-03-18 21:01,Taking a look at their equity awards
305,2025-03-18 21:02,"Thanks Daniel! There are a list of other related questions. One I have is do we need to run 409A and HMRC b/c it looks like they were doing that in 2023. Other question: 1. Is there a way to get a report out of data input to confirm with leadership (e.g. peer companies, exit timing, etc.) 2. Given that we just completed a private placement at 2/24/25 @$334.47/share, would the 409A still be effective for 7/31/24 awards? I imagine other questions might come up on the call."
339,2025-03-18 21:06,If they can still do 3:30pm PT today I can join that.
339,2025-03-18 21:08,"To the other questions • our request form asks for this information generally, so they can suggest peer companies/revisions to those used in the shareworks report • Looks like the Shareworks val was a backsolve to the Series L with a per share price of £100 so I'd imagine not and would've expired when the new round closed"
339,2025-03-18 21:18,"I would generally punt this to their legal counsel but if nothing has fundamentally changed and its just a change in name/EIN change, then no they wouldn't need another and should have it be transferred over. That being said their last one is expired so they'd need to get a new one anyways to issue any equity in the new shell"
211,2025-03-18 21:52,"If they need HMRC that is probably a Capdesk val question, as we don't run those - we can loop in someone from that end if we need to (probably ) can you join one of these calls for the FiRe perspective? looks like they have< a case already in our queue>"
369,2025-03-18 21:53,Maybe you can speak to the any UK accounting you've seen but they have no awards issued after july. I wouldn't be concerned about the september val unless they had some Mark to market awards or values that needed to be updated for liability accounting(we don't support liability accounting)
339,2025-03-18 21:54,I'll save some breath but we wouldn't provide HMRC vals to < US clients>
335,2025-03-18 21:56,"If needed, I'm free tomorrow and can join. I could speak to 409A and/or their expense questions"
305,2025-03-18 22:08,Added Trevor to the call tomorrow. Added Daniel to today's call. With that and the context of this thread I think we're covered. Thanks all!
741,2025-03-19 02:31,"Hi team, just created a case in the 'Valuations - Centralized Comms' queue (< here>). The customer is looking to schedule a call to discuss the report they've received next Tuesday Singapore time (Monday, 24th March, 6pm PST) Their auditors are looking for some clarity on the report and also how it would be used for Financial Reporting (IFRS2). I've already looped our financial reporting team into the call It's an upsell opportunity for Scale May I know who I can loop in from the valuations team for the call as well?"
1465,2025-03-19 08:31,"Yeah, if they haven't issued awards since the 409A lapsed it wouldn't be an issue for SBC reporting."
590,2025-03-19 15:35,"Hi team! I have a client that wants to make sure your team received their information and have everything you need to do the valuation. The client is < Harvest, LLC>. I plan to update them and provide them with your contact information with any further questions. Thanks!"
209,2025-03-19 15:38,hi - can you have the auditors provide written questions a head of time so we can prepare answers? also is this the call that Calvin is attending?
741,2025-03-19 16:07,"Hi , yes certainly, I’ll get them to send the questions over. And yes, it is the call that Calvin is attending as they’d like to discuss both the valuations and financial reporting aspect"
338,2025-03-19 16:19,"While I'm not the analyst working on this 409a, I can see that the request was processed and that it's currently waiting to be assigned. Should the analyst have questions, they will reach out to the designated point of contact."
209,2025-03-19 17:14,i'm concerned that the scope of the call is getting too big and we're not going to be as impactful as we'd like to be. a fair reporting value is an input in financial reporting and Calvin can speak to how that is used in our tool. we should move the auditors questions about the report to email/SFDC case where we typically answer these questions.
241,2025-03-19 18:39,"Hi team, a fund admin client is wondering if they are able to view 409a reports (not just price but the full report) for their portfolio companies that have used Carta for 409a. Is there a specific level of ""cap table access"" that they need to view the report?"
93,2025-03-19 18:40,"No, that is not generally provided through the platform."
241,2025-03-19 18:43,Ok thank you
346,2025-03-19 19:31,Hi team. A client declined their Carta 409a and gave confirmation to remove but It still somehow shows on the backend and prevents them from entering a board fmv. Is there a good way to resolve this? <
230,2025-03-19 19:33,"CC: this report was accepted by the client and then subsequently the status was changed to ""report declined."" The FMV is no longer listed in the 409A valuation ledger, but is still pulling through as the 'active' FMV for the Company."
335,2025-03-19 19:34,Have you tried deleting the record out of django? It looks like it was accepted and shows the 409A in the django ledger.
346,2025-03-19 19:35,I did in sandbox and deleted the report but im not sure if I can do that on the live acc
1601,2025-03-19 19:36,"yeah, deleting the report from django would be the fix here, like Juan did on sandbox"
230,2025-03-19 19:37,Can you confirm how he should do it to ensure the report is still in val station?
1601,2025-03-19 19:38,The request with declined status should already be shown in val station - even if you delete it's report
230,2025-03-19 19:40,This should be done under the IRC409A report page and not under the umbrella- correct?
1601,2025-03-19 19:41,what shows up in Val-Station is an Umbrella django model and the ledger is a report model
335,2025-03-19 19:42,i can walk through it on the 409A ledger click J 409A reports delete the top record on there
1601,2025-03-19 19:42,so you want to set the status on Umbrella to declined and delete the associated report model - which makes sure it's removed from the ledger and still shown on val station in declined state
230,2025-03-19 19:43,Perfect. Just wanted to make sure that we weren't going to delete the umbrella.
346,2025-03-19 19:44,Ok perfect. just wanted to make sure deleting it in 409A reports would still keep a record somewhere.
346,2025-03-19 19:44,I will proceed with deleting - < - as seen below
1601,2025-03-19 19:45,"I think there's an opportunity here to formalize a process - when we are abandoning/declining the Umbrella, which was already accepted (seems like this use-case is rare) - we should also make sure to chat with client and delete the corresponding report attached to it so that things are not in a messed up state, just like this example"
1601,2025-03-19 19:46,basically what I'm saying is - when you abandon/decline an accepted Umbrella - do it only if it's attached report is also to be deleted
1601,2025-03-19 19:46,would you agree ?
230,2025-03-19 19:48,"I would double check with and the other delivery leads to make sure that our tracked metrics follow umbrellas and not the IRC409AReport. Though this seems like the appropriate thing to do from a platform/data perspective, we may need to account for it on our systems side."
1601,2025-03-19 19:49,Would you be able to drive that initiative with delivery leads to align on the process please?
1601,2025-03-19 19:51,My concern from this example (putting aside the tracked metrics and data perspective) is that even after declining/abandoning this Umbrella - that report's FMV is what is being piped through the system (even though ledger doesn't display it) - and FMV is vastly used by other product teams. So it might mess up the corp which will be hard to untangle at a later stage.
230,2025-03-19 19:56,"Definitely seems like the 409A report needs to be deleted as well- which should be easy enough to update our services team on. (CC: ) The Delivery management team (, , , ) should be able to confirm if deleting the report (not the umbrella) will necessitate any changes to our metrics infrastructure. Happy to follow-up with them if this ping isn't sufficient."
1601,2025-03-19 20:01,cc: (just FYI)
367,2025-03-19 20:11,I use valuation request ID currently which I'm not sure is the same as IRC409AReport. Here's an example 160665
1045,2025-03-19 20:42,"I believe the request id is the umbrella id, which is different from the report id."
367,2025-03-19 20:55,I'm fine then!
1118,2025-03-19 21:09,"Hi Team, I’m currently onboarding a company that recently went through a merger. Pattern Health was founded in 2016, and Greenlight in 2019. Their merger became effective on December 5, 2024. Both companies previously had their own 409A valuations and/or Board-determined FMVs, and there is an overlap in their FMVs between 2019 and 2024. Would it be incorrect to enter these overlapping FMVs into Carta? What it cause any financial reporting issues? What would be the best approach to handling this? Appreciate your guidance!"
260,2025-03-20 03:54,"Hi team, I have a < asking on the status of their 409A request which was submitted on 17 March 2025, SFDC < Do let me know if there is any update for them, thank you!"
346,2025-03-20 16:03,< - I dont show this company in the approved set up mode 409a list. < - But it looks like the CSM is requesting this to be done. Is this the right place to post this request?
294,2025-03-20 17:24,"Hey , looks like the ETA for Cloudeats is 03/26/25"
334,2025-03-20 17:50,/ / would you mind jotting down the exact steps taken so that we can clearly document the process for those in our Services Rotation?
160,2025-03-20 21:42,"Hi Team! I wanted to confirm that we are not currently offering SAFE Valuation for our clients? I found < thread> where we said it was a possibility but we were not actively offering the services, but wanted to double check if something changed since then. In case this is a relevant information, this is a LLC cap table in our Core platform."
225,2025-03-20 21:43,"Correct, we don't offer them anymore. If the client is strategic, we can scope it out and make exceptions. Is it a big client? contract value?"
1098,2025-03-20 21:48,Hi team - Can someone assist with this one so we can ensure we're entering the correct data and not breaking anything for their future reports? Thank you!
209,2025-03-20 21:52,"Hey y'all, what is the incorporation date for the entity that's being onboarded?"
160,2025-03-20 21:54,"Thanks for the context, ! It’s a < LLC company>, $3,500.00 contract"
225,2025-03-20 21:55,"oh ok, probably too small for a contract to serve. Let's say no"
160,2025-03-20 22:02,Alright! Thank youu!
93,2025-03-20 22:30,"Daniele, as an aside, if we do want to do this in the future, would like to revisit/improve the contracts for them - let us know!"
1118,2025-03-20 22:30,HI it;s 12/05/2024
622,2025-03-20 23:33,"Hello Team, I have an urgent request from a lawfirm on the latest FMV for this company: < They want to know exactly when the material event was added and why adding a material event doesn't disrupt safe harbor. It's okay if we don't have a reason for the second. But is there anyone who could provide a full audit log asap. I greatly appreciate it"
741,2025-03-21 04:32,Hi I've caught up with them again and the main objective for the call is to discuss the valuation report as their auditors want to clear that before they can consider using our financial reporting tool Therefore they've asked for someone from the valuations team to be on the call as their auditors want to speak with us directly Here's the list of questions they have: • How does the valuation report tie in with the grant date of the ESOP • Likewise these are valuation for shares which should be used separately to value the options • I've also attached a screenshot with further questions May I know who I can loop in for the call?
260,2025-03-21 06:28,"Hi team! Transferred this < over, customer's audit firm has several questions on the 409A report dated 31 October 2024. Thank you!!"
759,2025-03-21 10:03,"Hi team, a client just bought 490A and is in a rush to complete their valuations to submit to their auditors. They are still going through onboarding but are prepared to provide us with all the information required for the valuations process. Are we able to support them through this process please? Support ticket <"
225,2025-03-21 14:00,"Their account is still in Setup mode, and I don't see the option to request a 409A. Once they can go live, they can request a 409A through their account and we can expedite on our end"
759,2025-03-21 14:01,"Hi Daniele, are we able to proceed with valuation support while the onboarding is ongoing please?"
759,2025-03-21 14:02,"As they are going through audit, they are on a tight timeline and will need a valuation to be done independent from their carta onboarding."
225,2025-03-21 14:05,I don't think we have a way to generate a report in the system without having the account live. But let's someone confirm. their cap table is still blank and in setup mode. I only see the Staff option to request a Flash valuation. Do you know what we tell clients in this situation?
225,2025-03-21 14:06,< link here>
759,2025-03-21 14:20,Understand that we typically would provide data collection form to kickstart the process for clients who haven’t gone live yet. Are we able to do that in this case?
225,2025-03-21 14:26,"Collecting the data in advance doesn’t speed up the process necessarily. Once they have requested the 409A through their account, it can take us a day to deliver the report whether we had the data upfront or not (if we expedite, generally we quote 3-5 business days). If we are telling clients that they can have a 409A report a week after signing up for Carta, we need to reset expectations. Generally it takes a few weeks for onboarding and a week to get a 409A report"
225,2025-03-21 14:27,If Candice knows of any workaround I can expedite it early next week
225,2025-03-21 14:47,are you comfortable with me hopping on a call with them and use a sandbox account to sent them the OPM exhibits for their audit? Maybe that’s a workaround?
209,2025-03-21 14:54,can you use the 409A first request work flow in <#CQ7RYAERX|>? That will ping the appropriate team to approve doing the 409A before on boarding is complete and helps us track the projects.
759,2025-03-21 14:55,Ah gotcha thank you!
1094,2025-03-21 16:10,"Hi team! I'm the IM of < and they are working on the 409a valuation request now, but they just had a sudden wave of investor interest (the termsheet should be handed to them next week). The investments will likely be through SAFEs. So far, they have raised $250,000 and have 3 stakeholders. They asked me if they should wait for the new SAFEs in order to finalize the valuation request. Their concern is that after the new investments come in, the price per share will become much higher. Could you please share some insights on it and on what should be the best option for them? Thank you!"
721,2025-03-21 16:31,Hi team! Potential client wants to know if they should wait to start their 409A valuation until they do a valuation of some fixed assets. Should they?
292,2025-03-21 16:42,This message was deleted.
209,2025-03-21 16:48,are they back dating grant dates to match previous grants? or are the option grants going to just adjust the vesting dates to reflect how much a stakeholder has at the time of incorporation?
622,2025-03-21 16:58,"Hello Team, is there any way I could get an audit log of material event changes in the last few months? Unfortunately my Team does not have access to 409a audit logs. Thank you!"
1094,2025-03-21 17:10,The new SAFEs should raise something in between $500K - $1M
235,2025-03-21 18:36,"Hello, team. < Transport> (PE-Backed LLC) has concerns about sharing their Operating Agreement with Carta. They are asking about the minimum sections of the file we need in order to provide our services. On the Cap Table side, we will be asking for the Distribution rules and the Unit classes' descriptions, in addition to a formation document to prove that the company exists. Since they also have 409a in their subscription, I wanted to confirm if the OA is essential for them to get a valuation, or if you could also work with specific parts of the OA that we can ask them to provide. cc:"
209,2025-03-21 18:38,do they have waterfall in their subscription as well?
235,2025-03-21 18:40,", yes they do"
209,2025-03-21 18:44,Did they say what's in the OA that they don't want to share?
209,2025-03-21 18:44,My gut is telling me there's something in there that we'd need for waterfall or 409A. CC
349,2025-03-21 18:49,"1. The OA is covered under our MSA and my gut feeling is we should take a hard line on making them send the whole thing (similar to GE clients trying to share just a portion of their 409a report) 2. We should be able to do the WF with just the distributions and cap table, and we can disclaim in the WF process that if the WF is wrong because they didn't give us the full OA that's on them"
305,2025-03-21 19:04,"Hi Team, this account has attempted to run a 2023 expense report but they are getting all errors saying ""Sum of tranche quantities [XX] does not match award total quantity [XX]"" However, when I look in app, the tranche sums DO match total quantity. Any ideas how to resolve the errors?"
302,2025-03-21 19:08,Do you have a case number I can use to break the glass? Do the vesting schedules have fractional shares still?
235,2025-03-21 19:11,", can you share more context on the customer's hesitation to share their OA, please?"
589,2025-03-21 19:20,"They mentioned that the Operating Agreement (OA) contains sensitive information that should not impact the onboarding process, so they are not willing to share it. I explained that we require certain details both for the cap table and Waterfall onboarding, as well as for compliance purposes. After explaining why we need it, they agreed to consider providing a redacted version. They also noted that in a previous instance (not with Carta), the OA was requested, but they did not provide it at that time either."
225,2025-03-21 19:24,"when everything is ready, let me know and I can schedule a call with the client early next week: < thank you so much for your input. Am I understanding correctly that we can generate a 409A report in a demo account/sandbox?"
209,2025-03-21 19:44,"i'm not sure if it'll be demo/sand box vs paper company, but posting and getting approval will start the process so we can track and deliver."
305,2025-03-21 19:45,"No case, do you have the ""other"" access option? I could send this via email to 718 if that makes a case for you. The ones getting excluded do not have fractional but I did notice the % ownership is listed as fractional (25.0453%) even though the tranches are all whole numbers"
209,2025-03-21 19:47,understand that they don't want it in our system but can they share with us what the sensitive information is? my hunch is that it has something to do with distributions to individuals and that would be needed for the waterfall.
302,2025-03-21 19:54,"That report was created in 2024 before the vesting schedule changes. I ran a new report and there were only two with errors, ES-03 and ES-18, which still have fractional vesting schedules."
305,2025-03-21 20:09,"Ah, easy fix. Thanks for checking, that's a relief!"
622,2025-03-21 21:54,"Hello Team, sorry to pin again, are we able to view a history of the material events applied/deleted? This is in conjunction with a bug affecting the 409a page which has left the law firm pretty upset. Any help is much appreciated!"
230,2025-03-21 22:07,Hey - it looks like the Material Event was added by Christina Campisano on March 5th. Screenshot attached. I haven't specifically looked for the creation of a material event before- but the Url Path seems to confirm this is what occurred.
622,2025-03-21 22:11,"Okay, thank you! Christina was worried the company removed it beforehand, and that the lawfirm added it first in Feburary. If there are no changes, and just this addition, I can confirm this with her!"
230,2025-03-21 22:13,Yep! Looks like the only entries under this FMV are the creation in October of 2024 and the March 5th Material Event addition.
622,2025-03-21 22:13,"Perfect, this is relieving! Thank you!!"
1094,2025-03-24 16:00,"Hi team, sorry to message again, Could you please help me with information on the case above? The client wants to complete the valuation request but needs to know if now is the best time. Thank you!"
688,2025-03-24 16:19,"Hi team - meeting with a prospect that wants to get a 409A Valuation done in the next few weeks. They will be raising $1M on the YC form of post-money SAFE with a $7M valuation cap, and would like it to be incorporated into the 409a valuation. I just want to confirm that this is doable. I’m meeting with them at 10am PST today if somebody wants to hop on."
339,2025-03-24 16:24,Yes we can incorporate it on a pro-forma basis. They just need to let us know in the request form how much they're raising.
688,2025-03-24 16:24,awesome - TY
210,2025-03-24 17:20,"Generally we want to include everything that is known and knowable as of the valuation date. So I would say include them because these may or may not be considered a material event that may trigger another 409a if they dont. If they have concerns about how high the valuation is once its out, we'd be happy to chat through options"
210,2025-03-24 17:21,SF case looks to be dead - we generally defer materiality to their legal council to determine. If this moment was considered a material change from their council then we can provide them a new 409a.
1118,2025-03-24 17:22,HI They are keeping the original grant dates from each account.
209,2025-03-24 17:24,- would they need a historical 409A(s) to accurately price the grants? i'm assuming that the options for pattern health and greenlight are not being valued the same.
1094,2025-03-24 17:25,"Got it! Thank you, ! Should I loop you in the email thread or ask him to reach out to <mailto:val-operations@carta.com|val-operations@carta.com> if he wants to confirm how high the valuation is?"
360,2025-03-24 17:27,I agree with your thought process here Ian
360,2025-03-24 17:28,also they need to check with their legal/audit before anything is done further in terms of valuation work
209,2025-03-24 17:29,LMK if this makes sense. happy to have a quick zoom if it'll be easier to discuss live.
210,2025-03-24 18:52,We can chat about valuation price once the valuation is out and delivered via <mailto:409a@carta.com|409a@carta.com>
1094,2025-03-24 19:34,"Sounds good. Thank you, !"
1210,2025-03-24 20:12,"Hey gang. I had a client that needed some major reconciliation done after he'd already requested a valuation (currently in process). Had to delete a dozen shares that needed to be issued as option grants. Reconciled the discrepancies and now he has about a dozen shares in draft. Had to do a bunch of stuff but, as is, his cap table is accurate now. Does he need to submit another 409a request or can we work with the pending one? It's for < Technologies Inc>. Or is it good enough to just have the 1 share and 1M+ convertible note as is?"
957,2025-03-24 21:46,"Hey team, I had a sh asking me why only two of their options exercised in 2023( CS-8 and CS-9) qualified for QSBS, they contacted the company and got the answer that the other options should also qualify for QSBS as they have the attestation letter for 2024 as well. ( sh < ) Do you mind giving me some advice?"
1008,2025-03-24 21:48,"Hey team, we had an update on this case and I believe I will need to transfer it to the QSBS queue, but wanted to let you know. The company admin shared a list of the certificates that were onboarded to Carta and their 83(b) filing status so that you can take it into consideration when running the QSBS analysis. Case number is 02244326 and I am transferring it to your queue right now, but please let me know if there's anything I can do to assist you. I wanted to stress that our sales team is working closely with this client but need this to be resolved first, so this is a bit urgent. I appreciate your help here."
209,2025-03-24 22:02,looks like we delivered a draft did the client say if the cap table was pre or post adjustment?
1210,2025-03-24 22:47,"We discussed this at length. Post was preferred. I did let him know he might have resubmit and he seems fine with whatever you guys recommend. A rare instance where someone botches up their cap table (first time user, gotta be nice) and is super accommodating"
1210,2025-03-24 22:48,"The biggest problem is probably more that he issued about a dozen shares pre split but even then, all but one were supposed to be options"
209,2025-03-24 22:51,can he send an email to <mailto:409a@carta.com|409a@carta.com> saying he wants the valuation date changed to reflect changes to the cap table? it should end up on our services team who can confirm the right date to pull the cap table.
1210,2025-03-24 22:52,Will do! I'll probably set myself a follow up with him in a week or so then to help him issues his options once he has his FMV. TY sir!
1118,2025-03-24 23:22,"Thank you, it does make sense but we are still in setup mode so I am not sure if it would be correct to add the FMVs for both accounts into their new Carta shell (like I did < or if it could negatively impact their future valuation"
209,2025-03-24 23:37,"i'd check with their legal, but if this is a new entity then those FMV's wouldn't make sense to add. They're for shareclasses and counts that aren't reflected in the new post merger account"
1135,2025-03-25 14:38,"Hi team. Is it ok to extend the valuation date for a Carta approved valuation? This is for < Orchid> and the starting date is 01/24/2025, but they would like this valuation to start as of December 2024 if possible, covering a previous exercise that was made in December 31, 2024. I see that I have the ability to update this date, but wanted to check with you what are the implications first and if we should do that. Thank you."
209,2025-03-25 15:59,"hey ! since the 409A was approved by their BOD we should be directing the company to discuss with their legal on if they should change valuation date. If there's alignment from the Company that the valuation date needs to be changed, we can create a ticket for our team to handle that as some of the report components will need to be updated."
1135,2025-03-25 16:25,"Thank you, Ian!"
1135,2025-03-25 17:07,"Hey they just have a couple of questions: 1) approximately how long it will take to get the revised 409A valuation report? 2) do we have to restart the report request, submitting again the financial reports, etc. or can the revision be done with the information already provided? Can you help with these questions? Thank you!"
868,2025-03-25 17:28,hi team! i'm on FA and a client who used their port-co's 409a reports is asking for inputs. anything we can provide? as this is holding up the audit - email attached and linked < thank you! port-co's: - Spiffy AI - Cadstrom Inc - Synthesize Bio - Chipstack
225,2025-03-25 17:32,thoughts? My first two thoughts are: • do we have permission by the portco? • can 't the audit team create the OPMs?
225,2025-03-25 17:33,that link doesn't work for me (email)
1995,2025-03-25 17:33,Did you mean to tag me?
868,2025-03-25 17:33,thank you!! screenshot of email above looks like Deloitte tried to create OPM but it didn't match
225,2025-03-25 17:36,"I would imagine that asking 4 portcos to share the 409A with their investor may be too long of a solution. We could ask Deloitte for their models and see how big the delta actually is (probably it doesn't match by much?) Or we could ""just do it"" but bypassing the client may not be a good idea Would it be helpful if I hop on a call with their audit team and help them recreate the FMV?"
868,2025-03-25 18:30,hey thank you!! what's the best for you?
868,2025-03-25 18:30,maybe ask for their calc first?
225,2025-03-25 18:34,"Ya, calculations or at least a summary of their inputs/outputs is great. I can also call the client directly to get more detail if they have a contact number"
868,2025-03-25 19:30,"kk thank you!!and this ask from audit partner is a no? > For the 409A valuation, if you could just run _one_ OPM that supports one of the 409A valuations, that would be tremendously helpful. We could audit that OPM and inputs and use similar model and inputs on our other selections. We tried building our own OPM models but are coming up with values much greater than the 409A valuations."
225,2025-03-25 19:37,maybe we can but I'd need more info. It's a bit too vague of a request right now to know what next steps are for me
225,2025-03-25 19:40,"if there is a number I can call, I can reach out to the client"
868,2025-03-25 19:48,"okay sweet, thank you!! just reached out will report back"
356,2025-03-25 20:05,"these were all benchmarking valuations that we did for the portco's 409As. The portfolio companies shared the reports with this investor, and then the investor used that 409A value to determine the value of their common shares for fair value reporting. The investor gave the reports to their auditor and I think the auditor is getting hung up on the valuation approach. It's kind of a tricky situation because we did these valuations for the portfolio companies and not the fund."
225,2025-03-25 20:07,"gotcha, very helpful so the portcos have shared the reports already. Am I okay to treat this as a standard audit case for 409A? technically the fund is not paying us for audit/valuation work"
208,2025-03-25 20:08,"I think we'd need sign off from the portcos that we can discuss this with their investor and their auditor, depending on the permissions on the portcos. It's not really the purpose of the report that we prepared."
209,2025-03-25 20:09,1. Revisions typically take a day or two depending on the changes that are being made. 2. we might ask for revised finical reports to reflect the information as of the valuation date but a new request form does not need to be filled out
356,2025-03-25 20:12,And I'd rather not reach out to these portcos to tell them that their valuations are being questioned by their investors auditors...
225,2025-03-25 20:13,Fair points. I wonder if I can discuss the hybrid methodology with the audit team without going into specifics. Most likely they are running a standard backsolve with 30% DLOM and getting 2-3 times our FMV
356,2025-03-25 20:18,Could we run a hybrid based off the cap table that is in the benchmarking report and given them that since they asked for an example for one of the vals?
356,2025-03-25 20:19,that ok w/ you?
208,2025-03-25 21:01,"Yeah, I think that if what they need is just understanding of the methodology so they can replicate it, that would work. I'd prefer if it was one where we knew that the cap table had been shared with the investor even though they have clearly shared the 409A report."
356,2025-03-25 21:06,I'll check access level
356,2025-03-25 21:14,None of the companies have cap table access turned on.
1135,2025-03-25 21:54,"Awesome, thank you, !"
589,2025-03-25 21:57,"They didn’t specify what information is considered sensitive. Their stance is that everything in the document is sensitive. However, if we can clearly outline the specific details we need or are required to have, they may be open to providing a redacted version."
1135,2025-03-25 22:16,"The client wants to proceed with the update, so I have created a case (< and sent it to your queue, hope it's fine! Please let me know if I can help with anything else!"
93,2025-03-25 23:02,"I'm not sure how we provide them services without this document in its entirety. Putting aside Val/Waterfall, we need it to make sure they are onboarded properly."
208,2025-03-25 23:23,"I don't love it, Keaton, because effectively it's like just anyone coming to us with a report when we don't know that they have the right to have that report. I'm sure they do, but I think it's cleaner if we ask the portco first. I want to help our FA customer, but I think we need to ensure that the portco knows the report is being used by the investor for this purpose and are comfortable with us confirming and supporting."
225,2025-03-26 00:10,"While we wait for permissions, would it still be helpful if I discuss the hybrid methodology with the audit team? Happy to if that helps the client"
233,2025-03-26 15:28,"Hi Team. We receive the below inquiry for an existing 409a client. We had a call yesterday to discuss our ASC718 services but that didnt seem to be what they were looking for so we asked that they send an email with more details (the below). I believe you worked on the 409a valuations for this client, so not sure if you would have any additional insight to offer. Thank you!"
225,2025-03-26 15:33,seems like they need the fair value of the PIUs using an OPM? definitely not a monte carlo
374,2025-03-26 15:36,"That’s how I’m reading this, too. I’m headed into the office right now, can check their valuations in a bit"
233,2025-03-26 15:39,Thank you both and !
235,2025-03-26 16:01,", we've had exceptions in the past to move forward with a redacted version of the OA showing only the formation date of the company, the unit classes and authorized amounts - we remember well because it was for a big company - Bridgewater Associates. I believe was involved at the time, I'll try to find the thread. Either way, please let us know if we should make the OA a hard legal requirement for this customer, or if it should be up to the business team to approve an exception to get a redacted version with the information that is relevant to our implementation. Let me know if I should submit a formal legal request for this."
208,2025-03-26 16:05,"I think that's fine at , I just don't think we should get into customer specifics."
225,2025-03-26 16:07,"can you let them know that I am available to discuss the _methodology_ with the audit team so they can bridge the gap, but that we can't get into details since we do not have data sharing permissions from the portco yet"
