u,t,m
169,2025-01-28 18:43,"Unfortunately, there's no additional assistance we can provide, and we should not be sending this information over email. His company may be able to assist if it's just a matter of calculating the taxes."
169,2025-01-28 18:44,"I'm not sure if we can modify this language, but if so, I'm signed off on this modification."
625,2025-01-28 18:45,"Thank you, . We can modify the acceptance language. However, this will modify the acceptance language for type of securities issued by the company. However, they are fine with that."
1155,2025-01-28 19:13,"Hey, this is not really a question for the Legal and Compliance team. This is a Delivery question about Carta's callback procedures, as well as whether you can comply with the red flag requirements. are these actions/requests ones that your FA team would handle, or is this a Treasury procedure question in your view?"
169,2025-01-28 19:21,OK - can you please make sure we have the written instructions and also acceptance of the ramifications from the customer? Thanks!
101,2025-01-28 21:24,"Sounds good. We are letting Morgan Stanley know that the new IPO Transition report will continue to have the client company hand over their data for onboarding to MS For my context, what are the main reasons we want to keep the customer in the middle of the data process? is it due to Carta compliance requirements, or more to reduce downstream headaches when it turned out that MS was using data that the customer didn't know had been made available (even if the customer had legally agreed in the MS onboarding client-agreement contract)? Or something else? Thanks"
853,2025-01-28 23:53,"I typically don't login, treasury does, and not sure how FA leadership feels about this. asked me to reach out to you to see if this is a request we should support or not."
1155,2025-01-29 00:06,1. Do you typically accommodate client-specific custom requests like this callback procedure and red flag procedure? How feasible is it? 2. What is your position on the ask generally? Tough for me to opine on whether we should accommodate it without understanding the business position.
1442,2025-01-29 17:22,"Hi team! I received the attached from this customer (I was helping them with AA). They say: ""Our attorneys are in direct contact with your team, but we haven't heard back"". are you happy for me to say that our documents were provided and as far as we know, the legal team is reviewing, so we would recommend reaching out to them directly?"
413,2025-01-29 17:30,"Yes, I reverted with responses to Yao at Dragon Argent but haven't heard back since"
588,2025-01-29 23:24,"Hey , VoLo responded with the following:"
1155,2025-01-30 00:03,"Between the Customer and Carta under the MSA, we consider port co PI info to be Customer Data - so yes, it is protected under the MSA. However, I would note that the port co is not a party to the MSA."
588,2025-01-30 17:34,Thank you Sam!
93,2025-01-30 18:15,are they already a customer?
306,2025-01-30 18:19,"yes, we figured it out though, thank you!"
1068,2025-01-30 22:24,Screen shot of demo:
164,2025-01-30 22:30,"to add as context the download of each certificate is already available through the security details modal, but we don't have a way that is holder facing to export in bulk"
93,2025-01-30 22:32,"Folks, this is probably a bigger question than this thread can support. This would benefit from a discovery call - feel free to add and myself."
169,2025-01-30 23:19,"A discovery call would still be useful, but I believe we do allow users to download in bulk as part of the offboarding flow, so wondering if there is something there we can repurpose"
169,2025-01-30 23:38,This feature request was made upon request from customers and law firms. We can however add an additional sentence saying that they should consult with their legal advisors on how to proceed.
169,2025-01-30 23:39,Can you please provde the document for review? I can review in Chris's absence.
1068,2025-01-31 00:05,"Just so I know how this works mechanically, in the event that the wire arrives after the PTEP has expired, does the exercise still process?"
93,2025-01-31 00:07,Not automatically - the company then still has to decide if the payment comes in late. There used to be a Support article with this but am struggling to find it with the switch in presentation of Support site.
1068,2025-01-31 00:08,< is it in this one?
93,2025-01-31 00:09,"No, that's the standard one. We specifically added this flag in product to let admins know that this is getting close to the end per customer request, so it's an admin-feature only."
93,2025-01-31 00:11,Here is Guru on this issue: <
93,2025-01-31 00:12,"It'll definitely throw up an in-product error that says ""received after PTEP - what do you want to do"""
93,2025-01-31 00:13,"It's internal only so I wouldn't share that article with the law firm, but it gives you an idea of exception handling."
1715,2025-01-31 00:13,It's actually something they select when approving the exercise. It allows the exercise to flow through naturally if the funds are received after PTEP.
93,2025-01-31 00:13,Even better
1068,2025-01-31 00:14,"do you have a screenshot of the flow? When I tested in demo, I did not see that option"
1068,2025-01-31 00:18,Saw the screen shot - would be helpful to include a confirmation in the flow to consult their legal team if possible
1715,2025-01-31 00:19,"Just added you to the project channel. < are the release notes on it too. Note, there currently is a known issue with this flow, it is presented to the user in the ""Tasks"" flow but now the ""Review exercise flow."" I believe 's team is going to try to unify this experience soon."
1203,2025-01-31 13:44,Thank you so much ! I attached the document bellow! Please let me know if you need any additional document or information.
280,2025-01-31 15:02,Sounds good all! Will chat with Iza today to understand the requirements from the customer side and what tooling we currently have. Will set up the discovery call once I've gathered more info to share and debate with you all. Thank you!
169,2025-01-31 16:47,"Looks like we don't need to sign it, so we can just go through the locking process. Can you ask which certificates need to be locked? cc"
1569,2025-01-31 17:14,please confirmed we locked this entire share:
1569,2025-01-31 17:15,"Done locking 325,00 shares for Himanshu."
169,2025-01-31 17:18,"I'm assuming that is correct. Per Jessel, please let them know that this specific certificate has been locked pursuant to this control agreement."
93,2025-01-31 17:27,"Hi Igor, have you worked with your leadership team on this?"
93,2025-01-31 17:30,"Greta, feel free to add in Daniel Silverstein who usually works with the team to manage this."
1203,2025-01-31 17:44,Thank you so much team!
169,2025-01-31 23:21,"In the real world, you can have multiple share classes. It's very uncommon, however, in the VC world. I think I've only seen it once or twice, and required them to have a separate plan in those cases."
314,2025-02-03 20:49,"correct, board members would still need to approve the consent to accept it. There is a workaround: a company user can be added as a board admin. Once added there, they can send a consent for approval, no matter if they are editor access only."
314,2025-02-03 21:13,is this a convo you can step in on? Or someone else within the compliance/legal team?
169,2025-02-03 21:48,"If I look at the screenshot on < page>, the difference between Company Editors (""CEs"") and Full Access Admins (""FAAs"") is that FAAs can modify the cap table information. The tricky thing here is that not all board consents can modify the cap table, BUT some do. Because SOME board consents can modify the cap table (like when you approve options), we only allow full access to use it. However, there are many board consents that do NOT modify the cap table. Is there a way to create a feature so that only FAAs can publish a consent that modifies the cap table?"
2077,2025-02-04 08:25,The document I am referring to.
1069,2025-02-04 11:21,"Apologies for the delayed response, things got quite side-tracked last week due to the changes of Carta Europe. I've ported the entire notion doc to a PDF and uploaded to < The speciifc section is titled `Parsing companies house filings with openAI`"
93,2025-02-04 17:48,"Alexander, we'll need to find some time to chat live to understand how best to support you here. Also, please share GDocs with legal team as that helps us annotate and comment, as necessary, PDFs are not good."
215,2025-02-04 19:34,Email from audit firm:
215,2025-02-04 19:50,are you able to provide some insight here? The client has sent a separate follow up and I want to tread carefully
1155,2025-02-04 19:52,Should we hop on an internal call? This has always been true about audit confirms for Carta cap table companies. The companies are responsible for keeping the cap table up to date and we have no control or responsibility for their administration of their cap table.
215,2025-02-04 19:56,"Thanks Sam! I've sent an invite for later today, let me know if there's anyone else to include"
169,2025-02-04 20:04,Happy to join as well. Can you please include me? Thanks!
215,2025-02-04 20:06,"Thank you both! The client's concern here is that if the auditors can't rely on this report, and have to do additional procedures, it may delay the audit/extra audit fees. Follow up email from the client"
1155,2025-02-04 20:11,This has always been the approach from Carta so not sure what any prior convos with Flybridge and their auditor were. Adding to our call (in case you're available to join) as he's been closer to auditor partner positions on our audit confirms to date (e.g. which audit firms have been comfortable relying vs. not)
1155,2025-02-04 20:12,do you have a link to the support article from the screenshot by any chance?
215,2025-02-04 20:12,"I think the auditors misinterpreted ""audit confirmation report"" as data that has been validated, rather than it being a ""safekeeping report"""
215,2025-02-04 20:12,< article>
1368,2025-02-04 20:13,"Hi , I'll create a google doc and amend some of the language. If we get comfortable with them signing, they'll need to do so in their capacity as operator, and not as manager of the fund. Cc"
1155,2025-02-04 20:13,"Sorry, how does Safekeeping play into it? Is this for Carta electronic certificates in port cos, or Safekeeping paper certs?"
215,2025-02-04 20:14,"Sorry, it's the electronic certs"
1155,2025-02-04 20:19,Ah OK! Whew I think we're talking about the same thing then
1368,2025-02-04 20:26,Can I confirm the purpose of the letter? Are they simply showing support for ExoMatter securing funding?
1368,2025-02-04 20:27,Google doc: <
215,2025-02-04 20:42,"More info: RSM is auditing the following entities, but these are not administered by Carta FA. It looks like only 1 of 23 entities of this client are serviced by us"
215,2025-02-04 20:45,Example of one of the reports they downloaded
96,2025-02-04 21:39,i cant join the meeting today - but can catch up after (or in the IR Legal sync tomorrow)
96,2025-02-04 21:39,_i think_ sally and i are mostly aligned
93,2025-02-04 22:45,"Helena, just let them know that this is not something we are able to assist with and close out the ticket."
93,2025-02-04 22:45,"This is not available in product, that's all."
169,2025-02-05 00:18,"Sally, Sam and I connected. We all agree that the auditor had a misunderstanding as to how that report should be used, and Sally will go back to them to explain the issue. However, we do think there's an opportunity to improve the copy around the report to reduce the chances of this misunderstanding in the future. Do you know who owns the ""Audit Confirmation Report"" export? cc"
274,2025-02-05 00:39,"Thanks Natasa! Helena has pushed back on the stakeholder but they followed-up insisting on getting the login activity. Appreciate your feedback here, I will help Helena draft a response and if they escalate further will step-in to reaffirm the policy above, that we do not provide this data."
287,2025-02-05 00:40,(example banner he is referring to)
93,2025-02-05 01:03,"Miro, this is a product question, not a legal one. This is the standard banner the is applied across the board and I do not believe it is modifiable."
93,2025-02-05 01:03,I will tag in to see if he has more context
169,2025-02-05 01:08,"No additional context, but I think it's fair product feedback from a non-TA customer."
93,2025-02-05 01:16,Do we want to send them over to to see if they could change it for them? And/or code a different banner for non-TA customers more generally?
169,2025-02-05 06:42,Tagging in so that he can take a look here.
1507,2025-02-05 08:19,it is a letter requested by ExoMatter to support their application to a European Innovation Council project
1368,2025-02-05 08:46,"Thank you, the edits can be shared with the client. I've ensured the clients role as operator is clear as they were alluding to the fact that that they managed the fund in the original draft."
96,2025-02-05 13:13,do we want to just change the copy/language in the UX on investor reports pages?
215,2025-02-05 14:36,"I was thinking changing the name to something like: Investment report / Portfolio listing report. There's language within the export that mentions ""digital safekeeping"" - do we also want to change this? They could also misinterpret this as Carta having more controls/procedures in place as the safekeeper of digital certificates"
1368,2025-02-05 17:57,"Hi , what are timelines for this review?"
426,2025-02-05 17:59,"If possible, EOD tomorrow or Friday morning? The EGM is on Monday, so we would need everything signed by EOD Friday."
1368,2025-02-05 18:02,"who prepared the POA, it's not in the usual format? Do we know the proxies details?"
1368,2025-02-05 18:03,Could you please create a google doc for this in the Unruly folder so we can collaborate on edits please: <
426,2025-02-05 18:13,Francesca I believe. Probably based off a similar document previously provided to them. The proxy most likely will be one of the founders themselves. We have their passport in our records. I added the link to the google doc Francesca shared - is that okay or do you want a fresh one for internal comments etc?
287,2025-02-05 18:14,Thanks to you both! can you please let us know if updating this banner as a one-off might be in the realm of possibility?
287,2025-02-05 18:15,"Client is also asking ""if there might be some other real estate available to us, in addition to the banner where we might be able to place a post login message for our equity plan participants to further clarify the awards and their status."" Again, I imagine this is a ""no"" but adding it here as we already have a thread. Thanks!"
93,2025-02-05 18:15,"I'd love this opportunity for a broader fix, if at all possible - for all non-TA former clients."
1368,2025-02-05 18:18,"Thanks . Yes, that would be great if POAs can be saved in the customer folders so we have a record. I'll have comments to make on this document so would be great to work off a google doc"
102,2025-02-05 18:20,Agree with Natasa: I think we should have separate copy for non-TA customers. This will become more relevant as we bring on a lot more international customers over the next year. I think it's just copy change so hopefully low cost on RD.
102,2025-02-05 18:24,who's the Tech Lead covering offboarding? I think we can ask the TL team to help audit all the places where we need copy change.
169,2025-02-05 18:24,"Agreed, and happy to help with copy. It feels like it should be easy to reference against a Django flag."
169,2025-02-05 18:24,Do you know who the teech lead is for offboarding?
102,2025-02-05 18:26,"cc : we'd like to make some offboarding copy changes for non-TA customers, many of them are international companies."
1097,2025-02-05 18:29,and/ or for visibility. Also <!subteam^S04337SKZAL|@delivery-tech-leads> just FYI
1097,2025-02-05 18:30,Having a separate experience for non-US customers makes sense!
89,2025-02-05 18:30,our tech lead for
1097,2025-02-05 18:31,Also FYI since you have experience working with the offboarding tool/ workflow.
375,2025-02-05 18:31,"I think it's a fair ask. We can surely take it over, especially since it impacts all our non-US customer base"
375,2025-02-05 18:32,I'll reach out to Julia and create a proposal
375,2025-02-05 18:33,- What is the timeline for the account to get cancelled?
284,2025-02-05 18:34,"The is working on some improvements to the offboarding flow, we can for sure include this!"
287,2025-02-05 18:34,I believe they will off board by March 25
375,2025-02-05 18:39,/ - any legal concerns / recommendations on the copy from a non-TA standpoint?
1000,2025-02-05 18:44,"all wire instructions are kept in carta, the people who have access to wire instructions in carta are the only ones who are allowed to edit. does carta have a 'red flag' system in place, how they are protecting LP's wire instructions? any language for this? cc"
1155,2025-02-05 18:51,"Hey who is this a question for? Legal/Compliance would not have the answer to that, as it would be a Delivery or Product control"
93,2025-02-05 18:54,"Leticia, lets drop the copy in a Gdoc and we can propose edits"
834,2025-02-05 18:56,the client is working on their compliance program i believe and looking into the flags we have in place for LP wire instructions that live in Carta in the event they change
1155,2025-02-05 19:04,"Sorry, I don't mean who is asking - I just mean to flag that this channel will not be able to answer the question for you"
834,2025-02-05 19:04,"cool, sounds good thanks"
215,2025-02-05 20:25,"Update on the discussion I had: 1. They asked whether Carta is still a registered transfer agent for all securities (incl digital securities) and asked if we had the 17AD(?) report. can you help me with a response here? They were saying that if they can get comfortable that Carta is a registered transfer agent for the securities of the portcos, that will help them. 2. What would be the lift to get non-Carta FA customers/auditors to utilize the investment confirmation workflow? Auditors and GP are onboard with using it and happy to be a test case. (I did mention it is only for Carta FA customers only). GP was initially upset about auditors not being able to rely on the audit confirm report and had some things to say, but after hearing about the workflow, they were back on board"
169,2025-02-05 21:39,Was that on a call? I'm curious to know what report they are referring to.
215,2025-02-05 21:39,"yes, this was on the call"
1155,2025-02-05 21:39,Maybe the TA-2?
215,2025-02-05 21:40,"Yea, i think they meant the TA-2. (I guess 17AD is the section reference)"
169,2025-02-05 21:42,Here is a link to our TA filings (which are public on the SEC's website) - <
215,2025-02-05 21:43,What would be the process to know whether the port cos they're looking into is covered by Carta being a registered transfer agent?
169,2025-02-05 21:45,"I don't think there's any way for an investor to know. LC has requested that transparency in the past, but nothing has been implemented in the platform."
215,2025-02-05 21:49,"They were also trying to understand how Carta can be a registered transfer agent, but then saying that we aren't able to ""sign off on investment confirmation letters""/verify the information."
169,2025-02-05 21:54,Those are two separate things. Transfer agents don't necessarily always provide sign off on investment confirmation letters - this is a service that transfer agents can decide if they want to offer.
1132,2025-02-05 22:35,"I'm working with , he just called in again, I have disconnected, what would you like me to do next?"
1132,2025-02-05 22:39,02224267: Here is that case associated with my phone call
1155,2025-02-05 22:46,"Hi Tom, what do you mean by ""liable for an IDD""? Are you asking whether you should be reporting it internally, or for another reason? Is someone claiming that Carta is liable?"
93,2025-02-05 22:46,"Marina, support for something like that is not included in the subscription for Core (I don't think we've ever done that tbh)."
33,2025-02-05 23:07,Sorry for any confusion. Just trying to determine if it’s necessary for us to report an IDD internally for this situation.
1155,2025-02-05 23:10,"OK thanks for clarifying! No, based on what I can see in CMail, this one does not need to be reported as an IDD. Throwing around words like ""liable"" is going to give the Legal team a collective heart attack"
33,2025-02-05 23:11,Sorry!!! Thanks for confirming
327,2025-02-05 23:37,"thanks ! No action needed on your end, I will take that case!"
215,2025-02-05 23:59,"Thanks Mike - appreciate the additional info. I have shared the SEC link to the filings with the client and auditors, as well as the support article to Conveyor. I've pointed the audit team to the Carta Cap Table SOC 1 report - the vast majority of the client's port cos are cap table customers. I'm hoping that this will be sufficient for them to rely on those controls and be comfortable with the accuracy of the report they used."
327,2025-02-06 16:55,Hi - I have a request to unlock collateralized shares from Quid/Troy Capital Partners. Please review and let me know if the email request is sufficient to proceed with unlocking these shares.
1569,2025-02-06 19:39,"FYI, the option grant on this control agreement where already Expired and converted."
1569,2025-02-06 19:43,"The certificate they are trying to release is currently marked as collateral to Quid, below should be the certificate on the agreement."
1569,2025-02-06 19:45,"this should go to < since this program is on pause since Friday, September 23, 2022 cc. fyi ,"
327,2025-02-06 19:58,- that channel is archived. Which team would be the right one to unlock these collateralized certs?
1569,2025-02-06 20:23,This request is transfer to channel .<
1098,2025-02-06 20:42,Hi team - Can anyone assist with this one pls?
1155,2025-02-06 21:01,"Hi Mari, can you please use for MSA questions instead? Please use the Slack workflow for ""Customer Contract Negotiation"" there"
169,2025-02-06 22:16,"I'm unclear on the process, but the email is sufficient to unlock those three certificates."
1569,2025-02-06 22:20,"Thanks, Mike. Engineering will remove the lock on Monday. I'll document a procedure for handling this type of request."
327,2025-02-06 22:24,Thanks all!
93,2025-02-06 22:42,"Mariana, can you work with your manager to put all the relevant details in a GDoc for us to review? We don't have access to SFDC or Carta Web but need more information in general"
93,2025-02-06 22:44,Who is the first admin that made the change? Are they still with the company/on the admin list? Who is the new admin? What role do they have? Can you include the screenshot of the requests?
1368,2025-02-07 11:07,for visibility - aligned with UK Delivery that we will requested that a corp/professional services firm produce the POAs
421,2025-02-07 12:39,(Cc as per Marina's suggestion )
1368,2025-02-07 12:50,"Hi , thanks for the query! You're exactly right. We can offer to introduce him to our law firm partner that is familiar with the documents (Lennon Legal)"
1368,2025-02-07 12:51,"We've built the product with legal experts, however can't advise on them and how they should be used in their specific circumstance"
421,2025-02-07 12:51,"Perfect, thank you for confirming - makes sense!"
1226,2025-02-07 15:31,"hey team, any thoughts on this?"
598,2025-02-07 18:12,Here is the questionnaire.
598,2025-02-07 18:13,The two highlighted questions are the most in question.
1155,2025-02-07 18:13,Hi! Can you spin up a Google Doc so I can make some comments?
1155,2025-02-07 18:43,Thanks! Made some edits and added a question for you. Might be worth flagging in the body of the response email that we weren't able to answer most of these questions since Carta is not involved those functions for Founders Fund.
598,2025-02-07 19:09,Since we aren't doing FA we don't have a great view of the Funds
598,2025-02-07 19:10,or of the entities
1155,2025-02-07 19:10,"OK it just sounded like from the reference to “the Fund” in the answers that they were asking about a specific fund, but if they weren’t I’ll tweak the language"
598,2025-02-07 19:14,wonderful! thank you!
1155,2025-02-07 20:40,"Hi Deirdre, we can’t opine on sub docs from a legal perspective – they need to work with their own legal counsel on whether these documents are sufficient for their needs."
233,2025-02-07 20:42,Okay that's what I thought but wanted to confirm. Thank you !
93,2025-02-07 23:50,"Chris, would like to convert this to a PDF, and then watermark it with a ""For Informational Purposes Only"" kind of treatment. And after that, sure, we could supply."
93,2025-02-07 23:50,"But would not share the Word doc as is, would require it be treated as noted."
269,2025-02-07 23:54,You got it! I'll download as a pdf right now.
93,2025-02-07 23:57,"Check with the team if someone can help with the watermarking - if you can't find someone on Delivery, lets reconvene next week and I can ask Legal Ops for support (it's late in the day so they aren't available now)"
269,2025-02-07 23:57,Sounds good. Thank you!
1155,2025-02-08 00:15,Hey we received a DocuSign from Schwab to <mailto:legal@carta.com|legal@carta.com>. Was it related to this request? cc
50,2025-02-08 00:59,Hi it should be as was in contact with them today.
169,2025-02-08 01:00,Thank you!
1155,2025-02-08 01:03,"thanks for confirming! It shouldn't be sent to <mailto:legal@carta.com|legal@carta.com> to sign though, shouldn't they have sent it to to sign?"
50,2025-02-08 01:06,"Yes, this was mentioned a few times to the ATHOS team and also laid out in the email chain that he should be the one to sign. do you want to follow up in that thread or should I?"
286,2025-02-10 16:28,"Natasa, I have just shared the Legal Review Request with you."
93,2025-02-10 17:27,"Lais, these are not questions legal team can answer - please work with Carta Europe team to answer."
93,2025-02-10 17:28,"Gabriel, please redirect this to and work with the team there to ensure the contract size meets the threshold for custom questionnaires."
93,2025-02-10 17:42,"Mariana, thank you so much - absolutely go forward and share the email with the requestor."
93,2025-02-10 17:43,No issues with sharing on this one.
286,2025-02-10 18:11,Thank you so much for reviewing this case. I appreciate it!
626,2025-02-10 18:29,"Hey everyone. This company is finally moving forward with Brassica. However, they reached out today asking us to confirm that they’re not required to continue using Republic’s services beyond the first year/initial setup in Carta. They want to make sure that once everything is transferred into Carta over the next few weeks, they won’t have to keep paying Republic. Are the options below the only ones available to them, or is there anything else to consider? 1. Signing with Brassica so they can act as the Transfer Agent for the crowdfunding SAFEs. This would be an annual fee paid to them, regardless of Carta. 2. Alternatively, they can have all the SAFEs in Carta, but this would increase the cost of their contract."
1456,2025-02-10 18:51,"Thanks, Natasa! I've been redirected by the Carta Europe Team to the channel, so I've raised it there."
269,2025-02-10 18:51,Hey ! helped me add a watermark to the pdf. How does it look to you?
93,2025-02-10 18:56,"Looks good, lets ship"
286,2025-02-10 20:47,"Natasa, I shared the email with the requestor but she is now asking if I can also send the file that Carta staff received from this other admin with the updates that were reflected in the awards."
93,2025-02-10 21:56,Sure! No issues with that
280,2025-02-10 22:17,"Hey team! Circling back here, after our call last week I asked Delivery to reach out to the client and get more info and < was his reply. Not a whole lot of details, but it seemed to exclude the Qualified Custodian scenario. Is there any more info we should get from the client before we consider ourselves ready to work on this? I have an engineer ready to look into pulling the digital certificate for the client this week and investigate the possibility of turning this into a feature. We would focus on this specific scenario (exporting the digital certificates) as there's a pattern from other requests received by Delivery in the past. Thanks!"
169,2025-02-10 22:19,"I think it's worth clarifying that the downloads would just be copies of the digital certificate (and would be represented as such, including the watermark). Are they familiar with the standard way of downloading a record (so there are no surprised when we provide a bulk download)?"
280,2025-02-10 22:21,Great question! Delivery did ask them this and they confirmed the digital copies would be fine
280,2025-02-10 22:21,"He did seem to understand how to do it, but wanted assistance to do it in bulk"
169,2025-02-10 22:25,"Got it! Are we still planning on running this for him and providing the files, or is there a way for him to self service?"
280,2025-02-10 22:39,"Yeah, pretty much. From talking with eng, it seems the effort to make it staff vs client facing should be the same. So we will investigate the scope of productizing it vs running the ESR for now, with a high chance of just running the ESR and productizing it a bit later as a planned roadmap item."
314,2025-02-10 23:10,I will check with the team to see if the system would support different access levels having specific abilities within board.
93,2025-02-11 00:42,"Shannon, is this for a prospect or an existing customer?"
688,2025-02-11 00:42,"Launch customer, <"
93,2025-02-11 00:42,"We don't have access, so links are less helpful in general."
93,2025-02-11 00:43,How is this coming to you? Why are they reaching to sales vs. sending to support and/or asking the company?
93,2025-02-11 00:44,Is there a SAFE that was sent to this person? Is this person an administrator for GETT Technologies?
93,2025-02-11 00:45,Trying to understand the context here (vs. their question) to figure out how to answer.
688,2025-02-11 00:47,"Paul Stoltz is the CEO of GETT and sent a SAFE to Jonathan Rotter, his investor. Jonathan Rotter apparently met with this morning (he is not being shown as an admin user on GETT according to my Looker Access, so I’m assuming Paul sent him to our launch support team). may have more insight from their conversation this morning."
688,2025-02-11 00:48,"Jonathan is in our Salesforce system, and I got a notification that he was looking at our upgrade page, so it auto-sent out an email to him asking to connect about upgrading. He booked time on my calendar that way."
93,2025-02-11 00:50,"If they have a question about a SAFE that was sent to them, they should ask it of the company that sent it to them, i.e. GETT Technologies. Carta provides some template SAFEs, which the customer (GETT) can use or not, can modify or not, but we don't provide this level of support for them."
93,2025-02-11 00:51,"Sounds like a misfire on Jonathan - even if he is looking at upgrade page, is he actually an admin for any company such that he could take action?"
688,2025-02-11 00:52,"To confirm - If GETT is using the Carta SAFE template and Jonathan is claiming that the language is legally incorrect, it is on GETT to address his concerns? Sorry, just want to make sure I relay that correctly."
688,2025-02-11 00:52,"Ya i’m assuming he must be an admin user since he had ability to look at the upgrade page, or our Catalyst data was incorrect."
93,2025-02-11 00:54,"Correct, any questions about a SAFE that was sent to him by the company should be redirected to the company that issued it, i.e. GETT."
688,2025-02-11 00:54,I think he originally raised this concern to GETT already and they told him to address it with us since it is our template they are using
93,2025-02-11 00:54,We don't provide legal advice to companies.
687,2025-02-11 00:55,popping in quickly as Shannon’s manager to undestand as well since I have not run into this issue before. is there any validity to the claims he is making about the language on our template?
93,2025-02-11 01:02,"Stephanie, we cannot advise them on the template - it's provided strictly ""as is"" and there are a lot of disclaimers included on there that we will not support (we simply can't - the company needs to confirm that the template is suitable for them to use, and consider the investorcompany discussions with their own legal counsel)."
93,2025-02-11 01:03,We are very clear that we cannot provide legal advice to companies or their shareholders.
688,2025-02-11 01:04,Got it - so the template is correct and the company needs to adjust as needed depending on their own terms. Just wanted to make sure I was understanding his concern correctly and that it wasn’t an error on our end. Totally understand we don’t give legal advice. Appreciate your help and for explaining this for us! thank you
93,2025-02-11 01:05,"Please do not say ""template is correct."" Template is template, it's for them to decide if it is suitable for them to use."
687,2025-02-11 01:05,"Gotcha, I understand the piece about not being liable for that advice. I guess for me personally I just wanted to understand if his claim that “there will be a conversion into the greater of (1) Standard Preferred or (2) SAFE Preferred. By definition, if the conversion is to Standard Preferred, there is no conversion into SAFE Preferred. It's one or the other.” Had any weight to it"
93,2025-02-11 01:06,"Stephanie, we cannot engage in this - that's still legal advice."
688,2025-02-11 01:07,"I am going to draft a response to him, can I get your approval before sending? Or if you would like to draft a response to make sure it is clear then that is fine too."
93,2025-02-11 01:10,"The response should be that ""Carta provides free template SAFEs, but each company is responsible for determining the suitability of them to their particular needs. To the extent you have any questions, please connect with GETT."""
688,2025-02-11 01:10,Thank you!
169,2025-02-11 04:06,"Are you asking if the product allows it or if US companies are able to issue EMI? I’ve never been asked either, but want to check. I think it’s largely a product question because it should be up to the company if they do want to issue EMIs."
1118,2025-02-11 13:47,The product allows us to select EMI option type but I was just wondering if it would be correct for an US incorporated Company to grant EMI options.
1098,2025-02-11 14:12,can you help with this one?
1155,2025-02-11 15:57,"1. Frequently amended, but usually not for clerical errors. Usually to extend fundraise period, sometimes to upsize the round. 2. Yes but not for Series A and Series B in one round - those would be separate rounds. You could see Series A, A-1, etc. in one round (multiple series). Or Series A with Series Seed converting into the round under the same SPA. Unlikely to see the lettered rounds combined like that. 3. Some share classes will have multiple SPAs. This is usually if there is an extension more than a year or so after the initial closing. So if you attach it at the series (share classes) level in that case, the SPA would not be applicable to all purchasers. In addition, transferees in secondary transfers should not have access to primary SPAs."
1155,2025-02-11 15:58,Please request assistance in
169,2025-02-11 17:05,Yes! Those two options are correct!
169,2025-02-11 17:06,Got it. The company themselves would need to determine if they are eligible to issue EMI options.
280,2025-02-11 17:56,"1. Gotcha! What if they are already executed SPAs? I would imagine then it would be mostly for clerical errors and the amount of times it happens to be reasonably lower 2. and 3. I see, that's interesting and great point about secondary transactions. In this case, the transfer agreement is the document which the transferee would need to have access to, which we ask for and surface at a security level. Thanks so much !"
1155,2025-02-11 17:57,1. Usually the law firm (company counsel) just fixes minor clerical errors in the executed PDF and sends around updated copies. Unless it's truly material
1155,2025-02-11 19:14,Who on the FA team is vouching for them?
169,2025-02-11 19:20,I thought there already was a process for this. Do you know what we did in this case? <
1878,2025-02-11 19:21,and have both been in the thread to ask about this.
1417,2025-02-11 19:45,"I believe that prior one was a slightly different scenario (namely, it was an LP invested in several funds, as opposed to a direct member of a paying FA client like here). If I'm remembering that scenario correctly we had talked with Clara about it and asked her to pursue the normal group 2FA reset path further before going to you all (after she had made the initial post), which did end up working out. cc in case you remember anything else here (case 02008860). In this case the ask is if we can use the direct relationship with them as a bypass due to them being paying customers for FA services."
1878,2025-02-11 20:45,"I had already asked the client for the regular 2FA reset according to the policy, and it turns out they were ok with me asking. They responded back with the correct information and I was able to verify. For future cases, can we use the above method to reset the 2FA if needed? Or would this be a case by case basis?"
169,2025-02-11 20:47,"Thanks Zack. If by ""above method,"" you mean allowing the FA team to approve the 2FA reset, then that would still be case by case."
169,2025-02-11 20:50,"Given that there is still the possibility of fraud if we allow an internal actor with a direct relationship to approve the 2FA reset, I don't think we should aloow that as policy. However, we can consider creating aprocedure for us to allow it on an exception basis. Note that I don't think Legal is the right role to be approving these, but happy to brainstorm what an exception process would look like."
1417,2025-02-11 21:24,"agreed and makes sense, and I do think a case by case approach if it comes up in the future is best. These have been very few and far between so I think we can tackle the next one that comes up then."
1155,2025-02-11 22:15,"Yes it's possible, I think different law firms and different companies vary widely on how strictly they enforce it though."
169,2025-02-11 22:45,"Was there ever a full access admin, or has no one been appointed yet? and team - How is the first full access admin designated as part of onboarding?"
1006,2025-02-11 22:46,"They had an old company, but are starting a new one as part of this process. The only full access individual on there is no longer with the company"
1155,2025-02-11 22:47,"I believe Corp Delivery has an internal policy on sharing of meeting recordings - would you be able to connect with your leadership on that? My understanding is that recordings with live customer data cannot be shared, but again, that policy is set by Delivery I believe. cc"
1155,2025-02-11 22:48,"Hi Vanessa - it's their responsibility to work with their law firm to reflect any future issuances in Carta. We can't advise on legal implications. Not sure what you mean by ""doing everything through Carta""? cc"
169,2025-02-11 23:21,Are you working with anyone that had access to the Proxy account? I'm a bit wary of even stating anything aboujt SBC until we know that we are working with an authorized person at Oura.
