u,t,m
847,2025-04-04 19:57,"another one from Semillero, way to go!!"
33,2025-04-04 20:37,Nice work!!
825,2025-04-05 00:48,going to send a thank you note swag from !
2,2025-04-07 13:44,"Way to go, great work on this client !!! for eyes on the feedback to view past convos"
1140,2025-04-08 14:05,Great job and cc.
2161,2025-04-08 14:12,Thank you!
2161,2025-04-08 14:13,And thanks to and for all the guidance and teaching me the best practices
45,2025-04-08 14:17,"and - thank you for taking amazing care of our customers! This type of experience builds true loyalty, sets the customer up for long-term success, and drives a huge positive network effect in the marketplace. Great job, both - and I love the teamwork! cc:"
1617,2025-04-08 17:31,Thanks for flagging - we responded within 24 hours and the client who is asking for a 1 day turnaround after providing the K-1 on April 3rd. Working to see how we can prioritize.
6,2025-04-08 23:04,Nice work !
837,2025-04-09 15:42,Only the besttt !!
866,2025-04-09 16:05,Great job !!
840,2025-04-09 19:01,"hi , Has anyone already reached out to the client? I just had a call with them, and the GP wants to discuss why the FA fees increased. He’s available for a call this Friday, 4/11, from 2-4pm ET, or on 4/22 from 1-5pm ET. Let me know if we’ve already touched base or if I should coordinate."
1015,2025-04-09 19:03,Thanks . No but I am happy to set up a call. Did you talk to Alexander Brown? If so I will reach out.
840,2025-04-09 19:04,yes! <mailto:alex@beaconventurepartners.com|alex@beaconventurepartners.com>
1015,2025-04-09 19:04,Thanks I'll reach out
840,2025-04-09 19:06,"fyi - he enjoys working with Carta and our tax services. While Fund I isn’t with Carta, Fund II and III (which just started) are. He just wants to understand the reason for the price increase. He’s a nice client, so it’s definitely worth having a conversation to clarify."
1015,2025-04-09 19:21,Thats great information and thank you
847,2025-04-09 20:54,"this is not an easy one, nice work!!"
861,2025-04-09 20:57,way to go !
2085,2025-04-09 21:02,"Never thought Id see the day haha. this ones for you, though, and the support team. cc"
1417,2025-04-09 21:08,Thanks for sharing and glad to hear! Will pass along (Jo is on the Manila team so doesn't have access to this channel)
846,2025-04-09 21:09,"In our defense, we were trying our best. (Cough cough ) is an excellent standard bearer for those parkway boys! Happy to see you managing their growth and keeping then happy"
843,2025-04-09 21:20,"huge kudos for staying on top of a super delayed and non-responsive client, and keeping things moving to make progress where it seemed impossible at times!"
33,2025-04-09 22:15,Nice work !!
24,2025-04-09 22:36,can we include you here as well to discuss product roadmap briefly
833,2025-04-09 22:38,Yes I'm happy to join and discuss the product roadmap high-level!
833,2025-04-09 22:40,Or sharing here just in case you want to share it w him via email
847,2025-04-09 23:08,Discussing this in the client channel now
12,2025-04-09 23:48,", : just fyi while you are building investments product"
11,2025-04-10 18:20,Great job!
866,2025-04-11 18:49,Amazing job and teamwork here and !! cc
825,2025-04-11 20:58,going to send Robert a thank you note swag from !
825,2025-04-11 21:00,going to send Marco a thank you note swag from !
825,2025-04-11 21:03,going to send Paulina a thank you note swag from !
825,2025-04-11 21:05,This is amazing feedback!! Go and ! Going to send Nick a thank you note swag from
825,2025-04-11 22:59,going to send Helene a thank you note swag from !
8,2025-04-14 20:34,Wohhoo nice job
8,2025-04-14 20:34,Awesome job
847,2025-04-15 22:45,nice work!!
866,2025-04-15 23:34,Nice job !! cc
866,2025-04-15 23:35,Great job !!
866,2025-04-16 13:20,Great job !! cc
2,2025-04-16 15:11,looks like this is an auditor or tax person have we been experiencing any issues with that process? i know in the past there were issues stemming from the client but want to understand if there is anything we can do to push past issues
215,2025-04-16 15:15,"could you share more on what support they might be referring to? I have a call next week with Withum (they had not previously mentioned any issues), but I can follow up with them during the call"
885,2025-04-16 15:16,sure i can ask
948,2025-04-16 15:17,"Steven will follow up - but yeah the clients' response to the auditor was pretty short - this may have caused the response, Steven ensured that we also provided all requested items that we can to the audit team"
2,2025-04-16 15:39,Way to go !!! should we consder this a move to green here?
8,2025-04-16 16:46,I think we should. Will update!
2083,2025-04-16 23:21,Great work team!! CC
997,2025-04-16 23:22,(Hey JH miss u)
41,2025-04-16 23:24,Great job team!! Thank you!
2,2025-04-16 23:26,and I spoke through this one and are working through issues that don’t seem to make a ton of sense based on client history
847,2025-04-17 17:14,"good stuff, way to go!"
1387,2025-04-17 17:18,I see you took the lead on this Email! Way to go as well! and
882,2025-04-17 21:45,amazing work as always
51,2025-04-17 23:37,Great job !! cc
882,2025-04-17 23:38,wooohoo congratulations team!!!
882,2025-04-17 23:38,give yourself some credit too!
2340,2025-04-17 23:39,Nice job all around!
882,2025-04-17 23:39,"i need a Tony emoji, every IC should have one"
2340,2025-04-17 23:40,Tony the Tiger I’m back in elementary school all the sudden
218,2025-04-18 01:38,"""Chase is on the case"""
882,2025-04-18 02:56,congratulations team! way to go!
844,2025-04-18 13:15,WELL DESERVED!!!!
1957,2025-04-18 13:24,you’ve carried this. thank you!!!
1387,2025-04-18 17:16,I see you took point on this great job!
1402,2025-04-21 13:22,Nice Job !
2,2025-04-21 19:44,can you give me some color here on the issue?
39,2025-04-21 19:45,I do not think we ever got access to it. I am gonna get the access and we can expedite this reimbursement
2,2025-04-21 19:46,ok lets close loop with client that we are on it and we hear their feedback thanks!
882,2025-04-22 17:37,way to go team!
51,2025-04-22 17:40,back to back 5's from Meg? great job team!!
8,2025-04-24 14:41,Awesome job
8,2025-04-24 20:25,awesome job!
14,2025-04-25 16:51,Great job ! can you post this?
2,2025-04-25 18:38,Way to go and !!!!
2,2025-04-25 18:39,anything to note here? I know we have had some issues historically want to see what the root of this feedback is?
847,2025-04-25 18:50,"Jing, anything in particular you're aware of? We have had some historical issues as you mention Steve but haven't had any major issues recently that I'm aware of. We have our next cadence call with her next Wednesday, but Jing, looks like Kadri declined the invite so we may want to see if she wants to reschedule"
870,2025-04-25 18:51,She had some trouble with SOI updates and she emailed me separately to have these updated
870,2025-04-25 18:51,"I can try to find the emails. Other than that, I do not have more to add"
886,2025-04-25 18:52,wow zanbato loves you!!
870,2025-04-25 18:54,< - there is one where she seems to be some back and forth with treasury team
847,2025-04-25 19:01,"thanks Jing, her responses in that email thread seem consistent with the feedback above so that may be part of what is driving it. Looks like she is a little frustrated that we are asking her to provide the DE file numbers. cc , assuming that is standard though that we ask our clients to confirm these and we don't want to confirm it on their behalf?"
887,2025-04-25 19:06,"That's correct, we want to ensure the client is providing or at least confirming if we provide the data. In this instance Kadri wasn't confirming the exact entities she was wanting paid so it was hard from our end to pull up any info to provide to her to have her confirm. I have noted in c-notes for future cases what to do if the Mainframe SPV is insufficient and we do have DE File numbers logged down for future years. It's tricky since we don't have a workflow built out for clients to submit through, we can't really play the guessing game on what should/shouldn't be paid for what entity and what the amount should be etc if the client doesn't provide us the Tax Vouchers. We are trying to push for a better workflow. CC"
847,2025-04-25 19:09,Thanks Rebecca! This should be helpful for us to bring up in our next cadence call to show • We now have the DE file numbers saved down for the future • Made an internal note on Mainframe SPV to transfer from Wise to JPM and pay out of JPM if JPM's balance is insufficient • Trying to work on a better workflow for the future
887,2025-04-25 19:09,"This looks great, TY Billy! Please lmk if you need anything else for the call"
825,2025-04-26 00:48,going to send David a thank you note swag from !
825,2025-04-26 00:49,going to send Montinique a thank you note swag from !
825,2025-04-26 00:51,going to send Mike a thank you note swag from !
825,2025-04-26 00:54,Wow this is amazing feedback!! going to send Jason a thank you note swag from !
825,2025-04-26 00:56,going to send Elie a thank you note swag from !
825,2025-04-26 00:57,going to send Terese a thank you note swag from !
825,2025-04-26 00:59,sending soo keun a thank you note swag from !
825,2025-04-26 01:00,going to send Jami a thank you note swag from !
825,2025-04-26 01:01,repeat positive feedback!
825,2025-04-26 01:03,going to send sheldon a thank you note swag from !
2083,2025-04-28 18:53,Great work team!! CC
887,2025-04-28 19:30,"Wanted to update here, the wise profile made us confirm the wire fees after Kadri went in to approve the transfer from the wise account. I gave Kadri an update < this here>. And here is the < case >where we note the fees being confirmed. Funds should hit the JPM acct tomorrow so we can complete the final tax payment. Please lmk if you have any questions"
847,2025-04-28 19:35,thank you Rebecca! can you please send Kadri a quick note today or tomorrow (if you haven't already) to see if she would like to reschedule our cadence call? Saw she declined the invite for Wednesday morning so I'm guessing she won't be joining at that time
41,2025-04-28 20:08,"Amazing, thank you team! Great job!!"
14,2025-04-29 17:18,Great job ! can you please share this
2,2025-04-29 18:57,Way to go great work!!!
834,2025-04-29 21:38,"Hi - since this might be related, Hetal at M13 received the below from Sendoso. Can you check to see if this is legit or phishing? thank you!!"
825,2025-04-29 21:40,looks like this is something you might have sent?
1364,2025-04-29 22:25,yes this is legit! A campaign is running! CC:
834,2025-04-29 22:26,Thanks! good to confirm back with Hetal that this is legit!
33,2025-04-30 17:57,Great job ! cc.
48,2025-04-30 17:58,"way to go team, well done!"
882,2025-05-01 15:17,LETS GOOOOOOOOOO
847,2025-05-02 16:35,nice job !!
14,2025-05-05 22:20,please post
857,2025-05-06 16:17,Woooo thanks team for all your hard work
48,2025-05-06 17:27,"amazing job , awesome to see this!"
882,2025-05-06 21:28,way to go ! cc
51,2025-05-06 21:29,always on top of it and continuing to impress Susan and VCFA! thank you !!
1408,2025-05-06 21:37,Woohoo love the continuous feedback from them!
1538,2025-05-07 13:42,"When I grow up, I aspire to be just like"
33,2025-05-07 22:04,Great work !! High praise from Angela at Strut cc.
2,2025-05-07 23:30,Wow what amazing work! !!! Coming from strut I had to do a double take!
847,2025-05-08 14:09,Way to go !!
11,2025-05-08 14:49,Way to go! CC
51,2025-05-12 13:36,"Not surprised. I was going through and cleaning up old emails. This specific example, Peter asked us to set up a payment from the manco which we don't administer so we need MGO to set up the payment."
51,2025-05-12 13:37,The 1 is probably an overall rating and not just for this email
2,2025-05-12 16:24,way to go!!! Great work keep it up!
843,2025-05-12 16:30,"There are a lot of challenges with this client (in addition to being low margin), and while they’re not necessarily “at risk” from a churn perspective, I’m going to highlight the issues around compatibility and fit to discuss next steps around health. can you add to the at risk review session this week? Ty!"
54,2025-05-12 16:38,agreed 100% - might be able to use this CSAT as a catalyst to have a conversation about our path forward and lay out some options. cc
7,2025-05-12 16:50,"Yes, that sounds great. I like the idea of a path 1. Here is everything we want from them 2. Here is what we can live with 3. Here is what would cause us to consider our relationship"
33,2025-05-12 18:23,Awesome feedback !
825,2025-05-12 18:45,Going to send Scott a thank you note swag from !
825,2025-05-12 18:46,going to send Grazia a thank you note swag from !
825,2025-05-12 18:47,going to send Angela thank you note swag from !
825,2025-05-12 18:52,going to send Susan a thank you note swag from !
825,2025-05-12 18:55,Going to send Dominic a thank you note swag from !
825,2025-05-12 19:00,Going to send Tony a thank you note swag from !
846,2025-05-13 16:17,for keeping them happy on the daily. Thanks for keeping the good vibes going.
859,2025-05-13 16:54,Gooood good
6,2025-05-13 22:56,nice work !
1387,2025-05-14 14:36,Great Job !!!!!
217,2025-05-14 16:06,Snowman liking the new vibe
1042,2025-05-14 19:24,Way to go !!!
2,2025-05-14 19:49,Killing it !!!!
1428,2025-05-15 15:14,this was a carta support conversation that i looped them in yesterday. cc
1403,2025-05-15 15:25,"Not sure what could have gone wrong there. The analyst replied promptly, asking further questions to execute the request. And later on answered stating it was concluded."
1428,2025-05-15 15:25,agreed maybe this is about the distribution side. /
241,2025-05-15 15:29,"Yea I don't think there are issues with the response here, she's probably most upset with the other errors going on with ATX right now around LP contact info. In terms of the wiring instructions not being correct in the portal already, do you know if correct wire instructions were provided for these LPs during onboarding? I assume the system was reflecting whatever we had (or whatever LPs entered), but want to make sure we didn't miss anything."
1310,2025-05-15 15:34,"Hi , yes! We entered the wire info we had available on ARK and for LPs that didnt have the info available they had to include themselves the info."
218,2025-05-15 15:35,I'll double down on what Noah said. your team did nothing wrong. there was an IDD yesterday and they are just frustrated
1310,2025-05-15 15:59,Do we have details on the wire instructions piece?
218,2025-05-15 16:00,"can you clarify what you meant by ""in terms of the wiring instructions not being correct in the portal"" I don't think there were any errors - they weren't in there at all and support helped to get them added"
241,2025-05-15 16:18,i'm talking about the thread linked in the csat response up above
241,2025-05-15 16:20,"it sounded like there was some info in there that needed to change, and maybe some partial information. danielle probably assuming that's an error and not realizing it's either what we were given during onboarding or what the lp entered themselves."
40,2025-05-15 16:54,"Great job, team!!"
41,2025-05-15 18:15,Amazing! Thank you for the great work team!! CC:
1402,2025-05-15 20:58,Nice Job ! CC:
41,2025-05-15 23:02,Love this! Great job team!! CC:
825,2025-05-16 03:08,going to send Maggie a thank you note swag from !
825,2025-05-16 03:10,going to send Qi a thank you note swag from !
8,2025-05-16 13:47,"thank you that will be awesome, He also recommended us to his friend and they ended up going with Carta I believe."
40,2025-05-16 18:40,Well deserved!!
2,2025-05-19 15:57,any context on what might be frustrating this client recently?
52,2025-05-19 16:02,"Hey Steve, that link brings me to a Cworld case about an investment. I dont have any context on that. But was on PTO last two weeks and i have worked closer on this client. The client has been frustrated with Carta tax with a focus their manco. Highlevel, i think the onboarding at Carta wasnt great here. So much so, there was never a channel created for and one of my staff members ended up doing that. Secondly, we leveraged an outdated partnership agreement that until last Friday, the client just provided up an updated one. High level, in communiting with the client, they have been very combative and not willing to provide info timely with messaging that ""Carta already has this info"". However, the info we do have was dated and implementation has been working to update. With regards to the example above, that matter should be resolved as we have updated the Partners tab as of this morning. I dont have any other context if you do . Please add."
1213,2025-05-19 16:06,"Hey happy to chime in here. I have been OOO recently but catching up on everything. Before I left I had a meeting with Aditya and we talked about how the remaining items to be completed was the Manco K-1s. I updated the financials and sent them to him for approval. He did not mention anything from FA side but he did mention that he wanted his K-1s asap as he wanted to do his personal tax returns. Mike has helped along the way and we should be in a better standing as of now. I will reach out to him to ask if there is anything I can do but, there is an ongoing email < where the client is asking for an update. For some reason I cannot access that cworld case since it is assigned to the tax team."
1617,2025-05-19 16:28,"This client sent us his underlying K-1 on April 1st. We delivered LP returns on April 11th with which is ahead of standard 2 week turnaround during the height of busy season. While there were some delays with the GP entity return, we're working through the ManCo. The client has some FS statement questions that are outstanding related to income/expenses. Additionally as pointed out, the client was caught off guard about the questions regarding ownership of the ManCo."
2,2025-05-19 17:18,"not sure what he means here haha, but Booyah! well done !"
832,2025-05-19 17:19,"Jack is on top of the world - he just recently got engaged, so I'm sure that has a little bit to do with it"
866,2025-05-21 11:59,Amazing job and !! From Brett no less! cc
41,2025-05-21 21:21,Amazing job team as always! CC:
1402,2025-05-22 16:55,"Well done ! Nice job staying on top of the the comms ! CC: ,"
40,2025-05-22 22:58,this is something I have tried addressing with the IS team several times when I was over SNR. The GP doesn't want to be bothered with approvals for LPs when it is stated to refer to their SOP.
55,2025-05-22 23:15,thanks confirmed this is in cworld . any suggestion on who to flag this to to ensure we are following the clients request to not be contacted unless completely necessary?
40,2025-05-22 23:28,I would suggest connecting with .
1417,2025-05-22 23:49,"Yeah happy to look into this more - do you have more details/other examples? I'm not seeing an issue here unless I'm missing something - the team member did not reach out to the GP, the GP was already on the thread and it was just confirmed as done (as opposed to a request coming from a third party and support reaching out to the GP for approval instead of going to the LP admin first)."
55,2025-05-23 02:07,Thanks I’ll take a look tomorrow!
847,2025-05-23 13:59,"Incredible feedback , way to go!!! cc"
2,2025-05-23 14:01,Amazing!!! Should be a good one to mark as a reference if they would be open to it!
847,2025-05-23 14:03,"It looks like they already are a customer reference, great to see that momentum continuing! cc"
993,2025-05-23 14:08,thanks all a team effort!
861,2025-05-23 14:12,great work !!
1387,2025-05-23 16:08,Nice job Cody Bertichwhuis
879,2025-05-23 17:01,amazing job
825,2025-05-24 00:06,This her second glowing review in three months!! We sent her a thank you swag from Henry in March
825,2025-05-24 00:08,going to send Brett a thank you note swag from !
825,2025-05-24 00:10,going to send Phil a thank yo note swag from !
825,2025-05-24 00:11,Yana also wrote a glowing review in Dec! Go team!!
33,2025-05-27 14:20,- This score is from the auditor and not the customer. We have a very good relationship with the customer at the moment so I do not feel like this is an accurate representation of our overall health with this client.
2,2025-05-27 14:25,Will still be worth reaching out to this contact and see what can be done to improve their experience
39,2025-05-27 14:26,i meet with the client and audit team tomorrow at 10
233,2025-05-27 14:26,(Side note - imagine we got to give auditors CSATs )
215,2025-05-27 15:13,who's the audit firm?
39,2025-05-27 15:14,Cherry Bekaert
215,2025-05-27 15:16,"Let's see if the GP is open to switching firms. Not a lot of customers like them. If they're are open to switching, please submit a request in . Here's a < track> (WIP but you can still reference)"
39,2025-05-27 15:17,they don't really interact with us they go mostly to the CFO Angie. They also seem to not be interested in using the Carta platform ad there have been a few instances of them asking for something that has been posted for a while.
215,2025-05-27 15:26,Happy to join a discussion with the CFO. Cherry Bekart has 2 clients with us - Future Labs is the only one that is delayed. There doesn't seem to be an issue with the other client (published on time)
1530,2025-05-27 16:20,Saw in another NPS channel. fyi
1015,2025-05-27 16:35,Can we see when this came through? He has a left a similar message multiple times. We thought we had addressed this with him.
1530,2025-05-27 16:40,Today at 11:30am <
1015,2025-05-27 16:53,So weird. The first time he did this was because we did an increase at renewal. It was his FIRST one ever (5 years) and it was for $720. They have great pricing. We had walk him through all of the product updates with the platform. We delivered financials and K-1s in March... We have not tried to sell him anything else. Since this is effecting our CSAT score I think we should reach out let me know what you think
33,2025-05-28 14:52,any insight on whether or not the other cherry bekart engagement self serves on Carta and pulls down support on their own?
215,2025-05-28 15:27,These are the individuals that have accessed the auditor portal in the last 90 days. Are any of these names familiar?
39,2025-05-28 15:27,no unfortunately this is a completely different team
215,2025-05-28 15:29,"ok - well, it seems like it's this specific team b/c other CB teams are able to use the portal. I'm happy to give them a training session so that it will help them and the CFO during audit season"
41,2025-05-28 20:51,This is amazing! Love seeing this feedback especially knowing how hard this team has worked to get this client to where it is today! CC:
54,2025-05-28 23:11,and from Lynn? amazing! she’s a tough customer so this is super high praise great job team
882,2025-05-29 15:37,amazing great job team!
879,2025-05-29 18:13,Amazing job cc
879,2025-05-29 18:13,amazing job cc
882,2025-05-30 11:51,incredible team!!
847,2025-05-30 13:12,"Way to go !! This is a new oCFO for Supply Change, great to see positive feedback from them already! cc"
48,2025-05-30 13:13,"this is huge, incredible work Cathy!!!"
1845,2025-05-30 13:16,thanks. they seem to be a great team to work. we will keep it up and hopefully bring this client to green next
51,2025-05-30 14:05,We completed this thread correctly. We also have additonal threads where we provided Peter and MGO a breakdown of the RGL and UGL for the quarter so they can explain to any LP that asks. Seems like its Denese's overall rating of Carta. As mentioned in yesterday's call Denese is the individual that is difficult to work with from the MGO side. cc
54,2025-05-30 15:06,cc second one out of five this month...
7,2025-05-30 15:11,Thanks both. Make sense. Know we just discussed yesterday
7,2025-05-30 15:12,"Im supportive of wherever we land lets just be sure we document the plan, which I know is is in progress"
51,2025-05-30 15:33,"just an FYI, we received this email from Leeward and Peter yet again blaming Carta for being behind. We are waiting on Peter's approval to release Q1 24 reporting and MGO let us know that they won't review Q2 24 reporting until Q1 is approved. We are at a standstill and can't move forward until they provide their approvals <"
32,2025-05-30 18:08,this is the client we talked about yesterday. and i are all over it
33,2025-05-30 22:34,Great Job !
50,2025-05-30 23:12,Shoutout and as well for answering all Dominic’s questions about their first distribution!
495,2025-05-30 23:14,Way to go !!!
495,2025-05-30 23:15,Let’s discuss if we should keep this customer. I’m happy to talk to them.
14,2025-06-02 11:25,Amazing Work !
866,2025-06-02 14:42,Way to go !!! cc
878,2025-06-02 14:54,Great job !!
1974,2025-06-02 16:28,Awesome!! Thanks!!
12,2025-06-02 18:24,This was posted in channel: <
1015,2025-06-02 18:59,I think this is his fourth one in 2 months saying the same thing.
41,2025-06-02 19:09,- keep up the great work team! Thank you! CC:
1425,2025-06-02 20:31,Woot Woot! Can't do it without the fearless leaders on the team! !
8,2025-06-03 19:59,maybe even 5th. What can the FA team do to help here?
1015,2025-06-03 20:08,"Yeah, as I have mentioned: • They have great pricing • He is happy with the service • Have had their contract increase once in 5 years • We don't reach out to sell him anything! • We delivered k-1s in March. Financials done prior. • We already met with him to talk about their $900/year increase and walked him through the platform updates Frankly, its very odd. So much so I thought it might be a bug. We were planning to just leave it alone. However, I think it would be best to level set with him if its affecting CSAT scoring."
825,2025-06-03 21:15,going to send a thank you note swag to Grant from !
825,2025-06-03 21:18,Going to send Laurie a thank you note swag from !
825,2025-06-03 21:19,going to send Elizabeth a thank you note swag from !
825,2025-06-03 21:20,going to send Thomas a thank you note swag from !
825,2025-06-03 21:21,going to send Lynn a thank you note swag from !
846,2025-06-05 16:41,great news from John C ! Really got him to warm up to us these last few months
217,2025-06-05 17:58,great news!!!
14,2025-06-05 18:05,Great job !!!
879,2025-06-05 22:34,gresat job
1387,2025-06-06 18:23,and Great job !!
878,2025-06-06 19:43,way to go !
41,2025-06-06 19:54,"Great job as always team, thank you! CC:"
825,2025-06-07 20:13,going to send Onur a thank you note swag from !
48,2025-06-09 18:04,can we please reach out to the client here to get an understanding of why the 3 and what we can be doing to get them to a 5?
48,2025-06-09 18:07,hey do we know what's driving the score here? can we reach out to the client to see what we could be doing better if we haven't already please?
857,2025-06-09 18:08,"hey! im looking into this right now, it looks like there was some back and forth with support regarding gathering an investor's address"
857,2025-06-09 18:08,going to reach out to Alex rn and see if we can gather more feedback!
48,2025-06-09 18:12,have you seen the link to email chain above? it looks like the client is frustrated over lots of back and forth/piecemeal questions from our Support team and client calls us unprofessional
1559,2025-06-09 18:18,"Btw Natalia is an audit contact from Whitley Penn, but yes will sync up with the client here to see if there any ongoing or outstanding issues"
48,2025-06-09 18:18,"that's helpful context, ty! and yes please do let us know what you find out"
1417,2025-06-09 18:26,thanks for flagging. I believe was already working with Luiza on this one and can add more context (case 02345691 for reference)
1403,2025-06-09 18:51,"Hey Team, I discussed this case with Luiza and yes, different things to improve here: • Unnecessary back and forth with the client. She ended up having errors while filling the LP data and kept going back to the client for further clarification. • She asked for help in the < channel> and also reached out to < Team> to solve the ZIP code error, but in her last response to the client, it was not that clear what we were expecting from them. Basically, Treasury advised that - in case we did not have a valid zip code provided by the LP, we could move forward with 0000s without further impact. The wire would still be safely sent. No response from Alex after that. The automatic follow up was done and case ended up being closed. Bottom line: the wire update is still pending. , let us know how you'd like to proceed here. Basically, all we need from him would be the confirmation that we could move forward without having the proper zip code from LP - in case they would not want to go back to them. I can ask Luiza to reopen the case and process it, after having Alex's confirmation by note. I can also step in in the communication in case you'd like me to. Let me know which option works best since you have a closer relationship with them. (and thank you for your help)"
857,2025-06-09 18:53,"hi i just reached out to the client, so once he responds I can follow-up and see how he would like to proceed. I will say sometimes he is unresponsive, so I will follow-up later this week if not, and we also have our cadence call next week where we can discuss further"
866,2025-06-09 22:16,Great job and !!
217,2025-06-10 22:27,wonderful work as always!
14,2025-06-10 22:28,Amazing job!
2,2025-06-11 18:59,any idea on the score here?
850,2025-06-11 19:10,"This case was about an LP auditor, who does not have Carta access, reaching out to gather financial reports. I explained we would not want to send that over email and they can either leverage the LP or GP access or we can work with our support team to get them the proper access. The audit team then reach out to the LP on the thread"
2,2025-06-11 19:11,makes sense to me thanks!
2,2025-06-11 19:11,thanks for not sending attachments!
882,2025-06-11 22:02,thank you for keeping Deena happy
48,2025-06-12 20:01,any context here? FYI this is one that we proactively moved to risk score 4 so our spidey senses are working. what actions do we need to take to get them to green?
996,2025-06-12 20:04,This is likely due to taxes being late and them not being notified. Currently working through improving their experience but think we have a solid plan
847,2025-06-12 20:05,That's what I was thinking as well. We had this recent escalation on the K-1s for their Vauban entity going out late. We worked with them to get the books updated and they seemed happy with the responsiveness on that but there's probably some lingering frustration <
945,2025-06-16 16:28,cc: vague feedback
14,2025-06-16 19:44,Amazing work !
2,2025-06-17 14:30,EPIC way to go !!!
938,2025-06-20 14:08,KYC Singapore feedback
12,2025-06-20 18:17,"FYI. confirmed that this was offline KYC. It would be great to talk to customer about Unified SG KYC that we have launched. When Sam is back, it would be good to demo the product."
848,2025-06-20 19:26,Do we know why they did offline KYC?
12,2025-06-20 19:29,this was back in Feb it seems
827,2025-06-23 06:58,"Thanks for the fyi! The client raised the above during our call last week. We have added the feedback in our product request file for our upcoming discussion & flagged the request for a demo/support article on the newly released SG Unified KYC tool to the APAC compliance team - < last week & they are checking internally on the materials to share with client as a first step. Also agree with that it will be good to arrange for a demo call thereafter, will be the best person to help with this? (as the FA team does not have much visibility into the KYC tool) cc:"
733,2025-06-23 07:37,FYI feedback on Singapore closing tool
847,2025-06-23 17:12,Nice job !!
1003,2025-06-23 20:50,Context < and < Client had some expectations not aligned with the normal scope. All teams involved promptly assisted though. cc:
28,2025-06-23 21:12,cc • client's initial alignment on reporting vs how the SPV reporting should work was misaligned; the call that we had in early June sorted this out.. • this most recent escalation was because of two items.. first the client originally setup us as having the ability to release wires when that should reside with the client; second the escalation was due to them not originally providing wire instructions for the second 5K wire they wanted us to setup • can we get on a cadence call with this client if this not already been setup just to make them feel heard
32,2025-06-23 21:51,please include me as optional for the cadence calls. i have a feeling we will need to stay close to this one for awhile until they fully understand the workflows and what our system will show their investors
14,2025-06-24 15:53,Thank you everyone!
1387,2025-06-24 20:10,LFG CODY!!
866,2025-06-24 20:11,Way to go team!! cc
825,2025-06-24 20:14,check this out!
825,2025-06-24 20:14,check this out!
217,2025-06-24 20:34,Let's gooooo!!!
2190,2025-06-25 13:51,Woohoo! congrats to as well!
1407,2025-06-25 13:54,great job team!!
882,2025-06-25 15:15,amazing team!
2083,2025-06-25 15:48,Great work team!! CC
51,2025-06-25 23:39,"thank you, this was an IS request with no FA involvement. we hardly have any communication with Keith but I can ask Brendan about it in our call next week"
882,2025-06-25 23:43,looping in - looks like you handled this case
531,2025-06-26 13:51,Hey GM! The case is ongoing but I believe that the feedback from Keith might be related to the distribution from last year that went unnoticed and the LP never received it.
1058,2025-06-26 19:07,We have a CNote here... but feel free to add to it so its seen by all teams.
2,2025-06-26 19:08,have we discussed AMM here? wouldnt that solve the expiration at least for the expense side of things
861,2025-06-26 19:20,we've brought it up a few times but he has no interest. He says he likes going into JPM and approving
49,2025-06-26 19:33,"maybe we can pitch the transactions not expiring as an additional benefit of AMM? We can flag this all we want but cant guarantee it won't happen again and if this is a major pain point for him, AMM solves it"
1058,2025-06-26 19:36,This was an investment looks like... so we should support that in AMM think later this year
49,2025-06-26 19:36,Ah got it good call
861,2025-06-26 19:37,I can definitely bring it up to him once thats up and running
12,2025-06-26 23:36,can we pitch AMM JPM?
12,2025-06-26 23:37,: check if they have signed jpm tpa
825,2025-06-27 00:19,going to send Donald a thank you note swag from !
825,2025-06-27 00:31,Going to send Charles a thank you note swag from !
14,2025-06-27 16:04,They have not signed the newest version of the TPA
14,2025-06-27 16:04,"They would still need to opt in, they've been unresponsive so far"
825,2025-06-27 16:56,going to send Courtney a thank you note swag from !
825,2025-06-27 16:58,going to send Monica a thank you note swag from !
825,2025-06-27 16:59,going to send Rahim a thank you note swag from !
14,2025-06-27 17:30,Lisa is a fav
847,2025-06-28 00:07,Great job !!
847,2025-06-30 13:25,nice work!!
14,2025-06-30 21:29,"Amazing work and ! The client even left a personal note on the case: Matt Gilman - ""Thanks again for the quick turn around on this."" cc:"
11,2025-07-01 16:25,is this related to his SPV question?
4,2025-07-01 16:26,haha yea the message came in yesterday
4,2025-07-01 16:26,< also might be related to this thread> which he finally responded to yesterday after not hearing back from him after my june 11 email
4,2025-07-01 16:27,but this one ^ is confusing
28,2025-07-02 01:17,has been great on this client as well!
14,2025-07-02 15:26,Great job !
835,2025-07-02 16:00,Yaaassss !! Lets goooo !!!
1425,2025-07-02 22:15,Great work team!
14,2025-07-03 01:16,Amazing work ! cc:
847,2025-07-03 14:42,let's goo!!!
2,2025-07-03 23:05,let me know what happened here when you get a chance
966,2025-07-03 23:08,Yeah so this GP invested in a different fund that was onboarding and we didn’t have bank access to the other fund (still don’t). I eventually just reached directly out to the other GP and asked him directly. The other GP was not responsive for getting bank access. Just a mess but not much we could’ve done
966,2025-07-03 23:09,I probably should’ve just reached out to the other GP sooner but thought the bank would get set up any day
51,2025-07-07 12:36,great way to come back from the holiday weekend !! cc
882,2025-07-07 13:08,Amazing work as always
214,2025-07-07 18:47,it's what we love to seee!
50,2025-07-07 18:52,and your team for all audit help!
