u,t,m
249,2025-12-08 14:15,"Hi team, may I please get some reviews on the auto-acceptance of Option Grants and Convertibles CE migrations: • Option Grants: < • Convertibels: < These are ideally going to be included in the migration for our companies tomorrow. I will be keeping an on eye linter errors, so reviews on the content would be much appreciated"
1244,2025-12-08 17:13,Updating some copy: <
1247,2025-12-08 17:42,"Hi team, can I get reviews for PRs to link International Valuation with CAT hub (< Thanks! Frontend: < Backend: <"
1245,2025-12-08 17:50,"~PR to sample how many corps have a feature flags thats enabled: < I don't need a review for this, just ran it in jupyter"
1244,2025-12-09 13:17,Hey team! Can I get some reviews on this one including 409a’s to the export script for vals? <
1244,2025-12-10 19:26,Hey / would you mind to give another look at this one? I’ve incorporated the price conversion for 409a’s when applicable following the decision we’ve made <
1246,2025-12-15 16:53,can you please take a look at this when you get some time?
1246,2025-12-15 17:03,thank you!
1247,2025-12-15 20:42,"Hi team, can I get reviews for PR to Update export script to handle edge cases < thank you!"
2002,2025-12-15 22:10,"Hi team, a short PR to fix our endpoint so it correctly retrieves the FMV overrides <"
1244,2025-12-16 17:22,I was also thinking about having one FF for each phase but I wonder now if is better to keep a single one since we don’t have any real intent to release the 0.5 portion alone
1246,2025-12-16 17:25,"That makes sense if we're not releasing 0.5 alone, are the api services using the phase 1 ff?"
1245,2025-12-16 17:26,"yeah it is, but can update that in another PR"
1245,2025-12-16 17:26,"actually I still have a pending PR, I can update it there"
1246,2025-12-16 17:27,"I don't think we need an init api yet then, I'll remove that and just show the add valuation button all the time"
1246,2025-12-16 17:27,Since the page is already guarded by the 0.5 ff
1244,2025-12-16 17:37,agreed! sorry for misleading you guys… we can probably rename that FF too at some point but no rush
1247,2025-12-16 18:33,I'll close < since we already have 0.5 FF
1247,2025-12-16 18:58,"Hi team, can I get review for PRs to Remove SECINT_779_US_FILLABLE_TEMPLATES feature flag, thank you! • BE: < • FE: <"
1247,2025-12-16 21:51,"Hi team, another add-on PR to remove SECINT_779_US_FILLABLE_TEMPLATES for FE: <"
1244,2025-12-17 16:56,Hey team! Can I have some on this script to send out custom email messages? <
1244,2025-12-19 13:02,Hey team! I had reverted this one bc I thought we wouldn’t need it anymore but turns out we do. Can I have some ? <
1244,2025-12-22 14:18,Hey team! Can I have some careful review on < one>?
1123,2025-12-22 18:23,"hi team would love a review in < PR> as I'm again making some changes to the generate filing task used by ESS, in order to make it more generic for SH01 (cosec filing) the PR is huge but the most relevant files for review would be ess_file_generator.py, filing_exporter.py and tasks.py. thanks!"
1246,2025-12-23 15:16,Hey can I get some review here < Abstracting val code and making an init api for 409a manual submission
1245,2025-12-23 15:23,"seems good to me, except should we use a feature flag instead of completely abstract out the OG endpoint logic?"
1246,2025-12-23 15:25,Add a feature flag to the og endpoint logic?
1245,2025-12-23 15:28,"within `eshares/valuations/views/views.py` have a feature flag, if enabled use the new service, if disabled use the original code. So instead of removing the original code in the view just put it behind a disabled feature flag. Once we clean up the feature flag thats when we remove the code. Might be overkill but a bit safer. If you and or thinks its too much I'm fine ignoring it"
1244,2025-12-23 18:00,Hey team! Can I have some on the PR enabling Warrant’s as a new `so_type`? Keep in mind that is pointing a few constants that should include our new type but we’re intentionally leaving it out of some features to limit the scope of this change. <
1244,2025-12-23 18:00,"cc whenever you have some time, can you also take a look at this one?"
1348,2025-12-23 18:30,looks good just gotta fix the tests and add in that protobuf change
1246,2025-12-24 14:46,"Looks like there's an issue with the claude review job, I've ran it multiple times but keeps failing"
110,2025-12-24 14:49,Let me try to help
1246,2025-12-24 14:50,"It's working now, 7th time's the charm I guess. The earlier failures were all with the curl attempts when the job installs the codeowners tool and ast-grep binary"
1245,2025-12-24 15:32,small < to remove backend validation for phone number on doc generation
1245,2025-12-24 17:11,< to add tax year filtering for stakeholder details report download in ESS filing.
1244,2025-12-26 13:13,"Looking good. Left a couple of small suggestions though. For the future PRs I’d suggest we break these into smaller pieces even if we build them all together. It could be sliced in ~4 PRS (like API specs, EMI, CSOP, 409a). Just so we have easier and more reliable reviews"
73,2026-01-05 18:24,hey team! I'm helping with Sales Demo Data for UK companies Can I ask your review on this PR making it possible to create UK SMB accounts for the sales box? <
1245,2026-01-06 19:22,small script to add missing currency codes to some SAFES. <
687,2026-01-07 21:51,"I canceled the workflow cus I forgot to select the envs, so this is intentional"
694,2026-01-09 16:45,Cross-posting for reviews: <
1246,2026-01-12 15:32,"Hey team, small refactor to show 7 decimals when editing EMI/CSOP valuations <"
1246,2026-01-12 15:33,backend part is already merged <
1247,2026-01-12 20:26,The change will not take any effect until the ticket <
1245,2026-01-13 16:34,"Bumping this, hoping to get this merged in today"
1245,2026-01-13 19:21,small < to update proto version in api-reporting-service
1247,2026-01-13 20:05,"Updated the International Valuation to use `EmiCsopEligibilityResolver` (follow < logic>), as the features in the current phase are UK-centric"
695,2026-01-14 15:05,why does this show up in this channel
687,2026-01-14 16:34,Cus I configured it this way
687,2026-01-14 16:35,Other apps were pointing here am very lazy
1246,2026-01-14 20:25,Can I get a review < fixing race condition for errors between fillable template and document set apps
1247,2026-01-14 20:35,"Hi team, can I get reviews for PR's to roll out international CAT hub for non-US companies: • frontend: < • backend: < Thank you!"
1246,2026-01-16 17:34,can you take a look please
278,2026-01-20 16:50,"Pair of PR for relaxing document set requirements for international and migrated companies: • < • < While international companies already had relaxed requirements, it wasn't propagated to the FE cc"
1247,2026-01-20 20:58,"Hi team, can I get reviews for PRs to create Data Model, Service, and UI for a *minimal request international valuations flow*, thanks! • backend: < • frontend: <"
1249,2026-01-21 16:41,"Hi Team, requesting review on PR - < - Freebie 10 line UI update PR"
278,2026-01-21 18:43,applied your comment: <
1246,2026-01-21 18:46,"Thanks, approved"
1246,2026-01-22 16:16,Hello! Small PRs to send valuation requests 2B feature flag to frontend < <
1249,2026-01-27 16:55,"Hi Team, looking for review on a small PR -> <"
1246,2026-01-28 19:31,"Hey team, last 2 PRs for UK Valuations 2A: < <"
1247,2026-01-28 19:56,"Hi team, a quick follow up for UK Valuation 2A: < thanks!"
1246,2026-01-30 20:10,"Hey team, can I get reviews on these two PRs for handling edge cases regarding UK valuations < <"
1244,2026-02-03 14:07,Hello team! I’m still testing this locally but can I have some on this PR fixing the export of “unrestricted” authorization pools? <
1247,2026-02-03 15:15,"Hi team, can I get reviews for PRs to: Create Segment for UK 409A in Val station, and Route UK 409A requests to standard 409A form, thanks! • FE: < • BE: <"
278,2026-02-03 17:32,< if someone has a minute
278,2026-02-03 17:33,(somme comments from Claude about the feature being incomplete are valid. This will be taken care of in follow up PR. This is behind a ff)
1247,2026-02-03 19:47,"May I have 's eyes on it please, as it would need reviews from Carta Web Database Migration Reviewers, thanks in advance!"
1245,2026-02-03 20:48,< ESR> to fix not being able to delete plan amendments for migrated corps. Will have a separate PR in Carta web for a forward fix for the new batch of migrations we do
684,2026-02-03 20:50,"We might need to do a second ESR for the batch we migrate tomorrow, just flagging!"
1245,2026-02-03 20:53,cool no problem.
694,2026-02-04 13:56,"Could I get reviews in < Adding share price valuation to the CE importer. This doesn't require an approval from this team, but we recently added new valuations to the importer as well"
1245,2026-02-04 16:45,Script to turn on reports for migrated corps <
1249,2026-02-04 21:37,"Hey team, can I get a review on < to add row actions to HMRC reports table"
1245,2026-02-06 13:10,"small PR to change ""Migrate"" -> ""upgrade"" <"
1244,2026-02-06 13:59,left a < suggestion>
1247,2026-02-06 14:17,"Would need more reviews for the BE, thanks!"
1244,2026-02-06 16:34,Hey team! Can I get a review on this one adding some data points we need to process EBT when importing grants? <
1244,2026-02-06 17:31,Hey team! Another one related to fully diluted mismatches due to EBT handling: <
1249,2026-02-09 15:51,"Hi team, can i get a review on < for adding HMRC report filters"
1244,2026-02-09 19:34,Hey team! Tiny one enabling double signatories for `LUX` -based companies: <
1246,2026-02-09 19:36,"Hey I finished up the spike for draft/resume flow for UK val requests, put up a PR with a design doc and new tickets created here <"
1245,2026-02-10 19:12,< to export an excel spreadsheet containing valuation request data
1247,2026-02-10 21:33,"Hi team, may I have 1 more review on the backend PR please? Thanks!"
694,2026-02-12 12:35,"Share Price valuation service layer implementation: < This won't have any usage right now, but it's mimicking the business rules that exist in CE. , it'd be great to get your review here."
1244,2026-02-12 13:31,Hey team! Can I have some on this one adding a validator for imported plans? <
1245,2026-02-12 15:39,Confirmation email <
1246,2026-02-12 15:42,"mind taking a look at this when you get the chance? Flow now is we always create a request model in DRAFT state when users navigate to the request form, as they fill it out we patch updates to this row. When submitting we run a serializer to verify what's saved in the request then change the state to SUBMITTED"
1245,2026-02-12 15:43,"nice, ill check i tout now"
1245,2026-02-12 15:49,I want to make sure I understand the PR. Is it saying a corp can only have 1 draft at a time between both EMI and CSOP? or only 1 draft per valuation type?
1246,2026-02-12 15:49,Per valuation type
1245,2026-02-12 15:49,cool thanks
1246,2026-02-12 15:57,"Also after this work we'll need to remove a good amount of code, mainly everything in the create views since the only flow now will be DRAFT - SUBMITTED"
1249,2026-02-13 15:32,"Hi team, can i get a review on < for HMRC success screens"
1249,2026-02-13 16:25,Also another carta-web backend PR for HMRC init endpoint - <
1246,2026-02-17 18:17,can you take a look at this please? 12 files are just config changes so looks bigger than it is
1246,2026-02-18 14:29,Hey can you give this a review? < its for fillable templates
249,2026-02-18 14:46,"Hi team, can may I get some reviews on this PR to add ability to migrate multiple entities locally at once. Short QoL improvement. <"
1245,2026-02-18 14:50,I think I'm out the loop here. What is the Fillable template LLM analysis feature? is this to auto set variables on a documents?
1246,2026-02-18 14:51,"Yes we're calling an LLM to get variable positions, if you remember it's the one vibe coding session we did. We're implementing it in app as a side project"
1245,2026-02-18 14:51,"cool cool, yeah I remember. Thanks"
1245,2026-02-18 14:55,sorry more follow up questions. Is this live or behind a FF? Did we test this against real docs? Does this actually set the variables now or just collecting data in the background?
1246,2026-02-18 15:02,"This flow will get called as a celery task so it doesn't impact the current flow. We have a feature flag gating this task from being called on the frontend. We did test against real docs and the results were good after iterating on the prompt. This ticket implements the LLM call, no variables are being set yet"
1245,2026-02-18 15:06,"great, thanks for context"
1246,2026-02-18 15:08,"Np, the final flow will be user adds a document to their set then clicks next. Before loading the existing fillable template page we will start this task and poll it waiting for the results. Frontend will get variable suggestions with X confidence from claude, if the confidence is over a certain threshold we will populate the page with the variable. These suggestion variables don't get persisted until the user clicks save"
1245,2026-02-18 15:09,"ok cool, that makes sense. almost done with the review"
1245,2026-02-18 15:10,"I see confidence is set on the variable level. Will it have to be a aggregate confidence for any variables to be placed on the doc, or is it set on a variable by variable basis?"
1246,2026-02-18 15:11,Confidence is on a variable basis
1246,2026-02-18 15:11,"So X confident ""company name"" goes here"
1245,2026-02-18 15:14,"yup that part I get. Also this is out of scope of this PR, I'm just curious. If company_name variable has a confidence of .9 and stakeholder_name has a confidence of .1. Will company_name get set and stakeholder name get ignored. Or will nothing get set since we aren't confidence about one of the variables. I'm assuming its the former right?"
1246,2026-02-18 15:15,Yeah I think the former makes more sense
1245,2026-02-18 15:16,"Looks good, one very minor comment that could be ignored"
1246,2026-02-18 15:17,"I also want to change it to Sonnet 4.6 once that gets added to carta-ai package, apparently it's a significant upgrade in visual performance from 4.5"
1246,2026-02-18 18:23,"Thanks for reviewing, just pushed some changes and made a generic autoSave() hook. I think this is a lot better than what we had before"
1247,2026-02-18 22:07,"Hi team, I have split the < [SECINT-1314] Update CAT hub for UK Valuation into 4 smaller PR's for easier reviews: • < 1: Add API spec + types + helpers> • < 2: Add data fetch hook + ukValuations2BEnabled prop on 409A components> • < 3: New UK Valuation card components> • < 4: Integration with CAT hub Landing Page> May I have eyes on them? Thank you!"
1244,2026-02-19 12:23,Hey team! Can I have some on this one exporting dynamic doc data? <
1244,2026-02-19 13:07,The counterpart to the PR above (to import dynamic docs): <
1244,2026-02-19 13:48,"Also, can I have 1 more on < one>?"
1245,2026-02-19 21:03,"a couple PR to fix the preferred shareclass issue during migrations: < And to backfill the data: < There are 3 migrated companies who based on their `preference_multiplier` value should be preferred share class, but based on the name it would seem otherwise. I excluded them from the script and left a comment. Also there are two shareclasses where we dont have the mapping ID, for the corp or shareclass. My guess this is one of the corps we started but did not complete I put the data in this < sheet>"
1246,2026-02-19 21:47,"Hey team, can I get some reviews on these 2 PRs: < < Enabling redirect to existing 409A valuation requests for phase 2A"
1249,2026-02-20 14:37,"Hi team, HMRC backend PRs, requesting some reviews for these init - < EMI report generation - <"
278,2026-02-20 14:41,could you have a look
1249,2026-02-23 15:10,"incorporated your reviews, please take a look when you have some time - <"
1247,2026-02-23 21:19,"Hi team, updated PR links for *[SECINT-1314] Update CAT hub for uk val* (split into smaller PRs for readability)*:* • < 1: Add API spec + types + helpers> • < 2: Add data fetch hook + ukValuations2BEnabled prop on 409A components> • < 3: New UK Valuation card components> • < 4: Integration with CAT hub Landing Page> • < 5: Add in_progress state > May I have Val engineers' review on them? Thank you!"
1244,2026-02-24 17:15,Small one adding back the `2nd signatory name` fillable template var: <
1245,2026-02-25 00:57,Script to remove collateralization on a cert that is not in the outstanding state: <
1246,2026-02-26 19:55,can you take a look?
1246,2026-03-02 15:14,Can I get a review here please
1249,2026-03-02 20:13,"Hi team, can i get a review on < - it's been waiting for a bit now (adding a endpoint)"
1246,2026-03-02 20:46,Sorry didn't realize you addressed the comments. I find it helpful to ping people directly after addressing their comments and asking them for another review.
1249,2026-03-02 20:46,"mb will do that, from here on out"
1249,2026-03-02 20:47,Thanks for the review
1247,2026-03-02 21:26,"Hi team, can I get reviews on < Small PR to fix AMV/UMV ordering and expired value display in UK Valuation card. Thanks!"
278,2026-03-02 23:36,"I did this, I could very well deploy to prod btw"
1244,2026-03-03 13:01,Small one adding a new fillable template variable: <
1247,2026-03-03 14:48,"Hi team, can I get reviews on PR's to Compact multi-share-class 409A valuations into single row for UK Valuation? Thanks! • frontend: < • backend: <"
1246,2026-03-04 15:30,another bump here this one is quick just deleting a bunch of dead code
1245,2026-03-04 19:53,Script to backfill original issue price and a couple other fields on migration preferred shareclasses <
1246,2026-03-05 15:28,Small PR adding Netherlands to double signature feature resolver <
1244,2026-03-06 14:42,Adding a new subtype under `Certificate` model for Growth Shares and related infrastructure work: <
1244,2026-03-06 17:05,Adding a new variable for holder email to fillable templates: <
1244,2026-03-13 14:19,Fixing the our CI pipeline for migration reviews: <
1246,2026-03-13 20:53,Hello! Script for converting migrated EMI valuations to either CSOP or Share Price: <
1246,2026-03-13 20:54,cc (for monday)
1244,2026-03-16 12:15,thanks for working on this Matthew
1246,2026-03-16 14:07,Have a fix for a migration edge case here can I get a review <
259,2026-03-17 17:23,This PR fixes a jest test in `apps/cosec/registers/src/register-setup/pages/__tests__/RegisterSetupPage.test.tsx`.
1245,2026-03-17 19:43,< to backfill ~200 securities from INTL - Unapproved
1244,2026-03-18 18:45,Adding field required for growth shares to the custom equity language infrastructure: <
1249,2026-03-18 21:32,"Hi Team, can i get a review on < super small PR, 10-year old KnockoutJS bug"
1247,2026-03-19 15:25,"Hi team, can I get a review for < tiny changes for [SECINT-1489] Show UK Valuation CAT hub card for non-subscribed companies in Phase 2B. It is the last piece to enable UK Valuation for non-subscribed users. Thanks!"
1244,2026-03-20 14:25,Hey team! Can I have some on this script to toggle investors warrants on/off for a list of companies? <
1244,2026-03-20 16:37,^ the counterpart for the script above so we disable investor warrants for migrated companies with employee warrants moving forward: <
1247,2026-03-20 19:39,"Hi team, can I have reviews on < it is to Create export script for growth share, thanks!"
694,2026-03-23 11:21,"Adding the ability to select ""flexible issue date"" on a draft-basis: < <"
1247,2026-03-23 18:07,"Can I have and ’s eyes on the export script too, thanks! (when you are available)"
1244,2026-03-24 12:07,Hey team! Can I have some on this one? <
694,2026-03-24 16:30,bumping for reviews
694,2026-03-24 17:08,and a follow-up PR for the drafts v2: <
1245,2026-03-24 20:33,"< script> to set the `enable_option_secondary_signatory` property to True for corps originating from countries (NZL, AUS, LUX, and NLD) that already have double signatory feature enabled"
694,2026-03-25 13:29,Consolidating Yes/No enums in simple issuance: < cc:
1246,2026-03-25 14:16,Didn't realize it'd be so many files
1245,2026-03-25 15:13,< to> temporarily increase decimal precision on a migrated company to get them unblocked with grant issuance on fillable templates
1245,2026-03-25 15:13,Their exercise price is .00000005. We had a PR merged yesterday to address this but the deploy did not go out so we are doing this workaround until the release later today
1245,2026-03-25 15:25,friendly bump
1244,2026-03-25 16:20,Should we include a country-based logic to the migration script so we auto-enable this for those corps?
1245,2026-03-25 16:22,oh yes thats a good idea. I can create a ticket then do that
1244,2026-03-25 18:03,Applying custom equity language to the app’s side nav: <
1246,2026-03-26 18:20,Script to mark migrated certificates as accepted that were missed <
1244,2026-03-27 17:45,Using the custom language framework on drafts page so we can customize the term “threshold” to “hurdle” on growth shares: • Backend: < • Frontend: <
1244,2026-03-30 11:46,would be nice to already have a task to kill this in the next sprint
1245,2026-03-30 12:44,ill create that. thanks for the review
1244,2026-03-30 19:23,"Adding the custom equity language framework to the missing tabs in Warrants modal (exercise history, vesting and documents): <"
694,2026-03-30 19:28,Is the recommendation to always include the plan when touching anything related to securities?
1244,2026-03-30 19:29,I don’t think so. I did it bc I’ll have to have different PR’s in this case. So it felt better to have it versioned so either I or other person working on the next PRs can work based on the same plan
1249,2026-03-31 19:15,"Hey team, can I get a review on < It's for [SECINT-1527] Bootstrap HMRC Limits backend. Thanks!"
1245,2026-03-31 19:22,"can I get a review for this < that updates a witness signature email, and also resends the witness email to the new email account"
1245,2026-04-01 12:19,"small < to move cron job scheduler to `BASE_TASKS` , the current location is not being run on production"
1245,2026-04-01 19:06,didn't mean to repost. Sorry bout that
1244,2026-04-06 19:39,Updating PIU ledger to use the custom language framework: • BE: < • FE: <
1244,2026-04-07 12:59,Just a sanity check: are we ok with the extra delay the external api call may cause to the migration flow?
694,2026-04-07 13:04,"Yep. These are also executed after all changes are pushed to the DB, so these extra calls aren't a problem"
1249,2026-04-07 14:38,"Hey team, can I get a review on (*URGENT*) < this PR fixes a bug that was raised with HMRC filings, also did some more testing in sandbox and ironed some more (about 6ish) listed in the PR description. Thanks!"
1244,2026-04-07 14:39,Allowing staff users to enable the “Growth Shares” language (instead of PIU) for a given company: <
1246,2026-04-07 17:13,"Left a comment, looks good just some quick questions"
1249,2026-04-07 17:14,"Thank you, taking a look"
694,2026-04-08 16:57,Auto-enabling UK valuations as part of the migration script: <
1249,2026-04-08 18:14,"Hi team, can I please get reviews on these set of stacked PRs (please go in order from top to bottom) (These PRs pretty much cover LIMITS frontend) #21378: < #21381: < #21447: < (<- this one is bit chunky but is one big component so will not help much if i break it down, sry about that)"
1246,2026-04-08 21:55,Left some comments on the first 2
1249,2026-04-09 14:58,made all the changes requested in PRs 1 2. Please take a look when you have some time
1244,2026-04-09 17:07,Adding the custom language framework to a couple more places: <
1244,2026-04-09 18:20,^ Same vibe but for the FE apps: <
1246,2026-04-12 20:39,Left comments on the third one
1249,2026-04-13 13:48,Thank you! taking a look
1247,2026-04-14 16:18,We will addressing existing bugs as part of separate PRs to avoid growing even more this PR
1247,2026-04-15 14:40,"Bump, super small PR"
694,2026-04-16 15:42,Some PRs to unblock the next migration cohort: • < Skip news without a title • < Remove `_get_plan_outstanding` override from share grants importer • < Fix `external_id` type mismatch crashing CE migration backup • < Fix inactive share grant cancellation heuristic to check CE outstanding
694,2026-04-17 15:58,Enabling PIUs (grow shares) by default for companies with share grants in CE + applying growth share language: <
1246,2026-04-17 22:08,Migration export and importers for HMRC filings < <
1246,2026-04-17 22:20,"I'd appreciate a review of this < specifically>. The PR involves dropping a unique index, adding a new column, building a new unique index with the new column"
694,2026-04-20 10:25,Linking remaining PIU to option plan after partial share grant cancellation as part of the importer: <
1249,2026-04-20 18:53,Corresponding small frontend change - <
1247,2026-04-21 14:39,"Hey team! May I have reviews on the UK Simplified Exercise Flow PRs, thank you! *Why the flow is needed ASAP:* For migrated Carta Europe customers, the existing full offline exercise flow needs a regulatory review that will take significant time. Without a workable exercise flow, those customers may either experience retention risk, or their migrations get delayed. We have received the legal team's confirmation on below solution. *The Simplified Exercise Flow:* - Feature flag `UK_SIMPLIFIED_EXERCISE_FLOW` per issuer (company) - New simplified exercise endpoint that sends two confirmation emails (holder + admin) - Holdings page: ""Notify administrator"" card replaces ""Exercise"" for UK holders - Exercising model: simplified single-step modal → confirmation screen *Open PRs:* 1. < — UK intent endpoint + emails 2. < — ExerciseTile UI changes 3. < — Simplified modal + confirmation"
694,2026-04-22 17:40,", small change in the importer to not create empty draft sets when the company has no growth share drafts"
1246,2026-04-22 19:32,bump on this export pr <
694,2026-04-23 15:58,Update `fix_security_portfolio_linkage` script to default execution for all CE migrated companies: <
1246,2026-04-24 17:31,Can I get a review on this script < Backfilling the new `equity_plan_id` column for filings models. Note this can only be ran after < is released on Monday
1246,2026-04-24 17:40,Another two PRs for hooking up limits report generation < <
1244,2026-04-28 14:59,Fixing some upper vs lower case equity names in the holder’s portfolio: <
1247,2026-04-28 18:11,"Hi team, may I have reviews for PR < ? It is to auto enable UK Simplified Exercise Flow for UK + CE companies, thank you!"
1247,2026-04-29 13:25,"Would need 1 more review please (so it could aim for today's release), thanks!"
1247,2026-04-29 14:24,cc. if you have time
1244,2026-04-30 16:11,Hey team! A small one to fix PIU > Growth Shares language in the “manage employees” page: <
1247,2026-04-30 20:43,"Hey team, may I get a review on < It's for [SECINT-1546] Vesting graph for EU warrants holder portfolio. Thanks!"
1244,2026-05-07 14:09,"Hey team, a quick script to convert Growth Shares (PIUs) to RSAs: <"
1247,2026-05-07 15:39,"Hi team, can I get a review for < it is a backfill to create portfolio for 2 users missing portfolio in company 4256268, due to email change in CE. Thank you!"
1247,2026-05-07 15:39,cc. (please feel free to look at it next week after the offsite)
1244,2026-05-11 16:46,"Hello team, can I have on this one? It’s updating our script to change witness signature name/email: <"
1246,2026-05-11 18:34,Hey team can I get a review here < Moving UK limits notifications from celery to temporal and some bug fixes
110,2026-05-11 18:56,That's great. Do we need QA for this? Any special plan to roll this out?
1246,2026-05-11 19:23,"Limits isn't released so there's no live traffic to this celery task making it safe to cleanly move it to temporal. For QA I deployed test boxes and the temporal workflows are completing successfully, they can be seen here <"
110,2026-05-11 19:30,"Alright, let's keep an eye on this when releasing Limits."
1246,2026-05-11 20:14,Small one populating EMI company limit split when missing a UMV valuation <
1247,2026-05-11 20:16,Would like to bump it as it is part of a ESR
1244,2026-05-12 15:06,Hey team! This script sets the default permission for founders to Restricted for all migrated corps <
1246,2026-05-12 17:30,Including stakeholders with options not exercised in stakeholder details report for ATO filings: <
1244,2026-05-12 18:11,Applying the same levels to the migration importer: <
1244,2026-05-13 18:53,Hey folks! This one is fixing disqualifying events logic on RLC tab of EMI annual returns <
1246,2026-05-14 12:55,Bumping these 2 < <
1246,2026-05-14 14:48,"Hey team, small PR for findings from limits qa session <"
1247,2026-05-14 17:10,"Hi team, can I get a review for backfill script to create portfolio for users missing portfolio: • For individual stakeholders: < • For organization stakeholders: <"
1247,2026-05-14 17:16,"This is a list of all of the migrated stakeholders missing portfolios: < I have tested using the script to backfill all of above missing portfolios (only skipping 2, with notes) in the sandbox: < Our first step is to run backfill for and unblock the companies reporting the issue. We have received < that the sandbox result looks good"
1247,2026-05-14 17:16,"cc. , when you have time"
694,2026-05-15 12:06,", left some minor comments. Sorry for the long feedback loop here, happy to jump on a call if you want to move faster"
1244,2026-05-15 12:47,Sorry Abi. I’m still a bit concerned with the PortfolioCorporation creation. I saw you mentioned it doesn’t show up without it but I had never seen it being used in this context. Not saying it is wrong but would be worth double checking we indeed create those for regular stakeholders in-app. Were you able to confirm it?
1244,2026-05-15 13:33,Fixing INTL Unapproved logic: <
1247,2026-05-15 13:36,"Thank you for bring up the concerns! My understanding is that PortfolioCorporation is a record that represents investor X holds securities in company Y, happy to jump on a call!"
1244,2026-05-15 17:12,The script to fix the grants mistakenly migrated as INTL: <
1247,2026-05-15 21:13,"Hi team, can I get reviews for the following CE migration transfer split fix? • (Higher priority) *Backfill script to reverse and re-apply incorrectly split certificates for already-migrated companies:* < • (Lower priority since we already migrated most of the companies) *Importer fix to prevent the same split from happening in future migrations:* <"
1247,2026-05-19 14:56,"would you mind checking the first PR? Since you have been working on company 4197401 related issues as well and might have more context, thanks!"
1246,2026-05-20 15:57,Adding HMRC limits and filings to the nightly segmentation feature job <
1246,2026-05-20 20:51,Updating the eligibility for the display emi/csop/esop feature flag in the segmentation job <
686,2026-05-22 12:58,cc: for small filing season fixes
1246,2026-05-26 15:15,"Enabling ATO filings for all APAC Grow, Scale and Custom plans <"
1246,2026-05-27 20:07,Fixes for draft issuances for HMRC/ATO options < <
1246,2026-05-28 15:15,these are small mind taking a look? I'd like to get them in for today's release
1246,2026-05-29 15:59,PRs for EMI plan creation frontend < <
1246,2026-05-29 17:18,Adding support for term period and grant expiration period to EMI plans <
1246,2026-06-01 14:29,Frontend PRs for creating EMI plans < < <
1246,2026-06-01 15:11,Adds scheme type for EMI documents to the preview documents endpoint <
686,2026-06-02 13:43,/ if you can help with reviews while you catch up
1244,2026-06-02 16:58,"Thanks for sharing the doc . Do we have any engineering doc going over how we plan to implement it? Or, most critically, what db and conceptual changes will be required around equity plans? cc"
1246,2026-06-02 17:18,yes Abi wrote up a doc here < also added you to
1247,2026-06-02 21:11,"Hi team, can I get reviews for PR's to add ""Add approval dates"" form and ""View equity plan"" to EMI equity plan success page? Thank you! • FE: < • BE: <"
1246,2026-06-03 21:00,"Hey team, 2 PRs related to HMRC filings backfill < fixes the regular importer to attach the proper document to filings models < script that will be used to fix the attached documents to migrated filings"
1246,2026-06-03 21:01,I'd appreciate your reviews here
686,2026-06-03 23:55,"Hey team, can I have a review <"
1247,2026-06-04 13:45,"Hi team, can I get reviews for adding ""Draft and send board consent"" and ""Add board approval date"" actions to EMI plans? Thank you! <"
1246,2026-06-04 14:11,Small one adding equity plan names to HMRC filings table <
1247,2026-06-04 19:09,"Hi team, can I get reviews for Adding fillable EMI template types and auto-creation in document set build? Thank you! . <"
