u,t,m
1632,2025-04-03 21:59,"We still need to think about the upgrade plan. I think it makes sense to update MF first to a higher version 0.11, and update the MF plugin before we introduce react-bridge. Once we get all host apps on that version, then we can merge the fep-bootstrap changes (after cleaning it up). Happy to dog food the update with llc-ui. Wanna make sure we get flipper working all the way to prod first My sabbatical starts this weekend, so will be your liason"
524,2025-04-04 12:18,You guys rock! Thanks for all the hard work here. So close
1051,2025-05-05 21:00,"Hello! We're back and we have a PR that enabled React 17 bridging in carta-web: < Included is a test box and a branched version of `flipperUi` which you can override to test React 17! Given this, once merged we will be bumping `flipperUi` to React 17 and using this as the starting point to get more apps migrated across"
1051,2025-05-13 22:08,New update for the week so far! DONE • The FARSComponent has been updated to allow bridging of React and deployed to carta-web • The flipper-ui app (`/staff/flipper`) has been updated to React 17 and deployed all the way up to production WHAT'S NEXT • Working on a migration guide and CLI tool to aid in the migration of all remote apps I would love to sync with some product teams soon who would be willing to get their remote apps updated!
571,2025-05-13 22:26,I would love to help get the ball rolling for llc-ui!
1051,2025-05-14 20:45,"Hi all, Some updates on the React 17 upgrade! *A faster migration approach* With the new react-bridge work we can now go for an ""opt out"" approach. If we bump the React version of carta-web, all remote apps will inherit the carta-web version of react. If any remote apps are broken as a result we can lock them into React 16, fix and version bump independently. *Testing* I have a carta-web PR that bumps us to React `17.0.2` : < I also have a test box (with minimal services enabled): < Clicking around things are looking good, both host and remote apps are rendering as expected and using React 17! *Being confident to merge* I'd love to have 100% across the code base that this version bump is all good. In this regard, I would love a way to run all Magni tests so that we can have confidence that there is no unexpected regressions introduced cc If anyone has time, please feel free to take a look at the box and click around, would love feedback"
504,2025-05-14 21:02,this is huge and will potentially get us to react 17 faster! Can we have a box with all services and coordinate the full regression run with and the team?
76,2025-05-14 21:07,"I'm bringing here, he is the manager in the analyst side of QA and has helped in these major releases in the past"
1605,2025-05-14 21:53,"Thank you ! This is a large upgrade and we wanna make sure this is fully tested before pushing to higher envs. For us to be able to properly engage and set up the necessary resources for testing, could you please open a < testing request> for us? We (myself, Alex and Saima) are then going to review the information, and assign resources as soon as possible. Thank you!"
1051,2025-05-15 13:12,Submitted: <
525,2025-05-23 16:03,"hey I'll keep you posted when we can trigger the full regression job - waiting on < run to finish • let's have the PR ready and rebased to latest CW `master` • it would be good to have a spreadsheet where we can track failures, ie suite name <> test failure <> possible fix ?! • that will help with tracking our progress in anticipation to a possible merge early next week cc:"
525,2025-05-23 16:04,some examples from previous upgrades <
1051,2025-05-23 16:07,"PR rebased, CI in progress: <"
1051,2025-05-23 16:25,Images job has passed
1051,2025-05-23 17:28,How we feeling? good to crack this?
1033,2025-05-23 17:29,On my end -- I'm happy to make the announcement if is ready.
525,2025-05-23 17:32,sure. here's the job < just pass your branch name `react-17` as input `CARTA_WEB_GIT_REF` and then add your name for `TESTER` - - that will send you slack notifications when test reports are published in for each suite
1051,2025-05-23 17:35,Job kicked off: <
525,2025-05-23 17:53,"branch is deployed and tests are running by any change, did you find your notes around what FA page was FA the react host vs CW being host for FA? just want to make sure we cover that area too, even by just manually spot check it"
1051,2025-05-23 18:04,"I don't have an answer, but will check!"
525,2025-05-23 18:53,"also the way we eliminate false positives, ie failures that could be related to your react upgrade, is to look for the same test suite and compare with the 2 previous runs we had today • just look for the same name suite name in • if the failures match, then not related to your changes • if we have new failures, we can investigate the test failure and determine the cause lmk if it makes sense"
1033,2025-05-23 19:05,"I had to go digging, but i _think_ this was the broken cyclic dependency test (money movement): <"
1051,2025-05-23 19:06,Is there an easier way to compare runs than scrolling through the slack thread?
525,2025-05-23 19:28,"other option then looking for the previous suite run? you could to go to < and choose the suite, then you can compare with previous report from the runs table"
1051,2025-05-23 19:44,"Looks like regressions have finished running, time to dig in and look~"
1051,2025-05-26 16:08,"I've created a spreadsheet of failed Magni tests, looks only 3 failing test suites are not ""flaky"", diving into these deeper now: <"
1051,2025-05-26 16:19,do you have some time to sync on these findings?
1051,2025-05-26 19:38,"I've fixed the broken test, just need to chat about the test warnings"
1051,2025-05-27 14:32,any chance we can run the updated PR through the regressions again? I've manually tested the fix and look good on both the broken test and test warnings
525,2025-05-27 14:34,"hey sure thing, we can try again with the same approach: once CW release is out (~ 3pm EST), we run `full regression` for your branch • post announcement • run the pipeline • collect results"
1051,2025-05-27 20:15,"release is out! Going to run fill regression in test now, will post a eng announcement too"
1051,2025-05-28 13:59,"I ran through the second regression suite. The broken tests are now fixed, the ones failing are the flaky ones. I think we should be good to get this thing rolling into todays release!"
525,2025-05-28 14:01,"this is great news ! very excited to see this being deployed • should we do this before 11am EST, when we run another round of tests • should we have a PR ready (with approvals), just in case we need to revert? but gtg from my pov. thanks for the work and the constant updates!"
1051,2025-05-28 14:04,yeah I'll have a revert up and ready! I think we should aim for before 11EST! working on reviews atm!
1051,2025-05-28 14:44,React 17 PR is merged
1051,2025-05-28 14:44,Revert PR is ready and stamped: <
1051,2025-05-28 14:45,Going to put together an announcement for eng in preparation of the release cc
1033,2025-05-28 14:45,I was just about to ask!
568,2025-05-28 17:32,it looks like react-17 doesn't like `onClick={someCondition && () => {})` you might see a ton of new sentry errors like `b.apply is not a function` or `func.apply is not a function`
568,2025-05-28 17:32,`llc-ui` does it in ~15 places. and I are fixing it now
1051,2025-05-28 17:34,Cheers! is this breaking the user experience or just creating noise?
568,2025-05-28 17:35,we're not sure yet - it's showing up in a storybook test
1051,2025-05-28 17:36,"it's live in test at the moment, do you have a link to your experience where this implementation is present?"
568,2025-05-28 17:37,testing it now… it looks to only affect Waterfall Modeling <
568,2025-05-28 17:39,looking good in TEST. we'll monitor sentry and replace the bad code
1051,2025-05-28 17:40,"awesome, if you're able to tag me in the PR, I'll see if I can find similar patterns in carta-web/fep/FA !"
1033,2025-05-28 22:32,<!subteam^S036D8U51TN|@on_call_frontendplatform> can i get someone to help with a FA escalation?
568,2025-05-29 15:25,can we help with any of the react cleanup/`onclick` migration work?
1051,2025-05-29 15:40,"Thanks Perry! So I do have the two fixes that address the broken fund-admin experience which you've seen! I did also remove the obvious `onClick={param () = {}}` occurences in carta-frontend-platform, carta-web and fund-admin. My plan is to push this to test again after the next release and work with fund-admin QA to ensure the fixes are valid and there is nothing else we missed."
1051,2025-05-29 15:41,Did you find any other issues in the LLC codebase apart from the noisy `onClick` change?
1051,2025-05-29 15:44,React 17 Testing 2.0
1051,2025-05-29 15:46,"cc and We have two fixes for the issues that appeared in production fund-admin yesterday: • < • < These were the only reported issues and the cause of the rollback. Once in, I would like to run the regressions again and have some manual QA over the fund-admin codebase to ensure areas that are not covered by Magni tests are all good! Any thoughts here ?"
1033,2025-05-29 15:57,"I wonder if we can get FEFA or some engineers to help us cover any areas where we’re using UI-kit, rather than follow manual test plans. What do you think?"
525,2025-05-29 16:11,thanks ! areas where we’re using UI-kit can we map the code to URL or pages we want to manually check? this way the exploratory checks can be focus on the affected areas vs a broader approach that can possibly miss affected pages
525,2025-05-29 16:12,"can get FEFA or some engineers to help us cover any areas additionally, we can also ask one of our QA analysts to help smoke test the changes."
525,2025-05-29 16:14,"how do you want to plan this? get CW React 17 branch deployed to `test` , as well as FA PRs? • will the FA PRs be merged to master, prior to the CW full pipeline job? • FA has continuous CI/CD, so if you are not deploying master, any PR will be over-written with next FA release and deployment to `test`"
1051,2025-05-29 16:16,"To give exact page urls is very difficult and manual unfortunately, I can give component names that use these uikit components but finding them will be very manual. The two fixes for fund-admin have already been merged, they are React 16 backwards compatible and will be deployed to all environments on next FA release. Our testing will just be the same as before with a single carta-web PR!"
1033,2025-05-29 16:17,CC: - is there a way to leverage ink usage scripts to identify a specific pattern for ui-kit? A shot in the dark but it may help us identify the views for FA engineers to correlate to pages
1051,2025-05-29 16:22,"The two bugs we found for reference: 1. *Broken cworld submit button in a single experience* This was a single line bug specific to a single component. The bug was already present just hidden, React 17 surfaced it. I've done a check for other occurrences of this pattern but looks to be one off. *2. Broken actions dropdown* This is the actions dropdown that belongs to the deprecated ""Ledger"" component. Inside I found a rogue `event.stopPropogation` which was prevent the dropdown from being clicked on. This was the exact same problem carta-web had that we discovered via Magni test. I've searched for additional occurrences and confirmed that it was the sole perporator. For testing it makes sense to test: • 1. the cworld submit action • 2. the deprecated `Ledger` component on a few pages, all functionality (actions, filtering, etc)"
1051,2025-05-29 16:24,"But it's apparent we do have a gap with our test coverage, so would be beneficial for someone familiar with fund-admin to give it a good sweep and smoke test."
568,2025-05-29 16:26,"none so far on LLC side, but TBH our user traffic is pretty low if the MF react bridge is working, we can opt-in/deploy all LLC UI apps to react-17 and monitor for issues"
568,2025-05-29 16:26,"i.e., merge deploy <"
1051,2025-05-29 16:29,"The bridge does work, but has two caveats: • every entry point needs to be wrapped in `createBridgeComponent` • the react-router-dom context is no longer passed through to the remote component, if you are relying on any `useParams` or similar from the host it won't be present. We pass these as `farsMetadata` props now so that can be referenced there instead! With the fund-admin fixes in we do plan to do another testing session today/tomorrow and aim for a monday release. It may be less friction now to wait for then? Worst case if it gets delayed I can assist with the bridging!"
568,2025-05-29 16:29,"FA is so fragmented, it'll be tough for find a single person for but maybe FA on-call EM can gather the right folks"
1033,2025-05-29 16:29,"I agree. I think we’ve done as much as we can leveraging our own testing, QA, etc - but it feels like we’re going to need more collaboration with FA to make sure nothing slips through the cracks, given the surface area, legacy code, and potential gaps in automated testing"
1031,2025-05-29 16:30,potentially -- what kinda code are we looking for?
1051,2025-05-29 16:30,"For reference, flipperUi has been using bridged React 17 for a month now: < ```import { createBridgeComponent } from '@module-federation/bridge-react'; import App from './App'; export default createBridgeComponent({ rootComponent: App, });```"
568,2025-05-29 16:31,i'll start a thread in for manual validation
1051,2025-05-29 16:33,"React 17 changes where the event listeners are attached (for the better), but this now means they affected nested Bootstrap components. Only issue I found so far was a React `onClick={event => event.stopPropogation}` event was preventing clicks on a nested bootstrap dropdown. You'd expect this to be the case, but in React 16 this event does not affect the nested bootstrap component. Fix PR: < cc"
568,2025-05-29 16:46,< for FA testing
568,2025-05-29 16:53,"if we can get FA fixed before i add the wrapper to LLC apps then , but i'm worried that FA validation is going to drag out dying to start moving to react-18 / react-query v5"
1031,2025-05-29 16:58,I wrote this a couple of years back to keep an eye on the knockout views in Carta-Web (< it might be useful in this case; <
1914,2025-06-06 20:48,Hey everyone! Just checking FAX - CWorld - Client Context and there are issues with 500 errors on the Testbox. Is this related to some service not being enabled? < cc
1914,2025-06-06 20:59,Looks like the SOI Export isn't generating on the Test box. < Where should I file a ticket?
1051,2025-06-06 21:14,Maybe try this one: <
1914,2025-06-06 21:18,Is that a new Test box?
1051,2025-06-06 21:19,For any failures we should push this react 17 branch to actual test environment after a release. Run the magni suites and manually test the failed items. This way we can rule out flakey box stuff and make tickets to fix the real failures!
1914,2025-06-06 21:19,"Looks like the Funds are not loading now. Not seeing an error in the Network tab, but this is what is showing. <"
1051,2025-06-06 21:19,Yeah that’s a new one with some additional services !
1051,2025-06-06 21:20,Might be a missing service still ! If we can’t figure out which and enable I think we should test this on actual test after release
1914,2025-06-06 21:20,This is for viewing the main Funds in the Investment Firm. This was working on v2
1914,2025-06-06 21:22,Gotcha. Sounds good
1051,2025-06-06 21:24,Hmm yeah it’s the same branch of carta-web. Let me compare the services enabled. I may have accidentally dropped one when adding the new ones. For now if you want to mark these ones and we can come back to Monday with a fresh box !
1914,2025-06-06 21:24,Sounds good!
1051,2025-06-09 14:08,does anyone from fund-admin know what services should be enabled for the following page to work: < ?
524,2025-06-09 14:11,"this page specifically doesn't require any special services, but I think generally FA may need KYC, Address Service and Payments . You should take a look pod logs to see what is causing this"
1914,2025-06-09 23:19,"For LLC, are all the document services on? I'm running into issues with the Documents upload/generation to the 83b, Library, and Data Room. I also can't export the data room. This is on the < Should we wait until the move to Test or can the testbox be updated?"
568,2025-06-10 01:13,i think it's ok to wait for moving to Test in this case. Carlton's provided us with an escape hatch if we discover anything wrong and need to roll back to react-16
1051,2025-06-10 13:59,"I'd like to push the changes to test after todays release to give us a chance to test these failed cases and run fund admin automated regressions, thoughts here?"
525,2025-06-10 14:02,"i think that works, once the release is out (hopefully without any major hiccups), I can let you know and we can deploy react17 branch to `test` to run full regression"
1914,2025-06-10 16:38,That sounds good. I'm almost done with LLC. Should only be another hour or so
1914,2025-06-10 18:02,Done with LLC
1632,2025-06-10 21:15,"Hey folks, so is now taking his sabbatical. I will be your liaison here. Today release is running too late. Tomorrow, hoping for a early release, and we can update shared test + make an announcement, and verify the above issues are solved. <"
1632,2025-06-11 18:04,"< Release in running now, hopefully, that it finishes successfully and on time, then we will update shared test environment with this branch: < The following should then be tested: • Carta-web automated Magni tests • Fund-admin automated Magni tests Any manual tests that failed in the QA < cc:"
1632,2025-06-11 20:09,< Updating Test Cluster to the React 17 Carta-web branch
1632,2025-06-11 20:19,"Sorry for massive ping, but Shared Test has been updated. While we are running the automated tests, could some of you verify the 12 failed user journeys <"
1914,2025-06-11 20:20,Looking now
1914,2025-06-11 20:20,Is LLC also pushed to Test?
1632,2025-06-11 20:21,"Yes. LLC will be using whatever react version the host has, which is React 17. cc:"
568,2025-06-11 20:24,lemme know which ones i can help with
1914,2025-06-11 20:25,The broken areas were Documents and Anvil. So we need to check that out
568,2025-06-11 20:26,i'll check anvil manually
568,2025-06-11 20:38,"just in case: noticing this weird button in < ```register/?next=/llc/interests/22318ce0-9d30-4c40-bd91-265fad1c0258/accept/?llc_interest_token=94c7485ae0184c36a6781b313752065b:489 Uncaught ReferenceError: False is not defined at register/?next=/llc/interests/22318ce0-9d30-4c40-bd91-265fad1c0258/accept/?llc_interest_token=94c7485ae0184c36a6781b313752065b21 at e.Uc (homepage-3e018a5adc57ceba921c4b723a23ac394edfbcb0.js5759) at < (homepage-3e018a5adc57ceba921c4b723a23ac394edfbcb0.js5523) at e.U (homepage-3e018a5adc57ceba921c4b723a23ac394edfbcb0.js5350) at a.m.a.B (homepage-3e018a5adc57ceba921c4b723a23ac394edfbcb0.js4350) at register/?next=/llc/interests/22318ce0-9d30-4c40-bd91-265fad1c0258/accept/?llc_interest_token=94c7485ae0184c36a6781b313752065b38 at register/?next=/llc/interests/22318ce0-9d30-4c40-bd91-265fad1c0258/accept/?llc_interest_token=94c7485ae0184c36a6781b313752065b11``` in this…knockout code? ``` mainEmailIsValid: ko.computed(function () { return False; }), extraEmailIsValid: ko.computed(function () { return False; }),```"
568,2025-06-11 20:41,from… < lemme forward to
568,2025-06-11 20:52,"anvil works, but did notice a small UI bug where the bottom of words are clipped"
568,2025-06-11 21:15,"i need help testing GL and Allocations, but otherwise FA upmarket pages"
1914,2025-06-11 21:36,< Looks like this is also happening in Demo. Wonder if it is not React 17 related? Probably should look at fixing though. Would that be an LLC fix?
1914,2025-06-11 21:39,LLC is looking good
1914,2025-06-11 21:41,Checking FA now
1914,2025-06-11 21:52,Can you check Client Context in Test?
1424,2025-06-11 22:00,main test?
1632,2025-06-11 23:17,"Thanks so much for your help. The spreadsheet looks mostly green, the two items that failing.. which I don't think can be related to the react upgrade. < In the automated regression tests, these were the suites that had broken or failed tests that weren't manually. The best way for me to check that these are running into the same failures in the next regression run on normal test releases. PORTFOLIO_INSIGHTS_UI < EQUITY_PLANS_UI < LANDING_PAGE_UI < FUND_ADMIN_UI < INVESTOR_ACCESS_UI <"
1632,2025-06-11 23:18,I can validate the above tomorrow potentially with
1632,2025-06-12 17:06,"So reviewed the tests this morning, the failures look fine *Automated Regression Tests:* PORTFOLIO_INSIGHTS_UI < <--- Our Run < <--- Test Run Verdict: Exactly same INVESTOR_ACCESS_UI < <-- Our Run < <--- Most recent run in shared test this morning Verdict: exactly same FUND_ADMIN_UI < <-- Our Run < <-- Most recent run in shared test this morning Verdict: same tests that failed on our run failed on recent run EQUITY_PLANS_UI < <-- Unable to find session with id? < <-- Run on namespace deploy Verdict: Reran that test in the namespace deploy and it passed, fine LANDING_PAGE_UI < <-- Unable to find session with id? < <-- Most recent run in shared test this morning < <-- test on namespace deploy, same error as the shared test run. Verdict: Should be ok, namespace deploy of changes had same error as shared test this morning *QA Testing Spreadsheet:* < Two items that are failing, are we safe to assume that these are not related to the frontend?"
1632,2025-06-12 17:19,"Hey folks, as I draft up the release plan for this, do you feel confident in the above testing?"
76,2025-06-12 17:20,"I can definitely take a closer look, but I will need some extra time due to some other ongoing tasks I have right now, is that okay?"
1632,2025-06-12 17:20,Sure no worries
1632,2025-06-12 20:51,"Hey Lucas, so those above tests that failed yesterday in shared test, I checked the same tests on the regression run this morning and also reran two of the suites on the shared test box. I'm seeing the same behaviour so I assume we are ok."
76,2025-06-12 21:07,"Thanks I think so too. what do you say? TL/DR I helped Ather review the failures of the React upgrade run yesterday, but they seem to have just been flaky tests and now caused by the upgrade, cause we observed those same flaky tests on other executions without the react upgrade branch"
525,2025-06-12 21:11,"cause we observed those same flaky tests on other executions without the react upgrade branch this sounds like we did not see additional failures when running the react 17 upgrade, other then the same failures we had during regular `full regression` runs. all good from my pov"
1632,2025-06-18 18:07,"Hey y'all! Just an update. • So we will be giving out official comms on on engineering channels soon • We are planning to release React 17 to carta-web and thus all remote apps that load into carta-web next *Wednesday June 25th* ◦ *Recall that if your app loads into carta-web, it will use the version of react that carta-web uses.* Here is the Method of Procedure for the update. *< *There is no action required on anyone's part, but just giving a premature heads up as this is a big release.* We will then follow this up with updates to Fund-Admin, Carta-frontend-platform, and LLC-UI to react 17 which will make sure local development is also done on React 17."
1605,2025-06-23 17:00,what is the status of react 17 deployment to test? Please let us know when the changes are live in this env. We need to retest some flows that had failed in dev box. Thanks!
1632,2025-06-23 17:03,"Hey, the last release was Wednesday last week. Going to wait until today's release is finished, branch off that, and do a deployment to the shared test again after."
1632,2025-06-23 19:39,Release is running late. I can wait till today's release and then set one up tomorrow morning at 9am and kick it off in shared test.
1605,2025-06-23 21:32,Sounds good!
1632,2025-06-23 21:42,"I've rebased my PR, will release to shared test tomorrow morning when I wake up! should be done soon"
1605,2025-06-23 21:43,Thank you !
1632,2025-06-24 13:15,Starting Release now
1632,2025-06-24 13:24,Starting the Hotfix upgrade now in all environments other than Prod now.
1632,2025-06-24 13:58,Shared Test is updated with the Hotfix branch
1632,2025-06-24 15:26,"And it got overwritten by the scheduled 11am test release. Other environments other than prod have been updated to react 17 edit: it switched back after the scheduled 11am test release, after regression tests ran"
525,2025-06-24 15:43,"to be more precise, the over-write only lasted a few minutes (while the full regression started and until `test` was upgraded to react tag), but `test` has your < 17> changes"
525,2025-06-24 15:44,and it will stay like that until the 2pm EST scheduled release...
1632,2025-06-24 15:44,"Oh! It switches back, I didn't know that. Thank you, that is useful"
1632,2025-06-24 19:42,Release is going back to normal scheduled release. Did you get a chance to test and have confidence
1605,2025-06-24 19:46,"Yes, all good. I re-tested the FA docs flows that had failed before and they passed in test. The team has also done all re-tests"
1632,2025-06-24 20:03,"Sweet, we are going to attempt a full release tomorrow."
525,2025-06-24 22:23,"I'm starting my PTO tomorrow. The release went good today and the two of us sync'ed in DMs, but i think you have all you need for to run the release early in the AM. <!subteam^S035L1WGFQA|@on_call_shipper> is aware of the schedule tomorrow and on high alert and will jump to with anything."
1632,2025-06-25 00:14,"Thanks Alex, enjoy your PTO"
1632,2025-06-27 20:11,"As a quick follow up, going to be upgrading remote app repositories (fund-admin / carta-frontend-platform) to react 17 so that local dev matches what is being used in prod. • if you load into carta-web (or load into an app that loads into carta-web.. and so on), you are using React 17 regardless even if your app was shipped with React 16 • If you load your app into a host app that is on React 16, it will use React 16. • So essentially, all apps are already compatible with 16 and 17 host apps. • The upgrade to React 16- 17 has almost no developer facing differences, errors that we saw were mainly due to non-react code coupled to behaviour on the dom level that react 16 was doing. • Once we get everyone to React 17, then apps can migrate to React 18 on their own, and you can load React 18 into React 17 because 17 is forwards compatible."
1632,2025-07-07 18:35,"Hey y'all, so we almost done We are updating < right now.> this is just the dev environment update. There are some edge repositories that are on the older React Version. I will be following up on these soon. If you recognize some of these repos, and can update the react version to 17 I will be forever grateful < < < < <"
524,2025-07-08 22:41,You do t have to do w thing in puma. That product is decommissioned and can be left alone
1632,2025-07-10 18:03,"Hey going to close this channel next week - we are on React 17 on all the main repos, remote apps, and platform libraries. There are some edge repos that are still 16 but it's on them to upgrade. We have this on our next steps • Likely be doing some perf improvements that we get with Module Federation 2 • Experimenting with loading React 18 components into React 17, and providing guides on how this is done, and scoping that whole upgrade Cheers"
1632,2025-07-11 20:29,"Going to just rename this, and re use this for react 18 and I'm lazy. We are still in scoping phase. But for now, We need to get enzyme out of carta in favour of the react testing library. There isn't many uses, but we know that Enzyme is dead in React 18. The fep team will attempt to get rid of enzyme, and if not, reach out to teams carta-web < monorepo <"
1605,2025-07-11 22:05,tagging you for awareness ˆ
1033,2025-07-15 19:48,"Hi folks! I want to give a quick status update and make sure we're aligned here on the state of the React 17 upgrade. *Major Repos migrated:* • Carta-Web • Frontend-monorepo • Fund-admin • < - release can benefit from testing from QA -- although i think it's safe enough to skip if agrees. CC: *Edge Repositories* *that need to be migrated:* • Carta-payments-frontend ( ; ) • ~iam-portal~ carta-login* (; ) *Edge Repos that we are not planning to migrate:* • storybook-react-template • puma-participate-front-end can the folks tagged in ""Edge repos that need to be migrated"" provide a timeline to scheduling the upgrade? That way, we can schedule a lightweight testing session with QA if necessary to releaser. The react 17 upgrade *should* be a noop, as there are low breaking changes between React 16 and React 17."
1156,2025-07-15 19:57,Next week sometime works for me
552,2025-07-15 20:08,< - this was merged last week FYi
1632,2025-07-15 20:12,"woops, carta-login** not iam-portal"
496,2025-07-15 20:58,we are in the process of QA'ing the changes and deploying thereafter
1033,2025-07-15 20:58,Got it. Do you need additional assistance to QA your app?
496,2025-07-15 20:58,Don't think so! We are good
1072,2025-07-15 21:37,"created < for IAM, we can pick this up in a couple weeks"
