u,t,m
873,2025-02-01 02:06,"*1/31 BREW* Ryaan (and Jacob) made my week again - officially a streak. Great foundations for our new ways of looking at work very broadly • < journals > • < journals> Ramp: • Inbound this week from Surface • Outbounded to Delta-v • Planning/ramping with Sam engel from pmm and excited about scaling *What was released / decided / completed this week?* • I’ll share the release note monday but aimee wrapped up efforts to make sure all fee workflows are ‘realtime’ from now on *What are your goals to accomplish by the end of next week?* • Kicking off our new sprint to make moves on our big q1 projects • Heavy collaboration with expenses team on considering gaps in the internal expense flow vs gpx submission • Sending 10 more ramp invites out next week, let’s go *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • *< fees>* • lots to come"
226,2025-02-01 03:27,"*Private Equity / Segments* *Metrics:* • North Star metrics: < dashboard> • Recent Release: < issuance usage> • Ongoing Tracking + Recent Audit Release: < usage> (portco+firm+excel) ◦ Waterfall traceback → < views > ◦ < dive / triage> of no-use customers in Q1 renewal cohort *What was released / decided / completed this week?* Solid progress across all key projects across Segments/PE teams this week! • Draft issuance of LLC interests ◦ *(GA) Release* to all LLC customers, including ability to autosave • GP Entity product ◦ *(BETA) Release* UI/UX updates to the Partners page • Fund Waterfall with Niagara+FA integration ◦ Decided the next rollout candidates, starting with Bienville, followed by the updated Sagewind funds, 1 additional quick win TBD, and then evaluation of Variant. ◦ Development progress on the traceback views for fund waterfalls: ▪︎ Trace schema finalized and under development ▪︎ Cashflow support in the Niagara engine: tech design is aligned and now under development. ▪︎ UI scaffold completed • Investment Dashboard ◦ Technical discovery for the Investment Dashboard UX updates ◦ Aligned with IR pillar on boundaries of overlap for Investments dashboard work • Foresite drivers ◦ Added 2 Healthchecks for Daily Nav: ▪︎ At fund level - total carried interest for GP cap account ties to what waterfall details daily ▪︎ At GP level - Ending balance of GP cap account from fund ties to investment into fund on SOI daily ◦ CPCAP and CI reports: ▪︎ Performance improvements (took several hours to generate reports for last quarterly period. Improvements would also enable us to run reports in prod env.) ▪︎ Enabling users to upload historical CPCAP and CI docs Additional progress this week included: • Bulk Edit of holder data completed its design cycle with alignment on UX (direction 2, < • LLC Feature provisioning integration to Zuora had Sandbox testing of backfill data complete - (the final step ahead of final production rollout) • 5 of 17 strategic PE firm (Warren Equity Partners) portco waterfalls have now been implemented and are in review *What are your goals to accomplish by the end of next week?* Releases targeted for next week: • *(GA) Release* Zuora + LLC integration for provisioning upsell features like ASC718, Distributions and Waterfall. Planned for final cutover Feb 10 • *(BETA) Release* of our first series of ESR productizations → handling bulk (1000+) interest issuances in the draft issuance flow, and preventing future-dated issuances • *(internal release milestone)* waterfall traceback technical schema evolution → targeting release on Feb 10 Progress goals for next week include: • GP Entity product → Finalize tech design and start development on allocating GP carry based on fully vested amounts. ◦ < Allocate Based on Fully Vested> ◦ < Fully Vested Basis Carry Interest Calculation> • Fund Waterfall → End-to-end API readiness for viewing waterfall tracebacks in a single-partner view, plus UI components built out for the first set of traceback expressions. • Investment Dashboard → Finalize functional scope and kick off execution based on the < spec> for the first milestone • Partner Classes + PE Object Model → Draft the initial scope proposal for partner class work in the context of the PE object model, as well as how flow-through accounting can be enabled as part of the object model. • CPCAP / CI Reports → enable FA generation and sharing of reports in-app *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • < Waterfall final designs> for first milestone of traceback work • < on gaps with existing entity model on Carta • < dashboard> / Alts integration designs"
848,2025-02-02 22:07,"*ERP Core:* *FPI - KYC Risk* (Week of 1/27) *Metrics:* • < (8.45%) active US LPs KYC’d ◦ Working on adding non-US to the metric • < days on average for delivering KYC due diligence reports this week (+0.1 days) • < KYC-as-a-service customers (+42 this week) *What was released/ decided/ completed this week?* • Decided: ◦ Prioritize completing FATCA CRS data collection for the Q1 FATCA CRS project. FATCA CRS XML generation will be its own project later this year (not needed until 2025 filings) ◦ Begin investigating bulk KYC and create PoC for Vauban customers migration • Completed: ◦ FATCA CRS scoping ◦ < Dashboard product gap analysis and path forward> ◦ < risk score calculator> ◦ < (SG, BVI, Cayman) risk score calculator> *What are your goals to accomplish by the end of next week?* • Release Unified KYC form for US jurisdiction • Deduplicate BOs/CPs from due diligence report • Start on Risk Score tech design doc and complete this sprint • Review Alloy’s DocV and extraction plan *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < LP KYC template> • < prioritization framework> • < RR KYC Migration>"
1637,2025-02-03 14:28,"01/31 Weekly update for Permissions and Mobile *Metrics* • # of firms who used Carry the previous week: < *What was released / decided / completed last week?* • < of SWW> on why we need to boost our push notification opt-in rate on Carry • < Completed second external discussion on RBAC> with the Identity PM at Ramp, talking through their experience with RBAC (main takeaways in ) • Scoping and prioritization of remaining functionality for incoming UX updates (< here>) *What are your goals to accomplish by the end of next week?* • Finish frontend work for incoming UX updates kickoff backend work for Q1/Q2 • Finish SWW mentioned above and recruit 5-7 current Carry users to get feedback on Partner Info and Fund Performance designs"
1637,2025-02-03 14:30,"Takeaway #1 - Roles should focus on the persona, not the domain • This is already something we've been thinking about with regards to new roles in the future, but it was still validating to hear that Ramp thinks about roles in the same way. The main question they ask when creating a role is ""what access does this person need to do their job?"""
1637,2025-02-03 14:33,"Takeaway #2 - The importance of hierarchy when it comes to permissions and permissions-like systems • Ramp has both roles and workflow-specific approvers, but they have a clear hierarchy in that roles and permissions live above any specific payment policies implemented, in order to avoid conflicts between a role someone is assigned to, and an approval workflow someone has created • This is much less clear on Carta today - we have permissions, assignment logic and designated approvers - and each can take a different priority depending on the workflow, which is something I'd argue we should standardize and clarify (for ourselves and our users)"
12,2025-02-04 01:01,: Do you know why avg KYC due diligence report delivery days has been increasing in past couple of weeks? • < days on average for delivering KYC due diligence reports this week (+0.1 days)
848,2025-02-04 01:46,"There have been larger clients recently to review evaluations for. Over the last few weeks < volume of LP KYC evaluations> has been increasing. While the due diligence report auto creation solves for not having to create these reports manually, the time to review all the evaluations included in a due diligence report depends on the volume of evaluations"
1423,2025-02-04 23:57,"*ERP CORE - Financial Reporting* Updates for week ending 1/31 _*Metrics*_ Output: < of day 1 financial packages delivered to LPs >without any Carta intervention (health checks clear upon creation, no edits or requests for changes, and the GP approved/published Input for Q4/EOY 2024 • Day 1 funds: < (54%> of all funds/SPVs with reporting requirements) • Financials with 0 HCs raised at create to time of release: < (5.6%)> • Financials approved without any requests for changes: < out of 1,483 approved financials (70%)> ↑592 packages approved but ↓ 5% overall since last week • Financial packages without edits: < packages completed so far without edits out of 660 completed (96%)> ↑ 239 packages completed but ↓ 1% overall since last week • Adoption of in-app approvals: < completing in-app vs 30 completed off-app (97.7%)> ↑ 2% adoption since last week _*Released/Completed:*_ • Refactored Form 1099 tool to skip redundant calls to CartaWeb. • Presented FR Experience Vision at RD Review and got feedback on the problem definition • Closed out Form 1099 work _*Decided on:*_ • Received feedback from Sensiba last week about our review financials email being missed by their team because they receive a lot of emails from our system that don’t require their attention (example is someone’s permissions changing on the account but the auditor wasn’t the one with new permissions or the one who changed the permissions). They also gave feedback that the language we use in the task makes them uncomfortable because it’s describing the task of the GP more than of the auditor. We did a review of the language and will update the copy. Next we will do a review of the emails our system sends out to auditors to see what needs to change. _*Worked on:*_ • Updating our goal seek logic on the SOI (to reduce the number of rounding issues), close to releasing the update and working with delivery on our rollout plan • Continued working on performance improvements on PCAPs to ensure all docs are sent to intended investors and none fail. • Magni tests to help prevent things like the above bullet point in the future^. • Continued building for attaching a separate file when sharing financials now in testing/reviews _*Goals for next wk:*_ • Start working on fixing issues with exporting workpapers for published financial packages • Ship ability to attach a separate file to financials • Complete BE and document test cases for allowing JEs to be edited during a locked period (updating vendor, description) • Complete audit user email audit • Have goal seek roll out plan completed"
1024,2025-02-07 21:26,*Documents - 2/7* *Metrics*: • < Documents Linked defined as ML extracted documents that are being used elsewhere on the app. *What was released / decided / completed this week?* • Proposed revision of < roadmap> and how to sequence Onboarding and Fund Property work in q2. • Created < drive> with dummy files for testing ML extraction • Team in-progress on refactoring Document Details page. QAd first round of functionality on a test box with < for tracking issues>. • Backfilling docs (enabler for turning on docs page) started with Valuation and Realization documents. *What are your goals to accomplish by the end of next week?* • Testing of ingesting ML response for investment docs. • Finish SWW for Partner Table Onboarding
1637,2025-02-07 22:32,"02/07 Weekly update for Permissions and Mobile *Metrics* • # of firms who used Carry the previous week: < *What was released / decided / completed last week?* • Nearly dev complete on incoming UX updates for Permissions (< box is here for those who want to try it out>) • Decision: We'll first focus on making modifiable templates which will serve as our new ""roles"" in the future permissions updates • Decision: Implementing new permissions events will come after the current phase of backend work to unlock new role creation • Completed first testing session of displaying Partner Info in Carry (< *What are your goals to accomplish by the end of next week?* • Finalize initial permissions rollout group and gather feedback from our support team • Prepare GTM materials for launching Partner info and complete final testing for next mobile release"
1172,2025-02-07 22:42,*D&O Core* *Metrics*: 56% of workflows resolved within SLO (< • Follows existing pattern where %s start in the 50s at BOM --> 70s by EOM *What was released / decided / completed this week?* • Released: ◦ Foresite Only - Restrict Auditor visibility to assigned tasks in GPX (< post>) • Decided: ◦ Auditor visibility changes will be limited to Foresite only; no GA release ◦ We do not need to address permissions for GP <> GP reassignment; will continue to live with known limitations • Completed ◦ Ran v0 solution for churned entities --> awaiting Delivery review for before cancelling these workflows ◦ < on anyparty FA problem statement & vision; conducted design workshop with ERP Core on this *What are your goals to accomplish by the end of next week?* • Debrief on anyparty FA / Single Firm View design workshop; decide next steps • Kickoff tech doc on our thinking re: task management • Check with InfoSec about exporting info outside of C-World
587,2025-02-07 23:14,"*Private Equity / Segments* *Metrics:* • < Star metrics> → *highlights:* January had the highest non-staff *interest issuance* count of L12M; *Waterfall adoption* had a spike in January (both in total waterfalls run and number of customers that used it) • < MAU Product Area MAU> • Waterfall traceback < usage> *What was released / decided / completed this week?* • *PE Product Strategy Sequencing* ◦ Decided to work on expanding automated reporting for complex PE investment structures by: ▪︎ Modeling complex LP share classes ▪︎ Enabling flow-through accounting • *Fund Waterfall w/ Niagara*: ◦ Waterfall traces Niagara expressions schema is complete! ▪︎ Including FutureValue() support for partner-level < ◦ Development progress on the Traces UI ▪︎ Schema layer unified between Company and Fund views. ▪︎ Progress on UI layer. ◦ Waterfall rollout spikes/implementations ▪︎ New discovery: Variant (not currently viable: needs < receiving carry>) ▪︎ Village Global Opportunities Fund (up next) ▪︎ Bienville seems viable (in progress) ▪︎ Sagewind waterfall automation to be resumed after q4 reporting is complete (which is when the new LPAs go in effect). • *Feature Provisioning*: DELAYED: Identified edge case where some customers would lose access without a fix before data migration. The team will fix and extend launch timeline by 4-5 eng days. • *GP Entity product*: ◦ technical discovery starting or in progress (see next section) • *ESR Productization*: Quick wins identified and assigned for development < sprint>. • *Cap Table API*: ◦ Reconciled differences between Stakeholder address and LLC InterestHolder’s addresses and other fields ▪︎ discussion (< now unblocked • *Indirect Ownership (Local to LLC) - Technical Spikes* ◦ < Entities >(FE) ◦ < Entity >Graph (FE) ◦ < Entities, Cap Table View, Indirect Ownership> (BE) • *Foresite* ◦ CPCAP - Enabling FA to generate reports ◦ CPCAP - Product Design reqs to share statements with Partner Groups were finalized ◦ ~71000 historical docs were uploaded (excluding CPCAPs and Carried Interest Statements). Ongoing triaging to flag discrepancies • *Investor Dashboard* ◦ Fixed < bugs> to enable tagging for LLC holdings and showing right set of results for selected filter ◦ Spike and discussions with ink teams to adopt ink components for virtualization and sticky header / footer • *Complex Partner Class* ◦ Continued discussions across rd and fa + exec to outline the problem and brainstorm solutions *What are your goals to accomplish by the end of next week?* • *Fund Waterfall*: ◦ Finalize the User Research Plan for customer-facing version of fund waterfall visibility in FA. ◦ End-to-end integration of the new _traces_ APIs between Niagara and fund-admin services. Plus, early stage functional UI showing traceback for at least 1 expression type. • *Feature Provisioning*: Finalize data migration edge cases and bugs from final tests. • *GP Entity product*: ◦ Allocate based on fully vested ▪︎ event storm to fully map out the business process around “carried interest accrued” ▪︎ fully vested amounts are stored in FA (PartnerCarriedInterestAssignment) ◦ Documented strategy (tech design) for % based ownership tracking in LLC ◦ Documented strategy (tech design) for UI for GP entity (< • *ESR Productization*: ◦ Technical design for bulk edit holder ◦ Bulk (1000+) issuance performance improvement (on the new draft issuance experience) ◦ disallowing future dated issuances • *Cap Table API*: ◦ gRPC schema finalized service created • *Indirect Ownership (Local to LLC)* ◦ Generate alignment on technical approach start building! • *Audit Traceback - Schema Evolution* ◦ FE and BE to target code complete for rewrite • *Compound Interest Calculator* ◦ Spiking Design to kick off post-feature provisioning work • *Complex Partner Class* ◦ Document proposal for POC • *Foresite* ◦ CPCAP: Enable FA’s to share docs with LP’s in app • *Investor Dashboard:* ◦ Build api’s to show fund level info on the dashboard ◦ POC to adopt virtualization *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • < on WF implementations in Canoe vs. Java> • < from PEI CFO conference>"
1275,2025-02-08 00:21,"Fund Tax week of 2.3 *Metrics* • *Tax Season Metrics:* < with product metrics; Delivery backlog overview < with updates available in every Monday. *Decided* • *LP Data Confirmation Fast Follows: Decided < of 3 quick fast follows to improve data quality, CX for international LPs and aligned on content for final email comms to partners to confirm their data* • *K1 access project (< < Discussed and aligned on general support for this initiative, starting later in Q1* • *List of Tax Team support items: Kicked off weekly < >with Delivery, intended to align us on main items to work on in Q2.* *Completed* • *Onesource Integration Fix*: Finally turned on automatic sync for all 2024 returns, replacing manual sync • *Tax Dashboard (Pizza Tracker) Testing: Completed second round of testing, identifying < remaining P0 launch blockers>. We believe these will be resolved and are still on track for a Wednesday release next week.* *Goals for Next Week (Big week coming)* • Launch Tax Dashboard (Pizza Tracker) • Start automatically filing extensions for all clients • Send final email reminders to all outstanding Tax LPs • Shadow Tax Delivery in SF/SEA to refresh understanding of key pain points"
945,2025-02-08 00:27,So excited for this pizza tracker! Great job tax eng team buys for everyone
30,2025-02-08 00:44,"*Formations, Closings, LP Experience (and more!) Team Update* (Week of 2/3) *Metrics*: • Formations: < of Entities Formed> | Closings: < fundraises facilitated fully through Closings> | LP Experience: < of document accessed in 7 days> *What was released / decided / completed in the last week?* • *Released* ◦ Resolved 7 on-call tickets; (8 created; 7 in backlog*;* < ▪︎ Highlight: fixed Closings data room invitation workflow to improve GP clarity to know which LP email address received the invitation • *Decided:* ◦ Custom Closings will be ready for internal testing next Friday, Feb, 14 (delayed 1 week) ◦ GA release for Part 1 of the new Closings is planned for Wed, Feb 19 ◦ Initial alignment that < Wire Spreadsheet ownership> will transition to FPI team • *Completed:* ◦ < Backup Emails> R&D Review - got go ahead for IAM team to update Backup Email to Account Recovery Email ◦ < Memo on Building for FoF Observations> ◦ Portfolio Merge was successful for Sagewind in cleaning up their LP portfolios *What are your goals to accomplish by the end of next week?* • Closings: ◦ Get Part 1 of new Closings ready for GA release & continue enablement sessions with customers ◦ Custom Closings - complete 1st round of Internal testing on production ready product ahead of Gunderson + Altari client meeting • Kick-off Data Science <> LP Q1 Work on defining the < metrics that matter> *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • Closings GTM Assets: < | < Articles> • < Closings Overview> [internal only] • < LP Metrics that Matter> • < Enabling AMM in Closings> • < Memo: Current State of Fund of Funds on Carta>"
794,2025-02-08 01:35,"*ERP Core: FPI - Money Movement Banking* (Week of 2/3) *Metrics*: • < of VC firms (313 of 2,126 firms) has been enabled with Automated Money Movement (AMM) ◦ < of the VC firms we have enabled for AMM (157 firms) have utilized the solution • < of expenses (111 of 476 workflow expenses) were processed through AMM this week • < of management fee transfers were processed this week (% is high due to low very volume: 4 of 12 workflow transactions) *What was released / decided / completed this week?* • AMM scaling ◦ Enabled AMM for Expenses and Management Fees for 4 additional firms automatically via AMM setup tasks ◦ Enabled the ability to receive international incoming wire transfers for Contributions AMM ◦ Reviewed A/B testing results for the marketing message and agreed on next steps. Key learnings: ▪︎ < A/B testing results> show no clear winner; we decided to move forward with the < Message B> ▪︎ 6 clients from the targeted population have scheduled meetings with us. While they showed interest in AMM, none have completed the AMM setup steps during the call with Carta staff assistance, nor have they done so on their own time yet. ▪︎ 8 clients from the targeted population have completed the assigned AMM setup tasks independently (without scheduling a meeting) and have been automatically enabled with AMM • FA wire accounts migration ◦ Completed UP component enhancements to enable SWIFT code entry for US bank and US intermediary bank—a prerequisite for FA wire account migration for capital calls, set for release on Monday, 2/10 ◦ Validated and uploaded cleansed data of additional ~300 wire accounts (Batch 3) from FA DB to Payments sandbox DB • Distribution Automation ◦ Kicked off enhancements to the Distribution staff preparation screen to support AMM for Distributions. These updates will also benefit Non-AMM users. *What are your goals to accomplish by the end of next week?* • AMM scaling ◦ Email < Message B> to the remaining clients, dividing them into two equal groups with sends spaced over the next two weeks. • FA wire accounts migration ◦ Release UP component enhancements to enable SWIFT code entry for US and intermediary banks ◦ Enhance the Capital Call notice PDF to display wire instructions from the selected UP wire account ◦ Release the FA wire account migration for the Closing workflow • Distribution Automation ◦ Review the Distribution AMM payment exception document with stakeholders ◦ Complete Distribution AMM FAQs draft and review with stakeholders *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < marketing message A/B testing summary >(by ) • < wire migration execution plan> • < automation execution plan> • < automation payment exceptions> (Draft / WIP)"
848,2025-02-14 21:54,"*ERP Core:* *FPI - KYC & Risk* (Week of 2/10) *Metrics:* • < active LPs KYC’d for funds with KYC/AML enabled that went live Jan 2025 • < active LPs KYC’d for funds with KYC/AML enabled • < of active FA entities that went live Jan 2025 are KYC approved • < of active FA entities are KYC approved • < days on average for delivering CDD reports from the time the evaluation is created for KYC-as-a-service customers (-1.22 days) *What was released/ decided/ completed this week?* • Released: ◦ Unified KYC Form - US jurisdiction ◦ Deduplicate BOs/CPs from CDD report ◦ Evaluation modal and results added to all evaluations in all compliance team queues • Decided: ◦ Swarm on Unified KYC Form - UK jurisdiction (needed for creating all components so the remaining jurisdictions will be quick iterations) ◦ FATCA/CRS project will be split into 2 milestones to prioritize completing the risk score project, M1: Data collection (Q1), M2: XML auto-generation (Q3) • Completed: ◦ CDD report updates to reduce compliance team need to manually edit ◦ < north stars dashboard> ◦ FATCA/ CRS section of KYC form design review ◦ Resolved Unifies KYC form US jurisdiction bugs/issues ◦ Unified KYC form UK jurisdiction individual and company config *What are your goals to accomplish by the end of next week?* • UK Global KYC offsite ◦ Defining prioritization framework and roadmap to achieve self-service KYC ◦ Aligning on long term vision for global KYC • Start on risk score tech doc • ADGM jurisdiction requirements • Design for new CDD report with risk score • Design for Unified KYC form in Closings *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < Applications Key> • < requirements by jurisdiction & entity type> (ever-evolving) • < & CRS product requirements> (updated) • < Score product requirements> (updated) • < Completeness Framework> - granular view"
114,2025-02-14 22:38,"*Data Warehouse* */* *Developer Ecosystem* *Metrics*: • < WAU> (up from 2 last week)) ◦ 5 firms with repeat sessions from prior weeks ◦ 41% of firms with access • < question views> • < viewed questions>: Net IRR compared to benchmarks, Firm holdings by share class, TVPI compared to benchmarks, Speed of capital deployment compared to benchmarks • Investor API: Unique portfolio companies accessed: < • Portfolio API: Unique portfolios accessed: < *What was released / decided / completed this week?* • Released holdings data available for beta users • Released performance metrics and benchmarks data for firms with SPVs • Released a fix for a fund selector dropdown bug • Released automated updates to permissions so that FA & Dora permissions are in sync • Enabled Sagewind with access to Data Explorer • Updated broken links to playground in < • Resolved a stakeholder API pagination issue *What are your goals to accomplish by the end of next week?* • Plan for supporting materialized views to scale our data pipeline • Proposal for Snowflake secure data sharing • Receive feedback on proposed UX updates during R&D review • Enable access for cohort 2 of mid/upmarket customers"
1024,2025-02-15 00:27,*Documents - 2/14* *Metrics*: • < Documents Linked defined as ML extracted documents that are being used elsewhere on the app. *What was released / decided / completed this week?* • Wrote < for Partner Table Onboarding • Did testing of ML extraction of investment docs. We will turn this on next week and are tracking follow on items in this < • Testing of refactored Document Details page. This will be turned on next week. *What are your goals to accomplish by the end of next week?* • Have Onboarding POC for being able to export a preliminary version of the partner spreadsheet. • Support design for presentation at RD Review on details page vision • Work on agenda for team offsite first week of March
1637,2025-02-15 01:16,"02/14 Weekly update for Permissions and Mobile *Metrics* • # of firms who used Carry the previous week: < *What was released / decided / completed last week?* • Completed < proposal> for the end state we're working towards from an engineering point of view • < on starting list of permissions to break out> • Decided to remove ""LP Primary Contact"" section when a user is adding an auditor, to simplify the experience and < auditors being accidentally added> • Fixed bugs from our testing session ahead of launching Partner Info in Carta Carry and began designs for showing Fund Performance in-app *What are your goals to accomplish by the end of next week?* • Finalize firms we'll be rolling the new Permissions UX out to first • Showcase and get feedback on our early thinking for 2nd party FA in Product review • Complete testing of Partner info in Carry and ready to launch the following week"
30,2025-02-15 02:26,"*Formations, Closings, LP Experience (and more!) Team Update* (Week of 2/10) *Metrics*: • Formations: < of Entities Formed> | Closings: (re-working metrics) | LP Experience: (re-working metrics) *What was released / decided / completed in the last week?* • *Released* ◦ Resolved 13 on-call tickets; (18 created; 7 in backlog*;* < ▪︎ We had a surge of on-call tickets across our product domains this week (no thematic concentration) and had to reprioritize initiatives to keep our team principle of unblocking customers <24 hours • *Decided:* ◦ ~Wed, Feb 19~ Tues, Feb 25: Delayed GA by one week for our New Offline Closings & Fundraise Tracking release because we decided to prioritize the surge of on-call tickets ◦ By end of next week, we'll release 2 of the 3 items for Enabling AMM in Closings ▪︎ update Closings capital call timing preferences to automatically call capital upon GP countersignature instead of LP signature (cc: ) ▪︎ FPI team ( ) will release unified payment component for collecting GP wire details in Closing setup ◦ < decision made> with R&D leadership to prioritize ""Multiplayer"" in Closings before switching the main focus of the team over to building for Fund of Funds ◦ Custom Closings - we have confidence in our March 3 release date that we will open up our outbound outreach to build the pipeline with law firms & clients _*next week!*_ ▪︎ We're _already_ getting a number of inbound client interest about Custom Closings from the 2025 Product Roadmap email blast went out on Wednesday! (cc: ) • *Completed:* ◦ Custom Closings LP workflow v1 code complete & initial testing - feedback will be incorporated next week to get ready for our first beta clients ◦ < Login K-1 Doc Access Tech Spec> ◦ Onboarding for our team's new designer !!! *What are your goals to accomplish by the end of next week?* • (always be) Closings... ◦ *Part 1: Offline Closings & Fundraise Tracking* - GA release ready ◦ *Part 2: Custom Closings* - complete internal testing and build LP data re-use capability ◦ *GTM Activities* for GA releases & customer enablement (support articles, release notes, client facing materials for custom closings) ◦ Define vision & initial scope for ""*Multiplayer"" in Closings* ◦ *Refine Closings analytics* with data science team to ensure accurate reporting on fund level and LP level closings data *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • Closings GTM Assets: < | < Articles> • < Closings Overview> [internal only] • < LP Metrics that Matter> • < Enabling AMM in Closings> • < Memo: Current State of Fund of Funds on Carta>"
945,2025-02-15 02:29,"Thanks for flagging this John. This is absolutely the right decision ◦ ~Wed, Feb 19~ Tues, Feb 25: Delayed GA by one week for our New Offline Closings Fundraise Tracking release because we decided to prioritize the surge of on-call tickets"
226,2025-02-15 04:47,"*Private Equity / Segments* *Metrics:* • < Star metrics> • < MAU Product Area MAU> • < traceback page views> *What was released / decided / completed this week?* • *Fund Waterfall w/ Niagara*: ◦ Partner View Tracebacks for waterfall results is code complete for e2e integration of new Trace APIs and schema from Niagara layer all the way to FA frontend. Target release-ready early March! ◦ For Niagara Fund Waterfall rollout, the team spiked Variant, Village Global, Bienville, and Sagewind’s LPA updates. All but Variant have a green light to move to implementation+testing next week. Variant is not currently viable because has < receiving carry>. ▪︎ Risk: Q1 is generally the busiest time for FA staff for year-end close, and it’s hard to get their input for validation/testing. • *GP Entity product*: 2 live prospect calls: Bond Capital, Social Capital. So far we’ve had ~7 customer calls, with a majority of them showing high interest in onboarding to the tool. • *ESR Productization*: Technical design and solution breakdown for bulk edit interest holders. • *Cap Table API*: API contract reviewed and finalized w/ Dev Eco team, and scaffolding for internal API. • *Indirect Ownership (Local to LLC*): < cap table views to reduce dependency on expensive queries • *Waterfall Audit:* BE schema evolution in QA. Targeting release on Tuesday (2/18). • *Foresite*: The team is < problems with partner contact upload process. Separately, CPCAP is prod-ready to generate shadow reports for Q4. • *Investor Dashboard* ◦ Finalizing requirements designs for first milestone ◦ Built grpc endpoint to fetch fund and asset level data for each investments ◦ Spike: Converting table to full-screen ink component with virtualization and sticky elements ◦ Discussions with ink to re-sequence their roadmap based on aligned priorities (and efforts) • *Complex Partner Class: [WIP] < Design >* *What are your goals to accomplish by the end of next week?* • *Fund Waterfall*: Early testing of the tracebacks feature applied to one of Sagewind’s waterfall models. And first drafts of implementations for Bienville and Village Global. • *Feature Provisioning*: GA Release! • *GP Entity product*: Release feature that will enable allocating based on outstanding carry (vs. vested). Complete LLC onboardings for Antler Teamworthy, and finalize product requirements for percent-based ownership on LLC. • *ESR Productization*: Release changes for large-scale interest issuance and preventing future-dated issuances. • *Cap Table API*: Approve the API contract. Create the internal gRPC API. Target release to first customer the week after next! • *Indirect Ownership (Local to LLC):* Align on re-design, target release date begin build! • *Compound Interest Calculator:* Targeting release for end-March. • *Investor Dashboard:* Finalizing requirements designs for first milestone. Implementing UX changes to show fund and asset level data for each investments • *Complex Partner Class:* Finalize < Design > Execution Plan *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • How we’re thinking about our north stars:"
1275,2025-02-18 13:52,"*Fund Tax week of 2.10* *Metrics* • *Tax Season Metrics (* for more)*:* ◦ *Delivery:* 251 returns delivered to GPs (< ◦ *Product:* 2024 LP Tax Data confirmation rate 43.5% (< *Decided / Completed / Released* • *LP Data Confirmation:* Deployed two fixed to close gaps in the W8/W9 flow related to address validation, introducing Complex Trusts as a differentiated entity type. Sent final invite email to initially omitted group of 2k LPs; already seeing +3% boost in confirmation rates with 0 inbound support tickets. • *Shadowing Delivery team:* < round of notes> from observations on key pain points and blockers in early season, with a focus on addressing defect areas in LP Data. • *Onesource Integration Fix*: Qualified extensions have been created for 50% of tax returns. The team identified phone number formatting inconsistencies as the root cause of multiple extensions failing; currently developing validation fix. Separately, working on playbook and monitoring for Delivery to be able to bulk submit these extensions themselves • *Tax Dashboard v2 (Pizza Tracker): Completed final testing, release ready* ◦ Decision to shift to a phased rollout across two cohorts this week to de-risk impact and potential bugs ◦ Moved on to v3 scope items in terms of development *Goals for This Week* • Rollout Tax Dashboard v2 to first cohort of users (Strategics, top users) • Resolve issues with some qualified extension packages failing; align with Delivery on process and monitoring for bulk submitting of extensions • Consolidate observations and feedback from shadowing sessions with Delivery • Complete first draft of Tax G/L strategy and milestones < Dashboard demo>"
794,2025-02-18 16:02,"*ERP Core: FPI - Money Movement Banking* (Week of 2/10) *Metrics*: • < of VC firms (321 of 2,094 firms) has been enabled with Automated Money Movement (AMM) ◦ < of the VC firms we have enabled for AMM (161 firms) have utilized the solution • < of expenses (96 of 369 workflow expenses) were processed through AMM this week • < of management fee transfers were processed this week (% is high due to low very volume: 2 of 8 workflow transactions) *What was released / decided / completed this week?* • Enabled AMM for 5 additional firms: 3 for Contributions and 2 for Expenses Mgmt Fees • Released the Unified Payment (UP) wire instruction enhancements to enable SWIFT code entry for US bank and US intermediary bank—a prerequisite for FA wire account migration for capital calls • Completed end-to-end testing of the UP wire instruction enhancement for Closing tool with the Formation team, targeting release 2/18 cc • Kicked off < Automation integration with Salesforce> *What are your goals to accomplish by the end of next week?* • Send email < Message B> and assign AMM setup tasks to additional clients • Release the UP wire instruction enhancement for Closing tool • Complete the enhancement of the Capital Call notice PDF to display wire instructions from the selected UP wire account • Conduct the enablement sessions for the FA wire migration release • Review the Distribution AMM payment exception document with stakeholders *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < wire migration release plan> • < automation execution plan> • < automation payment exceptions> (Draft / WIP)"
431,2025-02-18 16:21,what's the distribution automation integration for salesforce?
431,2025-02-18 16:21,(couldn't access the doc)
